source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
A1CF	ALG1L7P	A1CF	ALG1L7P	0.4446	0.5023	0.5416	0.3878	0.0000
A1CF	ALOX12P2	A1CF	ALOX12P2	0.3476	0.4184	0.4649	0.3819	0.0000
A1CF	ANKRD65	A1CF	ANKRD65	0.3525	0.2097	0.2517	0.2942	0.0258
A1CF	AP3B2	A1CF	AP3B2	0.3739	0.3235	0.3249	0.5044	0.0005
A1CF	ARHGAP18	A1CF	ARHGAP18	0.4597	0.5918	0.6676	0.4444	0.0000
A1CF	ASAH2B	A1CF	ASAH2B	0.4156	0.6730	0.6806	0.5060	0.0000
A1CF	BCL2L2-PABPN1	A1CF	BCL2L2-PABPN1	0.4459	0.4790	0.4865	0.3188	0.0000
A1CF	BCL9	A1CF	BCL9	0.4466	0.5892	0.6006	0.3887	0.0000
A1CF	BET1-AS1	A1CF	BET1-AS1	0.4740	0.5171	0.5328	0.3349	0.0000
A1CF	C10orf105	A1CF	C10orf105	0.3672	-0.1458	-0.1802	-0.1280	0.1234
A1CF	CA3	A1CF	CA3	0.3849	0.5596	0.5997	0.3860	0.0000
A1CF	CACNA1C-AS1	A1CF	CACNA1C-AS1	0.4298	0.4614	0.5229	0.6428	0.0000
A1CF	CACNA1F	A1CF	CACNA1F	0.4247	0.5167	0.5079	0.3214	0.0000
A1CF	CAMK2D	A1CF	CAMK2D	0.4324	0.4666	0.5578	0.4125	0.0000
A1CF	COL9A1	A1CF	COL9A1	0.3527	0.4451	0.3891	0.4032	0.0000
A1CF	CPQ	A1CF	CPQ	0.3971	0.5303	0.5366	0.2546	0.0000
A1CF	CXCL17	A1CF	CXCL17	0.3851	0.2310	0.2060	0.1729	0.0138
A1CF	DMAC2L	A1CF	DMAC2L	0.4241	0.5275	0.5514	0.2241	0.0000
A1CF	ERV3-1	A1CF	ERV3-1	0.3905	0.4129	0.4568	0.2903	0.0000
A1CF	GAB1	A1CF	GAB1	0.4128	0.5551	0.5479	0.5124	0.0000
A1CF	GALNT2	A1CF	GALNT2	0.4174	0.4974	0.5133	0.2312	0.0000
A1CF	GAS8	A1CF	GAS8	0.3854	0.4744	0.4529	0.5468	0.0000
A1CF	GAS8-AS1	A1CF	GAS8-AS1	0.3749	0.4648	0.4597	0.5292	0.0000
A1CF	GATA1	A1CF	GATA1	0.4105	0.4300	0.5178	0.4936	0.0000
A1CF	GLYATL1	A1CF	GLYATL1	0.4498	0.5761	0.5952	0.4417	0.0000
A1CF	HNRNPA1P26	A1CF	HNRNPA1P26	0.3934	0.4724	0.4566	0.4438	0.0000
A1CF	HSF5	A1CF	HSF5	0.4216	0.5260	0.5936	0.4391	0.0000
A1CF	KHDRBS2	A1CF	KHDRBS2	0.4427	0.4905	0.4931	0.2634	0.0000
A1CF	LDLRAD3	A1CF	LDLRAD3	0.3412	0.2940	0.3129	0.4041	0.0016
A1CF	MAP3K5	A1CF	MAP3K5	0.4945	0.5295	0.5207	0.2271	0.0000
A1CF	MUPP	A1CF	MUPP	0.3537	0.4037	0.3923	0.3250	0.0000
A1CF	OAS3	A1CF	OAS3	0.3934	0.4201	0.4735	0.3885	0.0000
A1CF	PDE6B-AS1	A1CF	PDE6B-AS1	0.3817	0.4519	0.3819	0.4568	0.0000
A1CF	PPM1K	A1CF	PPM1K	0.4318	0.6070	0.5813	0.2821	0.0000
A1CF	PTGR1	A1CF	PTGR1	0.3485	0.5295	0.5482	0.5941	0.0000
A1CF	RAB13	A1CF	RAB13	0.3625	0.4359	0.4545	0.4184	0.0000
A1CF	RBM45	A1CF	RBM45	0.4756	0.4552	0.4606	0.1589	0.0000
A1CF	RN7SL526P	A1CF	RN7SL526P	0.4354	0.5823	0.5707	0.7544	0.0000
A1CF	RNF43	A1CF	RNF43	0.3860	0.4598	0.5225	0.3016	0.0000
A1CF	RNU6-335P	A1CF	RNU6-335P	0.4208	0.4346	0.5239	0.3974	0.0000
A1CF	RNU6-638P	A1CF	RNU6-638P	0.4301	0.3016	0.3129	0.3333	0.0012
A1CF	SGTB	A1CF	SGTB	0.4078	0.5605	0.5635	0.4104	0.0000
A1CF	SLC25A5P1	A1CF	SLC25A5P1	0.3632	0.3256	0.4180	0.3016	0.0004
A1CF	ST20-AS1	A1CF	ST20-AS1	0.4201	0.4091	0.4220	0.2673	0.0000
A1CF	TFAMP1	A1CF	TFAMP1	0.3679	0.4950	0.4961	0.3535	0.0000
A1CF	TNFRSF10A	A1CF	TNFRSF10A	0.4236	0.5075	0.5153	0.2084	0.0000
A1CF	VAV3-AS1	A1CF	VAV3-AS1	0.3758	0.4205	0.4506	0.4051	0.0000
A1CF	WDR17	A1CF	WDR17	0.3486	0.1762	0.3278	0.2594	0.0619
A1CF	ZDHHC20P1	A1CF	ZDHHC20P1	0.3573	0.2798	0.1722	0.2297	0.0027
A1CF	ZNF112	A1CF	ZNF112	0.4285	0.4532	0.4850	0.8510	0.0000
A1CF	ZNF135	A1CF	ZNF135	0.3758	0.5601	0.5538	0.7700	0.0000
A1CF	ZNF772	A1CF	ZNF772	0.4409	0.3707	0.4227	0.3035	0.0001
A2M	A2M-AS1	A2M	A2M-AS1	0.3889	0.6158	0.6307	0.7219	0.0000
A2M	A2MP1	A2M	A2MP1	0.5642	0.6897	0.7100	0.8935	0.0000
A2M	ANAPC1P1	A2M	ANAPC1P1	0.3354	0.2865	0.2678	0.2737	0.0021
A2M	ATP6V0A2	A2M	ATP6V0A2	0.3947	0.2144	0.2111	0.1007	0.0226
A2M	BTG1P1	A2M	BTG1P1	0.5593	0.5952	0.6348	0.6788	0.0000
A2M	C3	A2M	C3	0.3761	0.2375	0.1628	0.2257	0.0113
A2M	CA1	A2M	CA1	0.4241	0.4385	0.5157	0.8062	0.0000
A2M	DNAH10	A2M	DNAH10	0.3992	0.1200	0.1335	0.1409	0.2056
A2M	EVC	A2M	EVC	0.4019	0.3031	0.3402	1.0121	0.0011
A2M	GPR79	A2M	GPR79	0.3915	0.5010	0.5177	0.5419	0.0000
A2M	GTF2H2	A2M	GTF2H2	0.3701	0.4216	0.4430	0.3043	0.0000
A2M	HNRNPA1P34	A2M	HNRNPA1P34	0.3819	0.4193	0.3802	0.3547	0.0000
A2M	IFRD1	A2M	IFRD1	0.3857	-0.1110	-0.1748	-0.0811	0.2418
A2M	JAKMIP2	A2M	JAKMIP2	0.5315	0.5542	0.5744	0.8457	0.0000
A2M	KLRD1	A2M	KLRD1	0.5120	0.5777	0.5827	0.9696	0.0000
A2M	KLRG1	A2M	KLRG1	0.5338	0.6448	0.6537	0.6492	0.0000
A2M	KNOP1	A2M	KNOP1	0.4523	0.4230	0.3563	0.2283	0.0000
A2M	KRT17P8	A2M	KRT17P8	0.5212	0.6890	0.6925	0.7549	0.0000
A2M	LINC00612	A2M	LINC00612	0.4432	0.6399	0.6551	0.6772	0.0000
A2M	LINC00861	A2M	LINC00861	0.4885	0.4223	0.5139	0.7473	0.0000
A2M	LINC01801	A2M	LINC01801	0.3673	0.3705	0.3602	0.3875	0.0001
A2M	MIR4772	A2M	MIR4772	0.4379	0.5234	0.4691	0.5214	0.0000
A2M	MOB1B	A2M	MOB1B	0.3965	0.2385	0.2247	0.1555	0.0110
A2M	MYO3B	A2M	MYO3B	0.4870	0.2352	0.2795	0.6683	0.0121
A2M	OR52N1	A2M	OR52N1	0.3730	0.3621	0.3181	0.3974	0.0001
A2M	PDCD1	A2M	PDCD1	0.3582	-0.1010	-0.1442	-0.0943	0.2873
A2M	PZP	A2M	PZP	0.5719	0.7154	0.7260	0.6775	0.0000
A2M	RBM11	A2M	RBM11	0.3336	0.2078	0.1568	0.5056	0.0272
A2M	RNA5SP395	A2M	RNA5SP395	0.4393	0.1632	0.0290	0.1683	0.0841
A2M	RNU6-1017P	A2M	RNU6-1017P	0.3277	-0.0871	-0.0678	-0.1093	0.3588
A2M	RPS12P27	A2M	RPS12P27	0.4113	0.3321	0.3214	0.2792	0.0003
A2M	RPSAP36	A2M	RPSAP36	0.3622	0.3063	0.3086	0.3349	0.0010
A2M	SIRPG-AS1	A2M	SIRPG-AS1	0.4667	0.5626	0.5938	0.6273	0.0000
A2M	THEMIS	A2M	THEMIS	0.5128	0.6154	0.6598	1.0025	0.0000
A2M	TP73	A2M	TP73	0.4034	-0.2273	-0.1942	-0.4511	0.0155
A2M	TRIM46	A2M	TRIM46	0.3595	0.2027	0.2341	0.2265	0.0313
A4GALT	ADAMTSL4	A4GALT	ADAMTSL4	0.3772	0.3825	0.3505	0.4490	0.0000
A4GALT	ADAMTSL4-AS1	A4GALT	ADAMTSL4-AS1	0.3572	0.2734	0.2493	0.2837	0.0034
A4GALT	ADAMTSL4-AS2	A4GALT	ADAMTSL4-AS2	0.3491	0.2663	0.2458	0.2813	0.0044
A4GALT	AIF1L	A4GALT	AIF1L	0.3736	0.3867	0.3865	0.4119	0.0000
A4GALT	CD68	A4GALT	CD68	0.3523	0.3440	0.3402	0.3545	0.0002
A4GALT	CHST14	A4GALT	CHST14	0.4225	0.3208	0.2301	0.2456	0.0005
A4GALT	CKM	A4GALT	CKM	0.3699	0.3952	0.3708	0.4203	0.0000
A4GALT	CLCA3P	A4GALT	CLCA3P	0.3765	0.1409	0.0691	0.1672	0.1366
A4GALT	CMTM2	A4GALT	CMTM2	0.3418	0.2883	0.2816	0.3172	0.0020
A4GALT	DENND6A-DT	A4GALT	DENND6A-DT	0.3644	0.3889	0.3426	0.4511	0.0000
A4GALT	GALNT16	A4GALT	GALNT16	0.3383	0.2639	0.2747	0.3020	0.0047
A4GALT	GLTPD2	A4GALT	GLTPD2	0.3486	0.2877	0.2109	0.3022	0.0020
A4GALT	IFIT5	A4GALT	IFIT5	0.3514	0.3435	0.3116	0.2587	0.0002
A4GALT	KIF6	A4GALT	KIF6	0.4031	0.4318	0.3741	0.4752	0.0000
A4GALT	LGALS3	A4GALT	LGALS3	0.3789	0.1840	0.1482	0.2798	0.0511
A4GALT	LINC01160	A4GALT	LINC01160	0.3717	0.0103	-0.0228	0.0095	0.9139
A4GALT	LINC01375	A4GALT	LINC01375	0.3365	0.2147	0.1759	0.2487	0.0224
A4GALT	LINC01907	A4GALT	LINC01907	0.3714	0.3096	0.3089	0.3206	0.0008
A4GALT	LINC02090	A4GALT	LINC02090	0.3614	0.3181	0.3267	0.3945	0.0006
A4GALT	PLXNB3	A4GALT	PLXNB3	0.3529	0.3425	0.4196	0.4342	0.0002
A4GALT	PPM1L-DT	A4GALT	PPM1L-DT	0.3738	-0.0185	0.0475	-0.0243	0.8459
A4GALT	RNU2-11P	A4GALT	RNU2-11P	0.3831	0.2562	0.1703	0.2945	0.0062
A4GALT	RNU6-63P	A4GALT	RNU6-63P	0.3812	0.2798	0.2633	0.3225	0.0027
A4GALT	SMIM6	A4GALT	SMIM6	0.3930	0.4480	0.4868	0.5034	0.0000
A4GALT	SNORD116-6	A4GALT	SNORD116-6	0.3365	0.4065	0.3611	0.4278	0.0000
A4GALT	SYBU-AS1	A4GALT	SYBU-AS1	0.3419	0.1349	0.1233	0.1504	0.1542
A4GALT	TRNAU1AP	A4GALT	TRNAU1AP	0.3989	0.3121	0.2540	0.1617	0.0008
A4GALT	ZNF462	A4GALT	ZNF462	0.3502	0.2986	0.3434	0.4350	0.0013
AACS	AAR2	AACS	AAR2	0.5210	0.4662	0.4717	0.4138	0.0000
AACS	AGPAT2	AACS	AGPAT2	0.4281	0.5160	0.5029	0.7444	0.0000
AACS	CACNA1C-AS1	AACS	CACNA1C-AS1	0.4303	0.4017	0.4613	1.2444	0.0000
AACS	CANT1	AACS	CANT1	0.4507	0.4513	0.4722	0.4366	0.0000
AACS	CCAR2	AACS	CCAR2	0.4151	0.3075	0.2808	0.2295	0.0009
AACS	CHST11	AACS	CHST11	0.3764	0.4423	0.4606	0.4378	0.0000
AACS	CLCN5	AACS	CLCN5	0.3334	0.1634	0.1488	0.2499	0.0837
AACS	CTNNA1	AACS	CTNNA1	0.4632	0.5207	0.5283	0.5016	0.0000
AACS	DHX32	AACS	DHX32	0.4109	0.3958	0.4535	0.5484	0.0000
AACS	FOXRED2	AACS	FOXRED2	0.4249	0.4888	0.5418	0.7636	0.0000
AACS	GAU1	AACS	GAU1	0.3990	0.1622	0.1373	0.2478	0.0861
AACS	GPR137	AACS	GPR137	0.4300	0.5096	0.5585	0.5070	0.0000
AACS	IRGM	AACS	IRGM	0.3632	0.2858	0.2724	0.5227	0.0021
AACS	ISY1	AACS	ISY1	0.4868	0.4099	0.3446	0.3222	0.0000
AACS	KLK2	AACS	KLK2	0.3767	0.3974	0.4471	1.7658	0.0000
AACS	LETM1	AACS	LETM1	0.5071	0.5362	0.5415	0.4602	0.0000
AACS	MIER2	AACS	MIER2	0.4351	0.4656	0.5176	0.7353	0.0000
AACS	NDUFS7	AACS	NDUFS7	0.5037	0.4605	0.4869	0.4394	0.0000
AACS	PABPN1L	AACS	PABPN1L	0.3933	0.1675	0.1944	0.1854	0.0761
AACS	PFKP	AACS	PFKP	0.4529	0.4963	0.5074	0.8546	0.0000
AACS	PGAP1	AACS	PGAP1	0.3577	0.0237	0.0255	0.0602	0.8031
AACS	PHLPP2	AACS	PHLPP2	0.4370	0.2545	0.2621	0.2129	0.0065
AACS	PLAGL2	AACS	PLAGL2	0.4487	0.4622	0.4176	0.4228	0.0000
AACS	RPL17P34	AACS	RPL17P34	0.3696	0.3330	0.3256	0.5068	0.0003
AACS	SLC19A1	AACS	SLC19A1	0.3659	0.2348	0.2316	0.7086	0.0123
AACS	SYNE3	AACS	SYNE3	0.4000	0.3416	0.3806	0.4715	0.0002
AACS	TAS2R19	AACS	TAS2R19	0.3798	0.3752	0.3592	0.4457	0.0000
AACS	TCN2	AACS	TCN2	0.3794	0.2757	0.2930	0.7568	0.0031
AACS	TERT	AACS	TERT	0.3748	0.3043	0.3449	1.0714	0.0010
AACS	TTC7B	AACS	TTC7B	0.3517	0.4784	0.5062	1.2639	0.0000
AACS	ZNF263	AACS	ZNF263	0.4383	0.4796	0.4937	0.3608	0.0000
AACS	ZXDC	AACS	ZXDC	0.5099	0.3619	0.3816	0.2738	0.0001
AAK1	APOL6	AAK1	APOL6	0.4633	0.6466	0.6046	0.5862	0.0000
AAK1	ARHGAP26	AAK1	ARHGAP26	0.5148	0.6009	0.5365	0.4604	0.0000
AAK1	CDHR5	AAK1	CDHR5	0.4072	0.4431	0.4547	0.6258	0.0000
AAK1	CXCR6	AAK1	CXCR6	0.4952	0.6463	0.6154	1.0226	0.0000
AAK1	E2F3P1	AAK1	E2F3P1	0.4560	0.5338	0.5097	0.8364	0.0000
AAK1	EPS8	AAK1	EPS8	0.4577	0.4651	0.5049	0.7108	0.0000
AAK1	FNIP2	AAK1	FNIP2	0.6490	0.7653	0.7324	1.4385	0.0000
AAK1	FOXP3	AAK1	FOXP3	0.4912	0.6447	0.5619	0.4103	0.0000
AAK1	FRMD4B	AAK1	FRMD4B	0.5779	0.3535	0.3470	1.0514	0.0001
AAK1	FYB1	AAK1	FYB1	0.6865	0.8115	0.8169	1.5095	0.0000
AAK1	GBP5	AAK1	GBP5	0.4426	0.5962	0.5861	0.6747	0.0000
AAK1	GPR15	AAK1	GPR15	0.4727	0.5559	0.5432	1.0484	0.0000
AAK1	HEG1	AAK1	HEG1	0.4053	0.4410	0.4102	0.7161	0.0000
AAK1	HELB	AAK1	HELB	0.4674	0.5293	0.5165	0.4628	0.0000
AAK1	IGSF9B	AAK1	IGSF9B	0.5835	0.7319	0.6832	1.3566	0.0000
AAK1	IL12RB2	AAK1	IL12RB2	0.4952	0.5877	0.5313	0.5929	0.0000
AAK1	INPP4B	AAK1	INPP4B	0.6499	0.6868	0.7361	1.2801	0.0000
AAK1	ITGA1	AAK1	ITGA1	0.4785	0.5836	0.5657	0.6986	0.0000
AAK1	KLRC4	AAK1	KLRC4	0.5204	0.6304	0.6635	1.1014	0.0000
AAK1	LGALS3BP	AAK1	LGALS3BP	0.4855	0.5689	0.5332	0.6466	0.0000
AAK1	LINC02901	AAK1	LINC02901	0.4270	0.1368	0.1941	0.1635	0.1484
AAK1	LPAR6	AAK1	LPAR6	0.5851	0.6901	0.6670	0.9179	0.0000
AAK1	MIR4772	AAK1	MIR4772	0.4743	0.6582	0.6137	0.8233	0.0000
AAK1	MPO	AAK1	MPO	0.4805	0.6571	0.6475	1.3431	0.0000
AAK1	MPP7	AAK1	MPP7	0.4142	0.2343	0.1924	0.5646	0.0125
AAK1	PAG1	AAK1	PAG1	0.6988	0.7825	0.7641	1.4019	0.0000
AAK1	PARP11-AS1	AAK1	PARP11-AS1	0.4606	0.5988	0.6039	0.7729	0.0000
AAK1	PIK3R1	AAK1	PIK3R1	0.5508	0.7256	0.6423	0.5266	0.0000
AAK1	RAP1GAP2	AAK1	RAP1GAP2	0.4867	0.3873	0.3661	0.3457	0.0000
AAK1	RRM2	AAK1	RRM2	0.5096	0.4644	0.4572	0.7140	0.0000
AAK1	SLCO4C1	AAK1	SLCO4C1	0.4924	0.4630	0.4792	1.0147	0.0000
AAK1	SLFN12L	AAK1	SLFN12L	0.4722	0.5970	0.5619	0.7239	0.0000
AAK1	ST8SIA6	AAK1	ST8SIA6	0.5512	0.6376	0.5965	0.8609	0.0000
AAK1	TENM1	AAK1	TENM1	0.6849	0.8189	0.7977	1.5517	0.0000
AAK1	TOMM20P2	AAK1	TOMM20P2	0.5319	0.5650	0.5682	0.8465	0.0000
AAK1	TRGV2	AAK1	TRGV2	0.4508	0.6033	0.5707	1.0333	0.0000
AAK1	TUBB8P1	AAK1	TUBB8P1	0.4189	0.4104	0.4395	0.5092	0.0000
AAK1	WAKMAR2	AAK1	WAKMAR2	0.4596	0.6380	0.5933	0.5899	0.0000
AAK1	WHAMMP2	AAK1	WHAMMP2	0.3973	0.3517	0.3811	0.6214	0.0001
AANAT	AHCTF1P1	AANAT	AHCTF1P1	0.3657	0.3211	0.2395	0.2659	0.0005
AANAT	ALDH2	AANAT	ALDH2	0.3958	0.3540	0.3625	0.3081	0.0001
AANAT	CCDC154	AANAT	CCDC154	0.3482	0.5024	0.4854	0.3636	0.0000
AANAT	CIDECP2	AANAT	CIDECP2	0.3326	0.2111	0.2211	0.1601	0.0248
AANAT	CLCF1	AANAT	CLCF1	0.3959	0.4948	0.3106	0.7786	0.0000
AANAT	COL11A2P1	AANAT	COL11A2P1	0.4176	0.4928	0.4747	0.6021	0.0000
AANAT	COX6B2	AANAT	COX6B2	0.3380	0.2537	0.2923	0.2430	0.0067
AANAT	DENND5B-AS1	AANAT	DENND5B-AS1	0.3509	0.3503	0.4177	0.3946	0.0001
AANAT	DMPK	AANAT	DMPK	0.4435	0.5124	0.4913	0.2518	0.0000
AANAT	DOT1L	AANAT	DOT1L	0.4422	0.5714	0.4069	0.2929	0.0000
AANAT	DPF1	AANAT	DPF1	0.3768	0.4596	0.3885	0.3429	0.0000
AANAT	EFCAB12	AANAT	EFCAB12	0.3519	0.0019	-0.0121	0.0015	0.9842
AANAT	FAM83D	AANAT	FAM83D	0.3424	0.5040	0.5024	0.4006	0.0000
AANAT	FGD6	AANAT	FGD6	0.4224	0.2997	0.2791	0.3637	0.0013
AANAT	FLT3LG	AANAT	FLT3LG	0.3761	0.4151	0.2555	0.2416	0.0000
AANAT	FTH1P23	AANAT	FTH1P23	0.2843	0.3948	0.3017	0.5643	0.0000
AANAT	GLUD2	AANAT	GLUD2	0.3442	0.3784	0.3457	0.2879	0.0000
AANAT	GOLM2P1	AANAT	GOLM2P1	0.3795	0.3406	0.3115	0.2872	0.0002
AANAT	GPR35	AANAT	GPR35	0.4294	0.3648	0.3882	0.2363	0.0001
AANAT	GRK5	AANAT	GRK5	0.3902	0.4457	0.4348	0.2920	0.0000
AANAT	H3-5	AANAT	H3-5	0.3309	0.3851	0.3954	0.4002	0.0000
AANAT	HMGB1P37	AANAT	HMGB1P37	0.3624	0.3639	0.3315	0.4283	0.0001
AANAT	KCNJ9	AANAT	KCNJ9	0.3652	0.4978	0.4857	0.4002	0.0000
AANAT	KIF1C-AS1	AANAT	KIF1C-AS1	0.3586	0.3620	0.3536	0.3490	0.0001
AANAT	KLHL42	AANAT	KLHL42	0.4133	0.3118	0.2578	0.2269	0.0008
AANAT	LGALS3BP	AANAT	LGALS3BP	0.4247	0.5095	0.4584	0.4684	0.0000
AANAT	LRRC75B	AANAT	LRRC75B	0.3718	0.3957	0.4416	0.8380	0.0000
AANAT	LY6G6C	AANAT	LY6G6C	0.3823	0.5063	0.5210	0.5991	0.0000
AANAT	MCRIP2P1	AANAT	MCRIP2P1	0.3430	0.3474	0.3048	0.4017	0.0002
AANAT	MLXIP	AANAT	MLXIP	0.4777	0.6193	0.5483	0.4739	0.0000
AANAT	MOK	AANAT	MOK	0.2934	0.0643	0.1002	0.0906	0.4990
AANAT	MUC19	AANAT	MUC19	0.3683	0.3023	0.3210	0.2892	0.0011
AANAT	MYL12BP2	AANAT	MYL12BP2	0.3765	-0.1445	-0.0776	-0.2541	0.1267
AANAT	NKPD1	AANAT	NKPD1	0.3616	0.4698	0.5097	0.3120	0.0000
AANAT	NUTM2F	AANAT	NUTM2F	0.3359	0.3109	0.3371	0.3247	0.0008
AANAT	PLEKHH3	AANAT	PLEKHH3	0.3984	0.4048	0.4206	0.3686	0.0000
AANAT	PRRX1	AANAT	PRRX1	0.3737	-0.1968	-0.1373	-0.3242	0.0367
AANAT	PYGM	AANAT	PYGM	0.3276	0.5310	0.5053	0.3266	0.0000
AANAT	RPL35AP32	AANAT	RPL35AP32	0.3338	0.4055	0.3688	0.3066	0.0000
AANAT	RPL7AP32	AANAT	RPL7AP32	0.3453	0.2125	0.1156	0.2473	0.0238
AANAT	RTN2	AANAT	RTN2	0.3746	0.4609	0.4868	0.3263	0.0000
AANAT	RWDD4P1	AANAT	RWDD4P1	0.3384	0.2856	0.2525	0.2544	0.0022
AANAT	RXFP4	AANAT	RXFP4	0.3834	0.4713	0.4617	0.4943	0.0000
AANAT	SAMD11	AANAT	SAMD11	0.3266	0.2182	0.2356	0.2691	0.0203
AANAT	SIX5	AANAT	SIX5	0.4307	0.4943	0.5209	0.4810	0.0000
AANAT	SLC23A1	AANAT	SLC23A1	0.3889	0.4166	0.4178	0.2582	0.0000
AANAT	SLC35A2	AANAT	SLC35A2	0.3826	0.2964	0.3608	0.2215	0.0014
AANAT	SLC4A9	AANAT	SLC4A9	0.4223	0.5396	0.4477	0.5566	0.0000
AANAT	SNORA30	AANAT	SNORA30	0.3628	0.1591	0.1090	0.1383	0.0923
AANAT	SPACDR	AANAT	SPACDR	0.3816	0.4190	0.4827	0.3173	0.0000
AANAT	SPTA1	AANAT	SPTA1	0.3782	0.4445	0.3951	0.8250	0.0000
AANAT	SYDE2	AANAT	SYDE2	0.3467	0.2409	0.2058	0.3650	0.0102
AANAT	TCP10L	AANAT	TCP10L	0.3805	0.2156	0.2572	0.1939	0.0218
AANAT	TMCC2	AANAT	TMCC2	0.3762	0.5267	0.4861	0.7617	0.0000
AANAT	TMEM121	AANAT	TMEM121	0.3527	0.4450	0.4007	0.6288	0.0000
AANAT	TNS3	AANAT	TNS3	0.3523	0.3996	0.4225	0.5416	0.0000
AANAT	TNXA	AANAT	TNXA	0.3470	0.2647	0.2723	0.2767	0.0046
AANAT	TPM2	AANAT	TPM2	0.3912	0.2567	0.2449	0.3485	0.0061
AANAT	TRIM11	AANAT	TRIM11	0.3983	0.5202	0.5007	0.2059	0.0000
AANAT	TUBB8P2	AANAT	TUBB8P2	0.3594	-0.0910	-0.1310	-0.0723	0.3378
AAR2	AACS	AAR2	AACS	0.5210	0.4662	0.4717	0.5253	0.0000
AAR2	ACOT2	AAR2	ACOT2	0.5215	0.5533	0.6025	0.6595	0.0000
AAR2	ARCN1	AAR2	ARCN1	0.5469	0.6105	0.6484	0.6429	0.0000
AAR2	CANT1	AAR2	CANT1	0.5801	0.8183	0.8194	0.8920	0.0000
AAR2	CCDC86	AAR2	CCDC86	0.6013	0.7605	0.7230	0.9301	0.0000
AAR2	CYB5R1	AAR2	CYB5R1	0.5399	0.5317	0.5531	0.4434	0.0000
AAR2	DHX8	AAR2	DHX8	0.5827	0.6526	0.6732	0.6346	0.0000
AAR2	EIF2AK1	AAR2	EIF2AK1	0.5151	0.5498	0.4858	0.5494	0.0000
AAR2	GPATCH3	AAR2	GPATCH3	0.5391	0.7022	0.6497	0.7504	0.0000
AAR2	HNRNPCL1	AAR2	HNRNPCL1	0.4082	0.3175	0.3377	0.5223	0.0006
AAR2	ISG20L2	AAR2	ISG20L2	0.5686	0.6781	0.6753	0.6098	0.0000
AAR2	KCNK7	AAR2	KCNK7	0.3950	0.4476	0.4726	0.6014	0.0000
AAR2	MCM4	AAR2	MCM4	0.5448	0.6446	0.5998	0.7383	0.0000
AAR2	MIF4GD	AAR2	MIF4GD	0.4384	0.4965	0.5573	0.5544	0.0000
AAR2	MRPS17	AAR2	MRPS17	0.4590	0.5413	0.5288	0.5722	0.0000
AAR2	MUL1	AAR2	MUL1	0.5615	0.8161	0.8041	0.8678	0.0000
AAR2	NUDT21	AAR2	NUDT21	0.5768	0.6117	0.6180	0.6375	0.0000
AAR2	NUFIP1	AAR2	NUFIP1	0.4780	0.5771	0.5887	0.5906	0.0000
AAR2	PHC2	AAR2	PHC2	0.5470	0.7271	0.7172	0.6634	0.0000
AAR2	PPP1R8	AAR2	PPP1R8	0.5741	0.7288	0.7190	0.7231	0.0000
AAR2	PRPS1	AAR2	PRPS1	0.6173	0.7208	0.7118	0.6485	0.0000
AAR2	PSMB2	AAR2	PSMB2	0.5834	0.7344	0.7562	0.6274	0.0000
AAR2	PSMC3	AAR2	PSMC3	0.6095	0.7992	0.7659	0.7147	0.0000
AAR2	PUF60	AAR2	PUF60	0.6069	0.7196	0.6734	0.8268	0.0000
AAR2	RNMT	AAR2	RNMT	0.5412	0.4709	0.5201	0.5513	0.0000
AAR2	SLC35F6	AAR2	SLC35F6	0.5302	0.7159	0.7015	0.7568	0.0000
AAR2	STAT5A	AAR2	STAT5A	0.5323	0.6571	0.7003	0.5748	0.0000
AAR2	SUV39H1	AAR2	SUV39H1	0.5989	0.8129	0.7767	0.8252	0.0000
AAR2	TIMP1	AAR2	TIMP1	0.4103	0.3087	0.3164	0.7506	0.0009
AAR2	TMED1	AAR2	TMED1	0.4542	0.6560	0.6262	0.7915	0.0000
AAR2	TMEM222	AAR2	TMEM222	0.5785	0.6818	0.6934	0.6250	0.0000
AAR2	TRMT61A	AAR2	TRMT61A	0.5152	0.5421	0.6645	0.5681	0.0000
AAR2	TYW3	AAR2	TYW3	0.5006	0.6112	0.6043	0.5483	0.0000
AAR2	UBOX5	AAR2	UBOX5	0.4653	0.6508	0.6504	0.5208	0.0000
AAR2	WDR53	AAR2	WDR53	0.5228	0.6190	0.5777	0.5870	0.0000
AAR2	XRCC6	AAR2	XRCC6	0.5660	0.6599	0.6822	0.6903	0.0000
AAR2	ZKSCAN5	AAR2	ZKSCAN5	0.5643	0.6562	0.6740	0.5978	0.0000
AAR2	ZNF329	AAR2	ZNF329	0.5032	0.6532	0.6530	0.5685	0.0000
AAR2	ZNF35	AAR2	ZNF35	0.5003	0.6198	0.5840	1.0880	0.0000
AAR2	ZNF777	AAR2	ZNF777	0.5514	0.7341	0.7147	0.8033	0.0000
AARSD1	ABCF1	AARSD1	ABCF1	0.5687	0.5626	0.5837	0.6481	0.0000
AARSD1	ADAM19	AARSD1	ADAM19	0.4206	0.1575	0.1635	0.2065	0.0957
AARSD1	ATG12	AARSD1	ATG12	0.5221	0.5721	0.5964	0.5638	0.0000
AARSD1	ATP6V1B2	AARSD1	ATP6V1B2	0.5449	0.5459	0.5953	0.6227	0.0000
