source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
A1CF	ASAH2	A1CF	ASAH2	0.6103	0.6486	0.7328	0.6804	0.0000
A1CF	ASAH2B	A1CF	ASAH2B	0.5495	0.6283	0.7076	0.4463	0.0000
A1CF	BMS1P1	A1CF	BMS1P1	0.6296	0.6301	0.7030	0.5299	0.0000
A1CF	MIR1302-9HG	A1CF	MIR1302-9HG	0.5584	0.6162	0.7183	0.9026	0.0000
A1CF	PRRX1	A1CF	PRRX1	0.4472	0.4288	0.5468	0.4480	0.0000
A2M	A2M-AS1	A2M	A2M-AS1	0.3039	0.3854	0.4151	0.2597	0.0000
A2M	ATP10A	A2M	ATP10A	0.4135	0.3497	0.3448	0.4599	0.0000
A2M	BTG1P1	A2M	BTG1P1	0.3115	0.3759	0.4092	0.2503	0.0000
A4GALT	ARFGEF3	A4GALT	ARFGEF3	0.2360	0.3048	0.2706	0.2643	0.0000
A4GALT	LINC00930	A4GALT	LINC00930	0.2324	0.2009	0.2079	0.2639	0.0012
AACS	EP400	AACS	EP400	0.6767	0.6834	0.6836	0.5349	0.0000
AACS	GALNT4	AACS	GALNT4	0.5728	0.6052	0.6299	0.7112	0.0000
AACS	LETM1	AACS	LETM1	0.6943	0.7197	0.7276	0.5928	0.0000
AAK1	ARHGAP26	AAK1	ARHGAP26	0.4171	0.5233	0.5496	0.5305	0.0000
AAK1	ATXN3	AAK1	ATXN3	0.4180	0.5010	0.4722	0.3383	0.0000
AAK1	CD3E	AAK1	CD3E	0.5076	0.5126	0.5994	1.5797	0.0000
AAK1	COL6A2	AAK1	COL6A2	0.5289	0.5001	0.5876	1.7858	0.0000
AAK1	DOK6	AAK1	DOK6	0.4672	0.5903	0.5995	1.1647	0.0000
AAK1	EDAR	AAK1	EDAR	0.4176	0.4133	0.4094	0.8576	0.0000
AAK1	HDAC4	AAK1	HDAC4	0.4113	0.5185	0.5328	0.4582	0.0000
AAK1	IL32	AAK1	IL32	0.5486	0.5645	0.6440	1.7694	0.0000
AAK1	ITGA6	AAK1	ITGA6	0.5109	0.4485	0.6464	1.1455	0.0000
AAK1	ITK	AAK1	ITK	0.5229	0.6439	0.6587	1.5064	0.0000
AAK1	KCNC3	AAK1	KCNC3	0.3064	0.3043	0.3621	0.4363	0.0000
AAK1	LMTK3	AAK1	LMTK3	0.3803	0.3789	0.4323	0.8521	0.0000
AAK1	LPAR6	AAK1	LPAR6	0.4655	0.5210	0.5650	0.6972	0.0000
AAK1	MGAT4A	AAK1	MGAT4A	0.5423	0.5660	0.5794	0.8782	0.0000
AAK1	PRKCQ	AAK1	PRKCQ	0.5261	0.4874	0.6143	1.7379	0.0000
AAK1	SBK1	AAK1	SBK1	0.2886	0.3967	0.3904	0.4447	0.0000
AAK1	SEMA4C	AAK1	SEMA4C	0.4957	0.5714	0.6031	0.9313	0.0000
AAK1	TENM1	AAK1	TENM1	0.5427	0.6477	0.6918	2.0767	0.0000
AAK1	TPT1P12	AAK1	TPT1P12	0.3447	0.4142	0.4072	0.7427	0.0000
AANAT	STS	AANAT	STS	0.2898	0.2654	0.2921	0.0844	0.0000
AAR2	ABT1	AAR2	ABT1	0.6373	0.7125	0.6845	0.5316	0.0000
AAR2	ASNSD1	AAR2	ASNSD1	0.9527	0.8414	0.8391	0.8549	0.0000
AAR2	C1D	AAR2	C1D	0.7984	0.7981	0.7660	0.6528	0.0000
AAR2	CANT1	AAR2	CANT1	0.8816	0.8523	0.8410	0.8096	0.0000
AAR2	CRNKL1	AAR2	CRNKL1	0.9576	0.8847	0.8764	0.8538	0.0000
AAR2	EIF4H	AAR2	EIF4H	0.9528	0.8620	0.8518	0.8985	0.0000
AAR2	FEN1	AAR2	FEN1	0.8706	0.8475	0.8166	0.9126	0.0000
AAR2	MUL1	AAR2	MUL1	0.6997	0.7544	0.7214	0.6606	0.0000
AAR2	PTRH2	AAR2	PTRH2	0.9301	0.8617	0.8508	0.9544	0.0000
AAR2	RIOK2	AAR2	RIOK2	0.9043	0.8619	0.8457	0.8371	0.0000
AAR2	RPP38	AAR2	RPP38	0.8996	0.8599	0.8461	0.8202	0.0000
AAR2	SUV39H1	AAR2	SUV39H1	0.9393	0.8974	0.8850	0.9392	0.0000
AAR2	TACO1	AAR2	TACO1	0.9042	0.8622	0.8653	1.0043	0.0000
AAR2	TAF5L	AAR2	TAF5L	0.9533	0.8692	0.8503	0.7287	0.0000
AAR2	TRIM21	AAR2	TRIM21	0.9347	0.8845	0.8756	0.8672	0.0000
AAR2	ZSCAN25	AAR2	ZSCAN25	0.8054	0.8503	0.8460	0.8244	0.0000
AARS2	ACAD9	AARS2	ACAD9	0.9994	0.8679	0.8506	0.8467	0.0000
AARS2	ACO1	AARS2	ACO1	0.9065	0.8390	0.8458	0.9786	0.0000
AARS2	ACP2	AARS2	ACP2	0.8651	0.8261	0.7659	0.8025	0.0000
AARS2	CDK10	AARS2	CDK10	0.9981	0.8779	0.8272	1.4435	0.0000
AARS2	CIZ1	AARS2	CIZ1	1.0315	0.9068	0.8417	0.8909	0.0000
AARS2	CLUHP3	AARS2	CLUHP3	0.9300	0.8654	0.8156	1.4029	0.0000
AARS2	COQ4	AARS2	COQ4	1.0371	0.8899	0.8452	1.0667	0.0000
AARS2	CUL9	AARS2	CUL9	1.0175	0.9145	0.8426	0.8727	0.0000
AARS2	DGCR8	AARS2	DGCR8	1.0320	0.8986	0.8564	0.9057	0.0000
AARS2	DIS3L	AARS2	DIS3L	0.9669	0.8728	0.8582	0.9484	0.0000
AARS2	ERCC2	AARS2	ERCC2	0.9867	0.8772	0.8576	1.2140	0.0000
AARS2	EXOG	AARS2	EXOG	0.8529	0.8351	0.8154	0.8130	0.0000
AARS2	FKTN	AARS2	FKTN	0.8865	0.8233	0.8169	1.0197	0.0000
AARS2	FPGS	AARS2	FPGS	0.9990	0.8959	0.8259	1.0225	0.0000
AARS2	GGT7	AARS2	GGT7	0.8992	0.8737	0.8150	0.9379	0.0000
AARS2	GTPBP2	AARS2	GTPBP2	1.0254	0.9051	0.8534	0.9381	0.0000
AARS2	KCTD13	AARS2	KCTD13	1.0069	0.9143	0.8631	1.1093	0.0000
AARS2	LZTR1	AARS2	LZTR1	1.0011	0.9045	0.8376	1.1477	0.0000
AARS2	MLYCD	AARS2	MLYCD	0.9186	0.8601	0.8230	1.0595	0.0000
AARS2	MYBBP1A	AARS2	MYBBP1A	0.9995	0.8891	0.8459	0.9866	0.0000
AARS2	PFAS	AARS2	PFAS	0.9727	0.9157	0.8661	0.9944	0.0000
AARS2	PHKA2	AARS2	PHKA2	0.9999	0.9087	0.8734	0.9578	0.0000
AARS2	PIGG	AARS2	PIGG	0.8849	0.8834	0.8210	0.7895	0.0000
AARS2	PIGO	AARS2	PIGO	0.8856	0.8923	0.8502	0.8008	0.0000
AARS2	PNKP	AARS2	PNKP	0.9723	0.8971	0.8535	1.0827	0.0000
AARS2	PPP3CB-AS1	AARS2	PPP3CB-AS1	0.9535	0.8620	0.8358	1.5608	0.0000
AARS2	RMND5B	AARS2	RMND5B	1.0297	0.8842	0.8591	0.8589	0.0000
AARS2	RPAP1	AARS2	RPAP1	1.0348	0.9266	0.8767	0.9396	0.0000
AARS2	SFXN2	AARS2	SFXN2	0.9444	0.8935	0.8741	1.5057	0.0000
AARS2	SLC35C2	AARS2	SLC35C2	1.0694	0.8948	0.8494	0.9542	0.0000
AARS2	ST3GAL3	AARS2	ST3GAL3	0.9312	0.8390	0.7930	0.8129	0.0000
AARS2	THTPA	AARS2	THTPA	0.8410	0.8532	0.8054	0.9498	0.0000
AARS2	TRMT1	AARS2	TRMT1	0.9710	0.8795	0.8032	0.9561	0.0000
AARS2	TTF2	AARS2	TTF2	0.9243	0.8818	0.8399	0.9582	0.0000
AARS2	XYLT2	AARS2	XYLT2	0.9542	0.9046	0.8724	1.1522	0.0000
AARS2	ZBTB40	AARS2	ZBTB40	0.9716	0.8578	0.7928	0.9299	0.0000
AARS2	ZC3H7B	AARS2	ZC3H7B	1.0658	0.9022	0.8452	0.9067	0.0000
AARS2	ZNF500	AARS2	ZNF500	1.0073	0.9090	0.8490	1.2108	0.0000
AARS2	ZNF544	AARS2	ZNF544	0.8742	0.8740	0.8564	0.8686	0.0000
AARS2	ZNF621	AARS2	ZNF621	0.8871	0.8585	0.8324	0.8742	0.0000
AARS2	ZNF7	AARS2	ZNF7	0.9662	0.8841	0.8313	0.8017	0.0000
AARS2	ZNF747	AARS2	ZNF747	1.0266	0.9047	0.8647	1.0690	0.0000
AARSD1	ATP5ME	AARSD1	ATP5ME	0.9874	0.8649	0.8405	0.9542	0.0000
AARSD1	CIAO1	AARSD1	CIAO1	1.0880	0.8984	0.8862	0.8601	0.0000
AARSD1	DDX41	AARSD1	DDX41	1.0140	0.8693	0.8341	0.9207	0.0000
AARSD1	EXOSC2	AARSD1	EXOSC2	1.0162	0.8968	0.8983	0.8269	0.0000
AARSD1	FLAD1	AARSD1	FLAD1	1.0744	0.8858	0.8909	0.8998	0.0000
AARSD1	FN3KRP	AARSD1	FN3KRP	0.9739	0.8801	0.8699	0.8586	0.0000
AARSD1	GNPAT	AARSD1	GNPAT	1.0023	0.8625	0.8507	0.7792	0.0000
AARSD1	GPATCH1	AARSD1	GPATCH1	0.9634	0.8780	0.8548	0.9229	0.0000
AARSD1	HINFP	AARSD1	HINFP	0.9858	0.8471	0.8240	0.8079	0.0000
AARSD1	L3MBTL2	AARSD1	L3MBTL2	0.9939	0.8975	0.8800	0.7594	0.0000
AARSD1	METTL17	AARSD1	METTL17	1.0821	0.8823	0.8732	1.1334	0.0000
AARSD1	MTIF2	AARSD1	MTIF2	1.0095	0.8166	0.8380	0.7483	0.0000
AARSD1	NAA10	AARSD1	NAA10	0.9340	0.8680	0.8601	1.0409	0.0000
AARSD1	NAT10	AARSD1	NAT10	1.0581	0.8842	0.8746	0.7972	0.0000
AARSD1	NAT9	AARSD1	NAT9	1.1167	0.9054	0.8896	1.1144	0.0000
AARSD1	OSGEP	AARSD1	OSGEP	1.0118	0.8514	0.8692	1.5491	0.0000
AARSD1	PDCD5	AARSD1	PDCD5	0.9863	0.8347	0.8459	1.3319	0.0000
AARSD1	PDHA1	AARSD1	PDHA1	0.9324	0.8577	0.8543	0.7309	0.0000
AARSD1	PELP1	AARSD1	PELP1	0.9633	0.8677	0.8486	0.8125	0.0000
AARSD1	POPDC2	AARSD1	POPDC2	0.9006	0.8086	0.7982	1.0740	0.0000
AARSD1	RBM6	AARSD1	RBM6	0.9433	0.8614	0.8256	0.8534	0.0000
AARSD1	RNF220	AARSD1	RNF220	1.0823	0.8945	0.8786	0.8547	0.0000
AARSD1	RPS17	AARSD1	RPS17	0.9551	0.4288	0.8612	1.5332	0.0000
AARSD1	SETD6	AARSD1	SETD6	1.0396	0.8943	0.8903	0.8631	0.0000
AARSD1	SSRP1	AARSD1	SSRP1	1.0265	0.8886	0.8731	0.8243	0.0000
AARSD1	TARS2	AARSD1	TARS2	1.0575	0.8618	0.8731	0.8151	0.0000
AARSD1	TRMT1	AARSD1	TRMT1	0.9709	0.8618	0.8361	0.8821	0.0000
AARSD1	ZC3H8	AARSD1	ZC3H8	0.9701	0.8559	0.8659	1.2880	0.0000
AARSD1	ZNF224	AARSD1	ZNF224	0.9825	0.8820	0.8772	0.9473	0.0000
AARSD1	ZNF343	AARSD1	ZNF343	1.0257	0.8676	0.8881	1.2731	0.0000
AASDH	BPNT1	AASDH	BPNT1	0.7619	0.8070	0.8005	1.3548	0.0000
AASDH	COX10	AASDH	COX10	0.8027	0.8158	0.7870	0.9989	0.0000
AASDH	MRPS5	AASDH	MRPS5	0.8465	0.8235	0.8007	0.7597	0.0000
AASDH	OXSR1	AASDH	OXSR1	0.8159	0.8169	0.8120	1.0000	0.0000
AASDH	SCYL3	AASDH	SCYL3	0.8368	0.8495	0.8238	1.2540	0.0000
AASDH	SOS1	AASDH	SOS1	0.8017	0.8182	0.7774	0.9124	0.0000
AASDH	SP110	AASDH	SP110	0.8047	0.7912	0.8103	0.8762	0.0000
AASDH	UTP6	AASDH	UTP6	0.8527	0.8393	0.8122	0.9615	0.0000
AASDH	ZDHHC3	AASDH	ZDHHC3	0.8525	0.8420	0.8159	0.8662	0.0000
AASDH	ZNF808	AASDH	ZNF808	0.7242	0.7752	0.7290	0.7304	0.0000
AASDHPPT	BIRC2	AASDHPPT	BIRC2	0.8649	0.8677	0.8485	0.9690	0.0000
AASDHPPT	CUL5	AASDHPPT	CUL5	0.9126	0.8683	0.8615	0.8675	0.0000
AASDHPPT	PJA2	AASDHPPT	PJA2	0.8918	0.8337	0.8300	0.8284	0.0000
AASDHPPT	SNRNP27	AASDHPPT	SNRNP27	0.9443	0.8560	0.8511	0.8596	0.0000
AASDHPPT	TFAM	AASDHPPT	TFAM	0.9434	0.8699	0.8692	0.8757	0.0000
AASDHPPT	ZNF770	AASDHPPT	ZNF770	0.9418	0.8732	0.8740	0.8897	0.0000
AATK	ZNF467	AATK	ZNF467	0.3425	0.4429	0.4687	0.3165	0.0000
ABAT	ADI1	ABAT	ADI1	0.7934	0.7632	0.7234	0.7310	0.0000
ABAT	CFLAR	ABAT	CFLAR	0.7354	0.7553	0.7011	1.0840	0.0000
ABAT	DGCR8	ABAT	DGCR8	0.7688	0.7909	0.7297	0.6638	0.0000
ABAT	RNF121	ABAT	RNF121	0.7229	0.7847	0.7278	0.6727	0.0000
ABCA1	ABCG1	ABCA1	ABCG1	0.4854	0.6432	0.6316	0.5719	0.0000
ABCA10	ABCA5	ABCA10	ABCA5	0.6918	0.8220	0.8253	0.7732	0.0000
ABCA10	ABCA9	ABCA10	ABCA9	0.4093	0.4985	0.4717	0.7562	0.0000
ABCA10	AGBL3	ABCA10	AGBL3	0.5547	0.6452	0.6696	0.6677	0.0000
ABCA10	ALDH1A3-AS1	ABCA10	ALDH1A3-AS1	0.5304	0.5716	0.6186	1.0793	0.0000
ABCA10	CENPU	ABCA10	CENPU	0.4598	0.5520	0.5392	0.5953	0.0000
ABCA10	CTLA4	ABCA10	CTLA4	0.4654	0.5379	0.5525	1.6511	0.0000
ABCA10	ESR1	ABCA10	ESR1	0.5348	0.6080	0.6572	0.6318	0.0000
ABCA10	HELLS	ABCA10	HELLS	0.5726	0.6526	0.7050	0.6190	0.0000
ABCA10	JDP2-AS1	ABCA10	JDP2-AS1	0.5908	0.6398	0.6657	0.7930	0.0000
ABCA10	LEF1	ABCA10	LEF1	0.5967	0.4909	0.7077	1.0733	0.0000
ABCA10	LINC01393	ABCA10	LINC01393	0.4871	0.5618	0.6178	0.8885	0.0000
ABCA10	LINC02363	ABCA10	LINC02363	0.4130	0.1660	0.2276	0.5350	0.0077
ABCA10	LINC02614	ABCA10	LINC02614	0.5614	0.5893	0.6782	1.1331	0.0000
ABCA10	LRRC66	ABCA10	LRRC66	0.4432	0.5273	0.5898	0.9217	0.0000
ABCA10	MAP2K6	ABCA10	MAP2K6	0.4744	0.6389	0.6451	1.2214	0.0000
ABCA10	SESTD1	ABCA10	SESTD1	0.5127	0.6277	0.6200	0.9171	0.0000
ABCA10	SLC16A5	ABCA10	SLC16A5	0.5420	0.6492	0.6715	0.9563	0.0000
ABCA10	SYNE2	ABCA10	SYNE2	0.3987	0.5311	0.5116	0.7089	0.0000
ABCA10	THBS4-AS1	ABCA10	THBS4-AS1	0.4097	0.5610	0.5417	1.1308	0.0000
ABCA12	TMEM256-PLSCR3	ABCA12	TMEM256-PLSCR3	0.6686	0.7864	0.7580	2.2896	0.0000
ABCA13	ANXA3	ABCA13	ANXA3	0.5546	0.6685	0.5820	0.7118	0.0000
ABCA13	BPI	ABCA13	BPI	0.6953	0.8077	0.7689	1.0274	0.0000
ABCA13	CEACAM8	ABCA13	CEACAM8	0.6535	0.7881	0.6808	0.8250	0.0000
ABCA13	CHI3L1	ABCA13	CHI3L1	0.5136	0.6132	0.5208	0.6772	0.0000
ABCA13	CLEC5A	ABCA13	CLEC5A	0.4545	0.5943	0.4961	0.4834	0.0000
ABCA13	COL17A1	ABCA13	COL17A1	0.4563	0.6354	0.5776	0.4330	0.0000
ABCA13	CRISP3	ABCA13	CRISP3	0.5995	0.8467	0.7377	0.7690	0.0000
ABCA13	FAM201A	ABCA13	FAM201A	0.3483	0.5289	0.4126	0.3041	0.0000
ABCA13	INHBA	ABCA13	INHBA	0.3764	0.4795	0.3951	0.3638	0.0000
ABCA13	LCN2	ABCA13	LCN2	0.6422	0.6930	0.6199	0.9071	0.0000
ABCA13	LTF	ABCA13	LTF	0.6556	0.7742	0.7100	1.1457	0.0000
ABCA13	MMP8	ABCA13	MMP8	0.6175	0.8284	0.7615	0.9176	0.0000
ABCA13	MPO	ABCA13	MPO	0.5700	0.6153	0.5461	0.8146	0.0000
ABCA13	MS4A3	ABCA13	MS4A3	0.5039	0.5373	0.4617	0.6777	0.0000
ABCA13	OLR1	ABCA13	OLR1	0.4358	0.5138	0.5172	0.4638	0.0000
ABCA13	PGLYRP1	ABCA13	PGLYRP1	0.5093	0.6795	0.6075	0.4496	0.0000
ABCA13	PRRT4	ABCA13	PRRT4	0.4940	0.7489	0.6169	0.5458	0.0000
ABCA13	RETN	ABCA13	RETN	0.4813	0.7527	0.6822	0.5906	0.0000
ABCA13	SERPINB10	ABCA13	SERPINB10	0.4830	0.7007	0.5883	0.5150	0.0000
ABCA13	STBD1	ABCA13	STBD1	0.4388	0.6394	0.6098	0.3835	0.0000
ABCA13	TCN1	ABCA13	TCN1	0.4793	0.5853	0.4854	0.6219	0.0000
ABCA2	AGRN	ABCA2	AGRN	0.4119	0.4620	0.6069	0.3975	0.0000
ABCA2	AIFM3	ABCA2	AIFM3	0.4374	0.4273	0.5152	0.5098	0.0000
ABCA2	ARHGEF11	ABCA2	ARHGEF11	0.3787	0.4177	0.4538	0.8298	0.0000
ABCA2	ARRDC4	ABCA2	ARRDC4	0.3522	0.4338	0.4693	0.7104	0.0000
ABCA2	BCL7A	ABCA2	BCL7A	0.3498	0.4432	0.5122	0.7300	0.0000
ABCA2	CD248	ABCA2	CD248	0.3237	0.3961	0.4567	0.3905	0.0000
ABCA2	CELSR2	ABCA2	CELSR2	0.4455	0.4565	0.5965	0.6522	0.0000
ABCA2	CNFN	ABCA2	CNFN	0.3725	0.3546	0.3519	0.4479	0.0000
ABCA2	CRYZL2P	ABCA2	CRYZL2P	0.3480	0.3802	0.3735	0.6676	0.0000
ABCA2	CYB561	ABCA2	CYB561	0.4387	0.4575	0.5732	0.7224	0.0000
ABCA2	DIPK1B	ABCA2	DIPK1B	0.4898	0.5107	0.5594	0.3828	0.0000
ABCA2	DLX4	ABCA2	DLX4	0.3685	0.4424	0.4690	0.5973	0.0000
ABCA2	FADS3	ABCA2	FADS3	0.3961	0.3806	0.5290	0.2580	0.0000
ABCA2	FAM83H	ABCA2	FAM83H	0.3705	0.4160	0.5154	0.4476	0.0000
ABCA2	FBXO32	ABCA2	FBXO32	0.4700	0.3294	0.4001	0.1573	0.0000
ABCA2	FLNB	ABCA2	FLNB	0.3681	0.4222	0.5083	0.3206	0.0000
ABCA2	FURIN	ABCA2	FURIN	0.4778	0.4088	0.4563	0.2024	0.0000
ABCA2	FUT7	ABCA2	FUT7	0.3997	0.5487	0.5634	0.5783	0.0000
ABCA2	FZD2	ABCA2	FZD2	0.3548	0.3985	0.3773	0.4167	0.0000
ABCA2	GIMAP1	ABCA2	GIMAP1	0.4362	0.4724	0.5678	0.3049	0.0000
ABCA2	GZMM	ABCA2	GZMM	0.4015	0.3695	0.5262	0.4275	0.0000
ABCA2	IGF1R	ABCA2	IGF1R	0.3801	0.4024	0.4587	0.6458	0.0000
ABCA2	IL15	ABCA2	IL15	0.3410	0.3649	0.4126	0.5606	0.0000
ABCA2	IQSEC2	ABCA2	IQSEC2	0.3928	0.3924	0.4349	0.3761	0.0000
ABCA2	LINC00963	ABCA2	LINC00963	0.4570	0.4536	0.5458	0.4288	0.0000
ABCA2	LINC02908	ABCA2	LINC02908	0.3689	0.4937	0.4825	0.5458	0.0000
ABCA2	LRATD2	ABCA2	LRATD2	0.3786	0.4366	0.4934	0.6909	0.0000
ABCA2	MPP7	ABCA2	MPP7	0.3322	0.4011	0.4649	0.5343	0.0000
ABCA2	MYOM2	ABCA2	MYOM2	0.3209	0.3542	0.4075	0.5908	0.0000
ABCA2	NFIA	ABCA2	NFIA	0.3378	0.4343	0.5009	0.5318	0.0000
ABCA2	NTNG2	ABCA2	NTNG2	0.4361	0.5970	0.6384	0.6346	0.0000
ABCA2	OAF	ABCA2	OAF	0.3691	0.3449	0.3928	0.4807	0.0000
ABCA2	OSBPL5	ABCA2	OSBPL5	0.4265	0.4879	0.5521	1.0937	0.0000
ABCA2	PAXX	ABCA2	PAXX	0.5656	0.6708	0.7412	0.5706	0.0000
ABCA2	PDZD4	ABCA2	PDZD4	0.3958	0.4034	0.4837	0.5332	0.0000
ABCA2	PHLDB2	ABCA2	PHLDB2	0.3881	0.4757	0.5516	0.5252	0.0000
ABCA2	PHPT1	ABCA2	PHPT1	0.5293	0.5007	0.5576	0.3014	0.0000
ABCA2	PIK3R3	ABCA2	PIK3R3	0.3743	0.4384	0.5219	0.3512	0.0000
ABCA2	PLIN5	ABCA2	PLIN5	0.3639	0.4032	0.4854	0.6507	0.0000
ABCA2	PPM1L	ABCA2	PPM1L	0.3801	0.4434	0.4657	0.5118	0.0000
ABCA2	PRKCA	ABCA2	PRKCA	0.3694	0.4225	0.4981	0.6268	0.0000
ABCA2	RASSF4	ABCA2	RASSF4	0.3850	0.3880	0.4837	0.3117	0.0000
ABCA2	RTN4R	ABCA2	RTN4R	0.2760	0.3650	0.4006	0.4358	0.0000
ABCA2	SH3BP4	ABCA2	SH3BP4	0.3521	0.3844	0.3816	0.7322	0.0000
ABCA2	SLC11A1	ABCA2	SLC11A1	0.3590	0.3183	0.4256	0.4238	0.0000
ABCA2	SLC12A7	ABCA2	SLC12A7	0.3815	0.3510	0.3563	0.6971	0.0000
ABCA2	SOCS6	ABCA2	SOCS6	0.3486	0.3968	0.3461	0.4986	0.0000
ABCA2	SPART	ABCA2	SPART	0.3910	0.4076	0.4987	0.7879	0.0000
ABCA2	SPON2	ABCA2	SPON2	0.3547	0.4093	0.5164	0.4539	0.0000
ABCA2	SSBP2	ABCA2	SSBP2	0.3504	0.3568	0.4647	0.3224	0.0000
ABCA2	SSBP3P1	ABCA2	SSBP3P1	0.4700	0.5100	0.5587	0.4781	0.0000
ABCA2	TANC2	ABCA2	TANC2	0.3971	0.4317	0.5032	0.6025	0.0000
ABCA2	TBXAS1	ABCA2	TBXAS1	0.3770	0.5002	0.5043	0.5060	0.0000
ABCA2	VANGL1	ABCA2	VANGL1	0.4152	0.4602	0.5045	0.6244	0.0000
ABCA2	ZBTB16	ABCA2	ZBTB16	0.4087	0.4041	0.5020	0.5785	0.0000
ABCA2	ZNF467	ABCA2	ZNF467	0.3916	0.4599	0.5071	0.6004	0.0000
ABCA3	ABCA17P	ABCA3	ABCA17P	0.3266	0.3819	0.4211	0.3944	0.0000
ABCA3	ACVR2B-AS1	ABCA3	ACVR2B-AS1	0.2759	0.2424	0.3108	0.1794	0.0001
ABCA3	ADAMTS13	ABCA3	ADAMTS13	0.4219	0.4224	0.5240	0.1917	0.0000
ABCA3	ARSD	ABCA3	ARSD	0.3702	0.4653	0.5319	0.6263	0.0000
ABCA3	ATP5PBP5	ABCA3	ATP5PBP5	0.3104	0.3900	0.3676	0.3298	0.0000
ABCA3	CDHR1	ABCA3	CDHR1	0.2969	0.3715	0.4425	0.4148	0.0000
ABCA3	CRYZL2P	ABCA3	CRYZL2P	0.3366	0.3269	0.3731	0.4793	0.0000
ABCA3	DNAH10	ABCA3	DNAH10	0.3551	0.4810	0.5587	0.4188	0.0000
ABCA3	DNM1P35	ABCA3	DNM1P35	0.2810	0.3205	0.3497	0.2244	0.0000
ABCA3	FAM83H	ABCA3	FAM83H	0.3399	0.4474	0.4575	0.4020	0.0000
ABCA3	FKBP10	ABCA3	FKBP10	0.3594	0.3221	0.4574	0.4162	0.0000
ABCA3	FNDC10	ABCA3	FNDC10	0.3420	0.4782	0.4933	0.3741	0.0000
ABCA3	GRK1	ABCA3	GRK1	0.3158	0.3274	0.3771	0.3216	0.0000
ABCA3	HID1	ABCA3	HID1	0.3122	0.3913	0.4833	0.4257	0.0000
ABCA3	HSPG2	ABCA3	HSPG2	0.3404	0.4671	0.5519	0.4385	0.0000
ABCA3	LCN15	ABCA3	LCN15	0.3142	0.3078	0.3562	0.4259	0.0000
ABCA3	LCN6	ABCA3	LCN6	0.3027	0.2759	0.3758	0.3668	0.0000
ABCA3	LCN8	ABCA3	LCN8	0.2728	0.3403	0.3423	0.6669	0.0000
ABCA3	LIMS2	ABCA3	LIMS2	0.4045	0.3421	0.4651	0.2285	0.0000
ABCA3	LINC00315	ABCA3	LINC00315	0.2944	0.2063	0.2243	0.1369	0.0009
ABCA3	LINC01637	ABCA3	LINC01637	0.3583	0.3723	0.3839	0.3069	0.0000
ABCA3	LINC02298	ABCA3	LINC02298	0.3240	0.3304	0.4480	0.3914	0.0000
ABCA3	LINC02827	ABCA3	LINC02827	0.3207	0.3928	0.4593	0.4838	0.0000
ABCA3	LRP5	ABCA3	LRP5	0.3220	0.4258	0.5121	0.7087	0.0000
ABCA3	MAPK4	ABCA3	MAPK4	0.3208	0.3934	0.4622	0.6674	0.0000
ABCA3	MARVELD1	ABCA3	MARVELD1	0.3810	0.4134	0.5157	0.5339	0.0000
ABCA3	MPST	ABCA3	MPST	0.3362	0.3456	0.4925	0.2852	0.0000
ABCA3	MSRB2	ABCA3	MSRB2	0.4189	0.4623	0.5544	0.4017	0.0000
ABCA3	NDST1	ABCA3	NDST1	0.3964	0.4562	0.5541	0.2172	0.0000
ABCA3	P3H4	ABCA3	P3H4	0.3902	0.4517	0.5953	0.4554	0.0000
ABCA3	RNF130	ABCA3	RNF130	0.4045	0.5101	0.5728	0.2515	0.0000
ABCA3	RTKN	ABCA3	RTKN	0.3496	0.3596	0.4602	0.4575	0.0000
ABCA3	RYR1	ABCA3	RYR1	0.3457	0.3769	0.4731	0.4822	0.0000
ABCA3	SFTPB	ABCA3	SFTPB	0.3318	0.3245	0.4375	0.3891	0.0000
ABCA3	SLC22A17	ABCA3	SLC22A17	0.3243	0.3368	0.5086	0.4719	0.0000
ABCA3	SPATA7	ABCA3	SPATA7	0.3824	0.4557	0.6003	0.5153	0.0000
ABCA3	TMEM108	ABCA3	TMEM108	0.3380	0.3072	0.3801	0.3390	0.0000
ABCA3	TRIM2	ABCA3	TRIM2	0.2965	0.3778	0.4389	0.3669	0.0000
ABCA3	ULK4P2	ABCA3	ULK4P2	0.3556	0.3994	0.4846	0.2509	0.0000
ABCA3	ZFHX3	ABCA3	ZFHX3	0.3502	0.5022	0.5790	0.2275	0.0000
ABCA3	ZFYVE9	ABCA3	ZFYVE9	0.3339	0.3699	0.4438	0.2241	0.0000
ABCA3	ZNF629	ABCA3	ZNF629	0.2626	0.3361	0.3661	0.1958	0.0000
ABCA5	ABCA10	ABCA5	ABCA10	0.6918	0.8220	0.8253	0.8738	0.0000
ABCA5	ABCB10	ABCA5	ABCB10	0.6891	0.7411	0.7420	0.6551	0.0000
ABCA5	AGBL3	ABCA5	AGBL3	0.5974	0.6755	0.6775	0.7431	0.0000
ABCA5	CHD3	ABCA5	CHD3	0.6939	0.6925	0.7816	0.9608	0.0000
ABCA5	CTLA4	ABCA5	CTLA4	0.4876	0.5375	0.6083	1.7539	0.0000
ABCA5	EXTL3-AS1	ABCA5	EXTL3-AS1	0.6365	0.7524	0.7549	1.1771	0.0000
ABCA5	GPX7	ABCA5	GPX7	0.7569	0.7395	0.7211	0.7635	0.0000
