source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
GCFC2	A2M	GCFC2	A2M	0.1816	0.1711	0.1760	0.3974	0.0726
GCFC2	A2M-AS1	GCFC2	A2M-AS1	0.1793	0.2457	0.2489	0.6657	0.0093
GCFC2	AAK1	GCFC2	AAK1	0.1550	0.1957	0.2107	0.3521	0.0396
GCFC2	AARS1	GCFC2	AARS1	0.2902	0.5300	0.5328	0.6961	0.0000
GCFC2	AATK	GCFC2	AATK	0.2098	0.1191	0.1116	0.4968	0.2130
GCFC2	ABAT	GCFC2	ABAT	0.2515	0.5701	0.5788	0.7273	0.0000
GCFC2	ABCA7	GCFC2	ABCA7	0.1958	0.3024	0.3386	0.4116	0.0013
GCFC2	ABCA9	GCFC2	ABCA9	0.1527	0.4030	0.4173	0.8988	0.0000
GCFC2	ABCB6	GCFC2	ABCB6	0.3817	0.3422	0.2469	0.4009	0.0002
GCFC2	ABCB8	GCFC2	ABCB8	0.3027	0.4549	0.4053	0.4011	0.0000
GCFC2	ABCB9	GCFC2	ABCB9	0.2407	-0.0398	-0.0324	-0.0965	0.6783
GCFC2	ABCC10	GCFC2	ABCC10	0.3246	0.5857	0.5967	0.5854	0.0000
GCFC2	ABCC5	GCFC2	ABCC5	0.3007	0.4356	0.4673	0.7608	0.0000
GCFC2	ABCC6	GCFC2	ABCC6	0.1661	0.4003	0.4118	0.5867	0.0000
GCFC2	ABCD3	GCFC2	ABCD3	0.2162	0.4973	0.5928	0.6496	0.0000
GCFC2	ABCE1	GCFC2	ABCE1	0.2823	0.5071	0.4014	0.5175	0.0000
GCFC2	ABCF2	GCFC2	ABCF2	0.2646	0.5353	0.4970	0.5562	0.0000
GCFC2	ABCG1	GCFC2	ABCG1	0.1696	-0.0146	-0.0750	-0.0270	0.8788
GCFC2	ABCG4	GCFC2	ABCG4	0.2634	-0.0636	-0.0412	-0.1346	0.5075
GCFC2	ABHD1	GCFC2	ABHD1	0.2154	0.2652	0.3411	0.5201	0.0049
GCFC2	ABHD10	GCFC2	ABHD10	0.2265	0.3806	0.3521	0.5222	0.0000
GCFC2	ABHD12	GCFC2	ABHD12	0.1774	0.2398	0.2676	0.2354	0.0113
GCFC2	ABHD14A	GCFC2	ABHD14A	0.2433	0.4039	0.4477	0.6298	0.0000
GCFC2	ABHD14A-ACY1	GCFC2	ABHD14A-ACY1	0.1844	0.3919	0.3944	0.6984	0.0000
GCFC2	ABHD14B	GCFC2	ABHD14B	0.2088	0.4758	0.4857	0.5680	0.0000
GCFC2	ABHD17AP6	GCFC2	ABHD17AP6	0.1659	0.1744	0.1561	1.0744	0.0672
GCFC2	ABHD17B	GCFC2	ABHD17B	0.1716	-0.0511	-0.0494	-0.0965	0.5943
GCFC2	ABHD8	GCFC2	ABHD8	0.2612	0.3960	0.4210	0.7170	0.0000
GCFC2	ABO	GCFC2	ABO	0.2778	0.1150	0.1271	0.4301	0.2293
GCFC2	ABTB1	GCFC2	ABTB1	0.1477	0.3266	0.3465	0.3721	0.0005
GCFC2	ABTB3	GCFC2	ABTB3	0.2821	-0.1083	-0.0902	-0.3920	0.2578
GCFC2	ACAD10	GCFC2	ACAD10	0.2904	0.4001	0.4214	0.4266	0.0000
GCFC2	ACAD8	GCFC2	ACAD8	0.2409	0.5234	0.5277	0.4845	0.0000
GCFC2	ACADM	GCFC2	ACADM	0.4797	0.6921	0.6763	1.0909	0.0000
GCFC2	ACADSB	GCFC2	ACADSB	0.3446	0.6437	0.6534	0.6603	0.0000
GCFC2	ACAP2-IT1	GCFC2	ACAP2-IT1	0.1584	0.4777	0.4510	1.2703	0.0000
GCFC2	ACAT1	GCFC2	ACAT1	0.3419	0.5241	0.5545	0.5941	0.0000
GCFC2	ACAT2	GCFC2	ACAT2	0.2625	0.4566	0.3990	0.4360	0.0000
GCFC2	ACBD4	GCFC2	ACBD4	0.3873	0.4749	0.5270	0.6702	0.0000
GCFC2	ACBD6	GCFC2	ACBD6	0.4108	0.5446	0.5903	0.9122	0.0000
GCFC2	ACER2	GCFC2	ACER2	0.1756	0.6169	0.5700	0.8734	0.0000
GCFC2	ACER3	GCFC2	ACER3	0.2883	0.6795	0.6456	0.7767	0.0000
GCFC2	ACKR2	GCFC2	ACKR2	0.2189	0.3433	0.3035	0.7604	0.0002
GCFC2	ACLY	GCFC2	ACLY	0.1952	0.5729	0.5137	0.5634	0.0000
GCFC2	ACO2	GCFC2	ACO2	0.2537	0.4095	0.3080	0.3704	0.0000
GCFC2	ACOT11	GCFC2	ACOT11	0.1535	0.0753	0.0347	0.1615	0.4322
GCFC2	ACOT13	GCFC2	ACOT13	0.4498	0.6668	0.6350	0.8148	0.0000
GCFC2	ACOT7	GCFC2	ACOT7	0.3812	0.3798	0.4214	0.5418	0.0000
GCFC2	ACOT8	GCFC2	ACOT8	0.1763	0.4764	0.4215	0.4641	0.0000
GCFC2	ACOT9	GCFC2	ACOT9	0.1597	0.1684	0.1620	0.2062	0.0772
GCFC2	ACOX3	GCFC2	ACOX3	0.1895	0.4417	0.4127	0.4199	0.0000
GCFC2	ACP6	GCFC2	ACP6	0.1879	0.5124	0.5332	1.0247	0.0000
GCFC2	ACRBP	GCFC2	ACRBP	0.2853	0.3219	0.3062	0.5086	0.0006
GCFC2	ACSBG2	GCFC2	ACSBG2	0.1987	0.4288	0.4490	1.0095	0.0000
GCFC2	ACSF3	GCFC2	ACSF3	0.1948	0.4843	0.4685	0.5050	0.0000
GCFC2	ACSL5	GCFC2	ACSL5	0.4030	0.6858	0.6739	0.6053	0.0000
GCFC2	ACSM6	GCFC2	ACSM6	0.1668	0.3911	0.3468	0.9487	0.0000
GCFC2	ACSS1	GCFC2	ACSS1	0.2465	0.5166	0.5114	0.5594	0.0000
GCFC2	ACSS2	GCFC2	ACSS2	0.2576	0.2608	0.3121	0.3704	0.0057
GCFC2	ACTA2	GCFC2	ACTA2	0.1481	0.5041	0.5694	0.9023	0.0000
GCFC2	ACTB	GCFC2	ACTB	0.2015	0.3215	0.3173	0.3544	0.0006
GCFC2	ACTG1P17	GCFC2	ACTG1P17	0.1945	0.4563	0.5113	0.7929	0.0000
GCFC2	ACTG1P24	GCFC2	ACTG1P24	0.3695	0.3903	0.4355	0.8783	0.0000
GCFC2	ACTL6A	GCFC2	ACTL6A	0.4609	0.7377	0.7210	0.7065	0.0000
GCFC2	ACTL6B	GCFC2	ACTL6B	0.1535	0.1903	0.1841	0.4071	0.0454
GCFC2	ACTN4	GCFC2	ACTN4	0.2074	0.4014	0.4006	0.4699	0.0000
GCFC2	ACTR2	GCFC2	ACTR2	0.3478	0.6426	0.5713	0.7783	0.0000
GCFC2	ACY3	GCFC2	ACY3	0.1805	0.2578	0.2656	0.7315	0.0063
GCFC2	ACYP1	GCFC2	ACYP1	0.1537	0.5788	0.6173	1.0858	0.0000
GCFC2	ACYP2	GCFC2	ACYP2	0.2254	0.4749	0.4506	0.5560	0.0000
GCFC2	ADAL	GCFC2	ADAL	0.2486	0.5749	0.5294	0.8016	0.0000
GCFC2	ADAM15	GCFC2	ADAM15	0.1581	0.3231	0.2706	0.4328	0.0005
GCFC2	ADAM1A	GCFC2	ADAM1A	0.1542	0.4992	0.5087	0.8687	0.0000
GCFC2	ADAM1B	GCFC2	ADAM1B	0.1891	0.4930	0.5157	0.8876	0.0000
GCFC2	ADAM20	GCFC2	ADAM20	0.3143	0.3564	0.3451	0.6031	0.0001
GCFC2	ADAM21	GCFC2	ADAM21	0.2223	0.4493	0.4500	1.0758	0.0000
GCFC2	ADAMTS7P3	GCFC2	ADAMTS7P3	0.1479	0.3347	0.3729	0.8958	0.0003
GCFC2	ADAMTS8	GCFC2	ADAMTS8	0.2658	0.3646	0.4534	0.7170	0.0001
GCFC2	ADCK1	GCFC2	ADCK1	0.2365	0.4030	0.4170	0.4637	0.0000
GCFC2	ADCK2	GCFC2	ADCK2	0.2707	0.3984	0.3678	0.4083	0.0000
GCFC2	ADCK5	GCFC2	ADCK5	0.3421	0.1310	0.1350	0.2170	0.1704
GCFC2	ADCY5	GCFC2	ADCY5	0.2706	0.4684	0.5229	0.9870	0.0000
GCFC2	ADCY7	GCFC2	ADCY7	0.1700	0.3731	0.3497	0.4454	0.0001
GCFC2	ADD1	GCFC2	ADD1	0.1499	0.3983	0.3877	0.4180	0.0000
GCFC2	ADD3	GCFC2	ADD3	0.1537	0.2450	0.4409	0.7124	0.0095
GCFC2	ADGRA3	GCFC2	ADGRA3	0.1595	0.0804	0.1590	0.2136	0.4016
GCFC2	ADGRF3	GCFC2	ADGRF3	0.2036	0.5807	0.5702	0.8208	0.0000
GCFC2	ADGRF5P1	GCFC2	ADGRF5P1	0.1624	0.2686	0.2260	0.8101	0.0044
GCFC2	ADGRG2	GCFC2	ADGRG2	0.2105	0.4175	0.4442	0.8068	0.0000
GCFC2	ADIPOR2	GCFC2	ADIPOR2	0.1966	0.3732	0.3801	0.3730	0.0001
GCFC2	ADO	GCFC2	ADO	0.1526	0.5259	0.4635	0.5648	0.0000
GCFC2	ADPRH	GCFC2	ADPRH	0.1910	0.4801	0.4601	0.7254	0.0000
GCFC2	ADPRS	GCFC2	ADPRS	0.1843	0.0773	0.0891	0.0841	0.4201
GCFC2	AEBP1	GCFC2	AEBP1	0.2476	0.2180	0.1310	0.6213	0.0215
GCFC2	AFMID	GCFC2	AFMID	0.1952	0.4830	0.5294	0.8025	0.0000
GCFC2	AGA	GCFC2	AGA	0.3608	0.6160	0.5926	0.6127	0.0000
GCFC2	AGAP1	GCFC2	AGAP1	0.2089	-0.0228	0.0335	-0.0810	0.8125
GCFC2	AGBL3	GCFC2	AGBL3	0.2282	0.5193	0.5073	1.0190	0.0000
GCFC2	AGFG2	GCFC2	AGFG2	0.2282	0.4994	0.5301	0.8301	0.0000
GCFC2	AGL	GCFC2	AGL	0.2148	0.6690	0.6099	0.7303	0.0000
GCFC2	AGMAT	GCFC2	AGMAT	0.1996	0.5695	0.5927	1.0974	0.0000
GCFC2	AGO2	GCFC2	AGO2	0.2507	0.0213	-0.0255	0.0306	0.8240
GCFC2	AGO3	GCFC2	AGO3	0.5641	0.7338	0.7140	0.7243	0.0000
GCFC2	AGPAT1	GCFC2	AGPAT1	0.1579	0.4739	0.4701	0.7763	0.0000
GCFC2	AGPAT3	GCFC2	AGPAT3	0.2108	0.3781	0.3928	0.4645	0.0000
GCFC2	AHCY	GCFC2	AHCY	0.1796	0.4621	0.4226	0.6809	0.0000
GCFC2	AHCYL1	GCFC2	AHCYL1	0.1488	0.5984	0.5408	0.6313	0.0000
GCFC2	AHCYL2	GCFC2	AHCYL2	0.2711	0.5750	0.5457	0.6486	0.0000
GCFC2	AHDC1	GCFC2	AHDC1	0.1951	0.2761	0.2560	0.4075	0.0034
GCFC2	AHI1-DT	GCFC2	AHI1-DT	0.1510	0.3459	0.3125	0.6513	0.0002
GCFC2	AICDA	GCFC2	AICDA	0.2149	0.1593	0.0805	0.7988	0.0949
GCFC2	AIDA	GCFC2	AIDA	0.3932	0.5950	0.5809	0.9205	0.0000
GCFC2	AIDAP1	GCFC2	AIDAP1	0.2667	0.3323	0.3083	0.8928	0.0004
GCFC2	AIM2	GCFC2	AIM2	0.1810	0.5237	0.5506	1.2465	0.0000
GCFC2	AJUBA-DT	GCFC2	AJUBA-DT	0.1619	0.4665	0.5024	1.0979	0.0000
GCFC2	AK2	GCFC2	AK2	0.3172	0.6418	0.6176	0.6996	0.0000
GCFC2	AK3	GCFC2	AK3	0.5930	0.6570	0.6295	0.6479	0.0000
GCFC2	AK4P3	GCFC2	AK4P3	0.2024	0.1200	0.1484	0.3228	0.2097
GCFC2	AK8	GCFC2	AK8	0.1556	-0.0733	-0.0167	-0.1443	0.4443
GCFC2	AK9	GCFC2	AK9	0.1677	0.6221	0.6266	0.7408	0.0000
GCFC2	AKAP1	GCFC2	AKAP1	0.3625	0.4602	0.4250	0.4605	0.0000
GCFC2	AKAP1-DT	GCFC2	AKAP1-DT	0.1671	0.4548	0.4651	0.8265	0.0000
GCFC2	AKAP10	GCFC2	AKAP10	0.2382	0.5540	0.5897	0.5258	0.0000
GCFC2	AKAP12	GCFC2	AKAP12	0.2084	-0.0315	-0.0824	-0.1849	0.7428
GCFC2	AKAP17A	GCFC2	AKAP17A	0.2783	0.2648	0.2831	0.2561	0.0050
GCFC2	AKAP17BP	GCFC2	AKAP17BP	0.2056	0.2638	0.2034	0.5970	0.0051
GCFC2	AKAP3	GCFC2	AKAP3	0.1650	0.4719	0.4868	0.9750	0.0000
GCFC2	AKAP6	GCFC2	AKAP6	0.2081	0.2261	0.2072	1.0886	0.0170
GCFC2	AKR1A1	GCFC2	AKR1A1	0.2101	0.5387	0.5436	0.6169	0.0000
GCFC2	AKR1D1	GCFC2	AKR1D1	0.2123	0.2982	0.2806	0.7341	0.0015
GCFC2	AKR7A2	GCFC2	AKR7A2	0.2523	0.4055	0.3911	0.6598	0.0000
GCFC2	AKR7A3	GCFC2	AKR7A3	0.2736	0.1264	0.1252	0.1341	0.1863
GCFC2	AKTIPP2	GCFC2	AKTIPP2	0.1658	0.2027	0.1560	0.3844	0.0329
GCFC2	ALAD	GCFC2	ALAD	0.2498	0.5752	0.6028	0.6735	0.0000
GCFC2	ALDH16A1	GCFC2	ALDH16A1	0.2009	0.1732	0.1465	0.2362	0.0690
GCFC2	ALDH18A1	GCFC2	ALDH18A1	0.2995	0.6235	0.5915	0.6857	0.0000
GCFC2	ALDH1A3-AS1	GCFC2	ALDH1A3-AS1	0.1448	0.4868	0.4822	1.1570	0.0000
GCFC2	ALDH1B1	GCFC2	ALDH1B1	0.1623	0.4007	0.3513	0.9966	0.0000
GCFC2	ALDH2	GCFC2	ALDH2	0.1771	0.0493	0.0461	0.0966	0.6071
GCFC2	ALDH3A2	GCFC2	ALDH3A2	0.1879	0.4369	0.4545	0.6972	0.0000
GCFC2	ALDH3B1	GCFC2	ALDH3B1	0.2074	0.2847	0.2616	0.7550	0.0025
GCFC2	ALDH4A1	GCFC2	ALDH4A1	0.2076	0.3999	0.4369	0.6291	0.0000
GCFC2	ALDH6A1	GCFC2	ALDH6A1	0.2509	0.6458	0.6272	1.0429	0.0000
GCFC2	ALDH7A1	GCFC2	ALDH7A1	0.1585	0.3042	0.3135	1.4049	0.0012
GCFC2	ALG1	GCFC2	ALG1	0.3176	0.5183	0.4699	0.5884	0.0000
GCFC2	ALG13	GCFC2	ALG13	0.5429	0.6510	0.5707	0.5909	0.0000
GCFC2	ALG14	GCFC2	ALG14	0.3758	0.5611	0.5538	0.6552	0.0000
GCFC2	ALG1L1P	GCFC2	ALG1L1P	0.2717	0.1568	0.1413	0.3712	0.1002
GCFC2	ALG1L2	GCFC2	ALG1L2	0.1667	0.3595	0.3490	0.5286	0.0001
GCFC2	ALG5	GCFC2	ALG5	0.1504	0.4859	0.4463	0.4581	0.0000
GCFC2	ALG8	GCFC2	ALG8	0.5116	0.6980	0.7201	0.7096	0.0000
GCFC2	ALOX5	GCFC2	ALOX5	0.2729	0.2905	0.2781	0.3585	0.0020
GCFC2	ALPK3	GCFC2	ALPK3	0.2744	0.0003	-0.0527	0.0005	0.9977
GCFC2	AMACR	GCFC2	AMACR	0.1814	0.5174	0.5185	0.7665	0.0000
GCFC2	AMPD2	GCFC2	AMPD2	0.2431	0.2638	0.2461	0.3364	0.0051
GCFC2	AMPH	GCFC2	AMPH	0.2340	0.3545	0.3399	1.0271	0.0001
GCFC2	AMY2B	GCFC2	AMY2B	0.3554	0.4317	0.4405	0.4659	0.0000
GCFC2	ANAPC13	GCFC2	ANAPC13	0.3283	0.5051	0.4563	0.4699	0.0000
GCFC2	ANAPC5	GCFC2	ANAPC5	0.3921	0.2884	0.2995	0.3013	0.0021
GCFC2	ANGEL1	GCFC2	ANGEL1	0.1982	0.4824	0.4460	0.7401	0.0000
GCFC2	ANGEL2	GCFC2	ANGEL2	0.2471	0.6100	0.5668	0.6000	0.0000
GCFC2	ANGPTL1	GCFC2	ANGPTL1	0.1558	0.4284	0.3848	0.8535	0.0000
GCFC2	ANKDD1B	GCFC2	ANKDD1B	0.2657	0.5533	0.5243	0.9366	0.0000
GCFC2	ANKH	GCFC2	ANKH	0.1703	0.4797	0.4589	0.6929	0.0000
GCFC2	ANKHD1	GCFC2	ANKHD1	0.2286	0.3857	0.3027	0.3812	0.0000
GCFC2	ANKHD1-DT	GCFC2	ANKHD1-DT	0.1916	0.5003	0.4490	0.7716	0.0000
GCFC2	ANKRD1	GCFC2	ANKRD1	0.1861	0.4118	0.4146	0.8534	0.0000
GCFC2	ANKRD17-DT	GCFC2	ANKRD17-DT	0.2529	0.5403	0.5088	0.8210	0.0000
GCFC2	ANKRD26P4	GCFC2	ANKRD26P4	0.1575	0.2091	0.1276	0.4677	0.0276
GCFC2	ANKRD30BP3	GCFC2	ANKRD30BP3	0.1912	0.2367	0.2332	0.5366	0.0124
GCFC2	ANKRD33B	GCFC2	ANKRD33B	0.2686	-0.1636	-0.2190	-0.5807	0.0862
GCFC2	ANKRD45	GCFC2	ANKRD45	0.1919	-0.1275	-0.0507	-0.2909	0.1822
GCFC2	ANKZF1	GCFC2	ANKZF1	0.2783	0.4373	0.4192	0.4149	0.0000
GCFC2	ANO6	GCFC2	ANO6	0.1635	0.2748	0.1830	0.5837	0.0035
GCFC2	ANO7	GCFC2	ANO7	0.1461	0.2809	0.2810	0.6121	0.0028
GCFC2	ANO8	GCFC2	ANO8	0.3327	0.2559	0.2586	0.5637	0.0067
GCFC2	ANOS2P	GCFC2	ANOS2P	0.4590	0.0964	0.1951	0.6823	0.3140
GCFC2	ANP32AP1	GCFC2	ANP32AP1	0.3307	0.3644	0.3449	0.7659	0.0001
GCFC2	ANP32BP1	GCFC2	ANP32BP1	0.4483	0.3052	0.2639	0.6004	0.0011
GCFC2	ANPEP	GCFC2	ANPEP	0.1878	0.0599	0.0557	0.2884	0.5320
GCFC2	ANXA11	GCFC2	ANXA11	0.1812	0.5231	0.4859	0.4781	0.0000
GCFC2	ANXA2P2	GCFC2	ANXA2P2	0.2940	0.2262	0.1648	0.5367	0.0170
GCFC2	ANXA4	GCFC2	ANXA4	0.1910	0.1077	0.1474	0.3978	0.2604
GCFC2	ANXA5	GCFC2	ANXA5	0.1485	0.3929	0.3118	0.5020	0.0000
GCFC2	AOPEP	GCFC2	AOPEP	0.3440	0.2653	0.2375	0.4252	0.0049
GCFC2	AP1M1	GCFC2	AP1M1	0.1502	0.4575	0.5002	0.6662	0.0000
GCFC2	AP1S1	GCFC2	AP1S1	0.1890	0.4664	0.4921	1.0766	0.0000
GCFC2	APBB1IP	GCFC2	APBB1IP	0.2648	0.4631	0.4510	0.6294	0.0000
GCFC2	APC2	GCFC2	APC2	0.3419	0.3833	0.3946	0.6266	0.0000
GCFC2	APH1B	GCFC2	APH1B	0.2181	0.4679	0.4434	0.7274	0.0000
GCFC2	APIP	GCFC2	APIP	0.2303	0.6204	0.6412	0.8347	0.0000
GCFC2	APLF	GCFC2	APLF	0.5998	0.6688	0.6738	0.9520	0.0000
GCFC2	APLP2	GCFC2	APLP2	0.2468	0.2296	0.1857	0.4623	0.0153
GCFC2	APOB	GCFC2	APOB	0.1444	0.1186	0.1089	0.3042	0.2152
GCFC2	APOBEC3F	GCFC2	APOBEC3F	0.2937	0.5939	0.5871	1.0852	0.0000
GCFC2	APOL1	GCFC2	APOL1	0.3676	0.3332	0.2947	0.7888	0.0004
GCFC2	APOL6	GCFC2	APOL6	0.2175	0.3277	0.3086	0.5395	0.0004
GCFC2	APRT	GCFC2	APRT	0.2768	0.3611	0.3522	0.3982	0.0001
GCFC2	AQP1	GCFC2	AQP1	0.1701	0.1834	0.1897	0.5356	0.0540
GCFC2	AQP8	GCFC2	AQP8	0.2034	-0.1629	-0.1287	-0.3445	0.0875
GCFC2	AQP9	GCFC2	AQP9	0.1611	-0.0477	-0.0106	-0.2348	0.6191
GCFC2	ARCN1	GCFC2	ARCN1	0.1494	0.2931	0.2407	0.3177	0.0018
GCFC2	ARF4P4	GCFC2	ARF4P4	0.1555	0.0734	0.1476	0.3045	0.4439
GCFC2	ARHGAP10	GCFC2	ARHGAP10	0.1462	-0.0053	-0.0158	-0.0193	0.9559
GCFC2	ARHGAP11A	GCFC2	ARHGAP11A	0.2790	0.5507	0.5692	0.7950	0.0000
GCFC2	ARHGAP15-AS1	GCFC2	ARHGAP15-AS1	0.3197	-0.0023	-0.0897	-0.0046	0.9808
GCFC2	ARHGAP17	GCFC2	ARHGAP17	0.3364	0.5619	0.6232	0.6374	0.0000
GCFC2	ARHGAP19	GCFC2	ARHGAP19	0.2258	0.5839	0.6077	0.6461	0.0000
GCFC2	ARHGAP26	GCFC2	ARHGAP26	0.1543	0.1319	0.1458	0.1849	0.1675
GCFC2	ARHGAP27	GCFC2	ARHGAP27	0.3263	0.4181	0.3991	0.4570	0.0000
GCFC2	ARHGAP27P2	GCFC2	ARHGAP27P2	0.2185	0.2251	0.1526	0.5952	0.0176
GCFC2	ARHGAP30	GCFC2	ARHGAP30	0.3345	0.4840	0.4314	0.5614	0.0000
GCFC2	ARHGAP31	GCFC2	ARHGAP31	0.1502	0.3373	0.2841	0.6324	0.0003
GCFC2	ARHGAP35	GCFC2	ARHGAP35	0.1934	0.3778	0.3855	0.4807	0.0000
GCFC2	ARHGAP42-AS1	GCFC2	ARHGAP42-AS1	0.2099	0.0797	0.1076	0.2454	0.4059
GCFC2	ARHGAP44	GCFC2	ARHGAP44	0.1467	0.4067	0.4091	0.9382	0.0000
GCFC2	ARHGAP45	GCFC2	ARHGAP45	0.2195	0.2843	0.3191	0.3491	0.0025
GCFC2	ARHGAP5-AS1	GCFC2	ARHGAP5-AS1	0.1555	0.4273	0.5012	0.9265	0.0000
GCFC2	ARHGAP6	GCFC2	ARHGAP6	0.3553	0.1259	0.0530	0.4985	0.1878
GCFC2	ARHGAP8	GCFC2	ARHGAP8	0.1529	-0.2459	-0.3014	-0.6959	0.0093
GCFC2	ARHGAP9	GCFC2	ARHGAP9	0.1979	0.3126	0.2736	0.3134	0.0008
GCFC2	ARHGEF1	GCFC2	ARHGEF1	0.2496	0.3213	0.3379	0.3588	0.0006
GCFC2	ARHGEF12	GCFC2	ARHGEF12	0.2982	0.4925	0.4681	0.6709	0.0000
GCFC2	ARHGEF16	GCFC2	ARHGEF16	0.2078	0.0175	-0.0341	0.0509	0.8550
GCFC2	ARHGEF2-AS2	GCFC2	ARHGEF2-AS2	0.1796	0.4695	0.4800	1.2128	0.0000
GCFC2	ARHGEF25	GCFC2	ARHGEF25	0.2405	0.1128	0.1159	0.3461	0.2385
GCFC2	ARHGEF26	GCFC2	ARHGEF26	0.2137	0.4117	0.4335	0.9937	0.0000
GCFC2	ARHGEF34P	GCFC2	ARHGEF34P	0.1936	0.0629	0.0539	0.2361	0.5117
GCFC2	ARHGEF4	GCFC2	ARHGEF4	0.2959	-0.0367	-0.0353	-0.1387	0.7020
GCFC2	ARID3A	GCFC2	ARID3A	0.2028	0.2272	0.1973	0.4055	0.0165
GCFC2	ARID3B	GCFC2	ARID3B	0.2219	0.4527	0.4460	0.5061	0.0000
GCFC2	ARID3BP1	GCFC2	ARID3BP1	0.2696	0.3025	0.1934	0.6707	0.0013
GCFC2	ARL10	GCFC2	ARL10	0.1451	0.5499	0.5313	1.0472	0.0000
GCFC2	ARL11	GCFC2	ARL11	0.3154	0.2863	0.3842	0.9177	0.0023
GCFC2	ARL13A	GCFC2	ARL13A	0.3534	0.5211	0.5077	0.8604	0.0000
GCFC2	ARL2	GCFC2	ARL2	0.1952	0.2701	0.2886	0.4954	0.0041
GCFC2	ARL4AP2	GCFC2	ARL4AP2	0.2311	0.0176	-0.0362	0.0583	0.8544
GCFC2	ARMC2	GCFC2	ARMC2	0.1952	0.5050	0.5406	0.8439	0.0000
GCFC2	ARMCX5-GPRASP2	GCFC2	ARMCX5-GPRASP2	0.3104	0.3448	0.5648	0.8758	0.0002
GCFC2	ARMH2	GCFC2	ARMH2	0.1559	0.3538	0.3733	0.8193	0.0001
GCFC2	ARNT	GCFC2	ARNT	0.1734	0.3292	0.3176	0.3931	0.0004
GCFC2	ARNT2	GCFC2	ARNT2	0.2625	-0.1811	-0.2222	-0.4721	0.0571
GCFC2	ARPC3P2	GCFC2	ARPC3P2	0.4755	0.4254	0.4571	0.9432	0.0000
GCFC2	ARPC3P5	GCFC2	ARPC3P5	0.1698	0.1625	0.1065	0.3920	0.0883
GCFC2	ARPP19P2	GCFC2	ARPP19P2	0.1460	0.0264	0.0084	0.0606	0.7832
GCFC2	ARRDC5	GCFC2	ARRDC5	0.1496	0.3433	0.4158	0.8751	0.0002
GCFC2	ARSA	GCFC2	ARSA	0.1739	0.4205	0.4986	0.5735	0.0000
GCFC2	ARSK	GCFC2	ARSK	0.3185	0.7344	0.6813	0.9598	0.0000
GCFC2	ARTN	GCFC2	ARTN	0.1634	0.3083	0.3704	0.5478	0.0010
GCFC2	ARV1	GCFC2	ARV1	0.3435	0.6545	0.6634	1.0843	0.0000
GCFC2	ASAH2	GCFC2	ASAH2	0.3499	0.3773	0.3702	0.8674	0.0000
GCFC2	ASAH2B	GCFC2	ASAH2B	0.1663	0.5333	0.4851	1.0311	0.0000
GCFC2	ASGR2	GCFC2	ASGR2	0.3761	0.0029	0.0539	0.0127	0.9756
GCFC2	ASH2LP3	GCFC2	ASH2LP3	0.2715	0.3473	0.3735	0.9444	0.0002
GCFC2	ASIP	GCFC2	ASIP	0.1715	0.1438	0.0647	0.3196	0.1322
GCFC2	ASLP1	GCFC2	ASLP1	0.4202	0.4566	0.3895	0.9000	0.0000
GCFC2	ASMT	GCFC2	ASMT	0.2010	0.0399	0.0871	0.1149	0.6777
GCFC2	ASMTL	GCFC2	ASMTL	0.1491	0.4163	0.3808	0.3764	0.0000
GCFC2	ASPRV1	GCFC2	ASPRV1	0.2040	0.5174	0.5652	0.7858	0.0000
GCFC2	ASRGL1	GCFC2	ASRGL1	0.3496	0.0016	-0.0359	0.0048	0.9870
GCFC2	ASS1	GCFC2	ASS1	0.1880	-0.0616	-0.1516	-0.2203	0.5206
GCFC2	ASXL2	GCFC2	ASXL2	0.3647	0.5997	0.5696	0.9370	0.0000
GCFC2	ATAD3C	GCFC2	ATAD3C	0.1610	0.0826	0.1123	0.4989	0.3885
GCFC2	ATAT1	GCFC2	ATAT1	0.2771	0.5992	0.6028	0.7328	0.0000
GCFC2	ATE1	GCFC2	ATE1	0.3001	0.6884	0.7124	0.6991	0.0000
GCFC2	ATE1OSP	GCFC2	ATE1OSP	0.3087	0.3609	0.3829	0.9355	0.0001
GCFC2	ATF1	GCFC2	ATF1	0.2380	0.5881	0.5425	0.6408	0.0000
GCFC2	ATF6B	GCFC2	ATF6B	0.4416	0.5828	0.5573	0.5664	0.0000
GCFC2	ATIC	GCFC2	ATIC	0.3935	0.6525	0.5827	0.5812	0.0000
GCFC2	ATP10D	GCFC2	ATP10D	0.1946	0.4862	0.4807	0.8957	0.0000
GCFC2	ATP11C	GCFC2	ATP11C	0.1710	0.6099	0.6007	0.6576	0.0000
GCFC2	ATP13A1	GCFC2	ATP13A1	0.2261	0.4671	0.4433	0.4699	0.0000
GCFC2	ATP13A2	GCFC2	ATP13A2	0.2759	0.4513	0.5138	0.5397	0.0000
GCFC2	ATP1B2	GCFC2	ATP1B2	0.1973	0.0322	0.0203	0.0889	0.7369
GCFC2	ATP23	GCFC2	ATP23	0.2605	0.4585	0.4324	0.7038	0.0000
GCFC2	ATP2A1-AS1	GCFC2	ATP2A1-AS1	0.1864	0.3244	0.3794	0.7122	0.0005
GCFC2	ATP2A2	GCFC2	ATP2A2	0.1777	0.2610	0.1041	0.2537	0.0057
