Feature,Importance
FCER1A,0.003229676577728242
DVL3,0.0032249695049831645
SP6,0.0032169861646543724
FDXR,0.0032083220097702
INHBB,0.0032052347671124156
PTGR2,0.003203243696392747
ZNF772,0.003201317823317368
STK33,0.0031984228463261388
NDST3,0.0031962178774701897
POU5F1,0.003191634316754062
SLC39A6,0.0031861245417094323
SHPK,0.003181714292091783
PRKX,0.0031636016122065483
C1QTNF1,0.003160599416616606
RNGTT,0.0031603029007674192
SCARB1,0.003159550055337604
TPK1,0.0031422364757454488
SCML4,0.0031422324847080745
ADAMTS7,0.003138974035013234
USP10,0.003136434165324317
NCBP2L,0.003135004853713326
LIPG,0.0031341380602971187
B3GNT5,0.003133152043214068
PRSS21,0.0031316574593947735
DPP8,0.0031227351153211205
GMPS,0.003120838103146525
C1GALT1,0.003119040657620644
PILRA,0.0031099250955739987
MIXL1,0.003105776680138661
SOX15,0.0031004973251256163
FAM13B,0.003097705165680964
LEFTY2,0.0030915930324408696
SLC22A16,0.0030881976578966716
TNFRSF19,0.0030753463076252955
DUSP1,0.0030691071071778423
LEPR,0.0030669050849392076
GPBP1,0.0030655637219606435
EIF4G1,0.0030579930760432036
NDP,0.003056829566106899
TGFA,0.003054689976503141
CHPT1,0.003053245534480084
IRAK3,0.003052043884876184
CPSF1,0.0030514979966974353
GPR143,0.0030493952465476468
ELANE,0.003044591042300453
SLC2A11,0.0030379133463138714
AASS,0.003031692891410785
RDX,0.0030316177110362333
PRKCD,0.003031244231882738
SQLE,0.003028384917532094
SEMA3F,0.003028021806909237
ZSCAN22,0.0030245574491855223
LRRK2,0.003021892065589782
PPM1H,0.003019646132510388
STS,0.0030139662588771895
RANGAP1,0.003011757511616452
PLD4,0.0030115215044643267
UBTF,0.0030110023981833366
MED20,0.0030073467325419188
FADS2,0.003006412773363991
FAP,0.0030061769134190402
LINC01139,0.002992526316200383
GTF2F2,0.0029877496728440743
ZNF852,0.002982003821467515
CAPN3,0.002977760905021569
PTEN,0.0029742183920461684
COLGALT2,0.002969083540228894
CDC42BPG,0.002967401315778261
CERS4,0.002965158837236231
SPINK5,0.002964811567042489
ACYP2,0.0029625623130123133
ABCC5,0.0029559479326126165
HMGCL,0.0029532847801165187
HNF1A,0.0029480716253747234
ALDH1A1,0.002942456710996339
E2F4,0.002935776367376093
IDO1,0.002929159203573363
FADS1,0.002928283827961423
STK32B,0.0029276367851707617
SIRT5,0.0029223955773049967
ATXN1L,0.0029220423004589977
TEK,0.002921377424238017
PNPLA1,0.0029126732602016998
ATP6AP1,0.0029090291011671073
CPEB2,0.002904864188865758
CXXC4,0.002900128323381068
NFATC3,0.0028993586770957335
STAT1,0.0028989623307716103
BMX,0.0028983342334686314
GALNT7,0.0028975474477629178
ZNF296,0.002896808307530591
STK17A,0.002890855860779993
ITGAL,0.0028908326630480586
NOVA2,0.0028906084775808267
B3GNT8,0.002888598178047687
ARHGAP36,0.0028873090997803955
NPC2,0.002879980343102943
HK3,0.0028776627259503584
LMO4,0.0028724854550091546
TAF6,0.002872399018262513
RNF25,0.0028575711079174655
TLL1,0.0028532187278033235
EPHA7,0.0028531972007185685
PTP4A3,0.0028493604943796527
NTRK2,0.0028455242397321854
FGF16,0.0028440172164700926
NOS3,0.002834274525463115
COL13A1,0.0028339315004413945
ETNK2,0.002829601908510085
SLC7A8,0.0028286528171447573
ANGPT1,0.0028250671215355396
PLB1,0.0028194931941106917
WT1,0.002819436755933566
GPR27,0.0028189671957516114
ZNF280C,0.0028130878864321856
RGMB,0.002810418304259656
ITGAX,0.0028083932089211887
ACAT2,0.0028077951396990103
MLXIP,0.0028076647460111414
ZNF846,0.0028034243709407743
SLC35C1,0.002803151057276409
EPHB1,0.0027983187095669566
ELF5,0.0027971769699361177
PURA,0.002796294676430989
MUC1,0.002795229367737193
CHRM3,0.002793868095817743
DMPK,0.0027889493485563433
IRX5,0.0027875006426766047
HSPD1,0.0027873064375307875
NFIL3,0.0027838101816014386
PPARG,0.002778153233753983
TIAM2,0.0027775135347328614
OTX1,0.002775279733672505
NOP58,0.0027745522704499307
VNN2,0.0027664943081326786
ZNF473,0.002766441310348455
WTAP,0.0027605102366651405
ZNF263,0.00275705667535658
ZNF215,0.0027498933383321854
ABHD4,0.0027467934816668275
RPS27L,0.0027446153079508802
GP6,0.0027433136024919806
PCYT2,0.0027427470832772087
ZFP36,0.0027424007786903534
PBX4,0.002741149661800591
ZBTB7A,0.0027374744689441285
AQP4,0.0027350107092643156
CNKSR1,0.0027344644388358572
EPHB3,0.002733239505061647
CBFB,0.0027299041897931604
GAL,0.002729201386333443
BCAT2,0.0027261372548819055
MCC,0.002720792234526016
DPEP1,0.002720136790216202
MAFF,0.0027184262095252053
RBM7,0.00271611118974397
CREB3L2,0.002714562061417382
RACGAP1,0.0027127369872760026
ZNF124,0.0027119193466496653
SRPK1,0.0027109398463508114
NOCT,0.002708494522958063
VLDLR,0.002708419477334246
GALNT13,0.0027057683978928253
LHX2,0.002705753518122947
ILF2,0.0027018525558232796
HDGF,0.0026950420243956616
EEF1E1,0.002694465125707211
MEF2D,0.002693905101099517
TRIM8,0.0026935128350451124
SEPHS2,0.002692662493762327
EDAR,0.0026893804404244295
CITED2,0.002688638843799708
PANK3,0.0026850638301693834
IL4,0.0026843561138957736
ETV1,0.0026811053863784766
PCBP3,0.0026786399252014233
ZNF572,0.0026781038732733575
AQP5,0.002677962624933571
POLDIP3,0.00267136042698985
MEOX1,0.002669462767225923
CREBL2,0.0026689147901779505
SHANK1,0.0026686910418502524
BLNK,0.002666853250673739
SMOX,0.002662762592692161
SIGLEC1,0.0026616172050416935
CPA4,0.0026583342499216086
RIPK2,0.0026493763760954605
BTD,0.0026431923903001008
ALDH1L2,0.0026397366889868864
PGGT1B,0.002635589513403829
POMK,0.0026338788562861736
IL12A,0.002631832423299784
TP53BP1,0.0026299614281451796
ADAMTS8,0.002623647373984568
PDCD1LG2,0.002623571394884493
FAM13A,0.0026235075876465995
ITK,0.0026218529646866956
RBMS3,0.0026207852616498715
SCN3B,0.002619514644698938
PPP3CB,0.0026165775644185485
SLC6A16,0.002612974369170843
SIK1,0.0026076470002008136
MIOX,0.0026040976071963085
GEMIN8,0.0026026639238698407
CAMK1G,0.002600806099973852
MAP3K7,0.002600431074912194
ZFP14,0.002600416378758382
SLC2A12,0.0025987367183843164
EPHA2,0.0025981574216566517
ACSM5,0.0025980768695881124
BAIAP2,0.002591338433412602
CELF4,0.0025908337110013236
ASGR1,0.0025855931768601296
ZNF836,0.002585558607126586
ZNF689,0.002584209136024583
CMA1,0.0025841169661725873
USP13,0.00257716733115376
RHOB,0.002573750442737946
MAGED1,0.0025731287796224933
SP140,0.0025718839795445094
MDH1B,0.0025708885615458713
HMGA1,0.002568353717593709
SGPP2,0.0025664970175130293
MFAP4,0.0025663211919600146
VPS72,0.0025622775645460934
PLA2G2C,0.0025617229625349864
CXCL12,0.0025593570173368793
ESCO2,0.0025591115979186722
EBP,0.0025561065941583365
SLC16A3,0.0025531689923664093
SPHK1,0.002550002872303594
ENPP7,0.0025460527683899272
NLRC5,0.002545680505601922
