Feature,Importance
KDM5C,0.0003399770815061882
SOX10,0.0003380687599111306
MPI,0.0003380492226741891
PLA2G15,0.0003376571534412083
CBLL1,0.0003370640940163573
MLYCD,0.00033670197283047147
HAND2-AS1,0.00033581149473504426
PMM1,0.0003354023479016747
FUS,0.00033493679453073643
WWP1,0.000334586367953858
FOXN1,0.0003332525311657493
DCST1-AS1,0.00033091453431809744
ACOX1,0.0003295249674888188
STS,0.0003283696455984609
MIXL1,0.00032796824425192905
ZNF32,0.00032504892420556736
COL11A1,0.0003250290828620766
GATAD2B,0.0003246400934112715
SGPP2,0.0003238660732001859
ZNF516,0.00032107792285708943
BCAT2,0.00031767393334353693
PASK,0.00031683693195916915
RET,0.0003167970667967746
PER2,0.0003159105290280027
FADS2,0.0003147667661842849
ASAH2,0.0003132883074009887
FGF7,0.0003121577546580463
MNX1-AS1,0.0003121277870322692
PLA2G4D,0.0003109538576182726
ATP6V0C,0.0003108852577563918
ZNF746,0.00030845314988468863
IGSF1,0.00030637885201182746
SLC2A4,0.00030541717628372193
MEX3B,0.00030396019866028
HOXC4,0.00030320401367934016
ECHS1,0.00030269688810856887
TBX10,0.00030261593329127245
ZNF211,0.00030246083064058545
BRD9,0.0003008727244745424
DACH2,0.0002997396410020167
DUSP8,0.0002973932247724323
HOXC6,0.00029466874554865774
MYOCD,0.0002942688199968044
LINC01610,0.0002926148198905984
LINC01127,0.0002918091310602169
LINC00472,0.0002909113573697839
NR2C1,0.00029048608172151563
ZHX1,0.00029042967125608103
ZFP69,0.00029009855389364994
FOXD1,0.0002893567366851185
HOXB9,0.00028917661581264766
HOXC5,0.00028902347277853736
ZNF267,0.00028765063685646836
KDM5B,0.00028705200855479185
PIP5K1A,0.00028696543398322634
MYBL2,0.0002869538640852349
BMP6,0.00028688196670605115
PELATON,0.00028623999978754917
WNT3A,0.0002854837180602588
ZBTB4,0.0002842151312625038
FOXO4,0.00028358140518707154
HEXB,0.00028341811341393587
TP73,0.0002830834461501398
CASP8,0.00028228608287445055
CRYM,0.0002815958057884459
TRHDE,0.00028118637112928616
DUSP22,0.0002810793518638276
PLA2G2A,0.0002805938783276728
SNHG4,0.0002799842593159348
TMC3-AS1,0.00027993436411276036
ZNF563,0.0002796392110371237
CUL4B,0.0002794539898584642
ZNF875,0.0002777881464460348
ZNF488,0.0002777268204832039
PC,0.00027742095712417745
ZNF322,0.0002761694134949151
ZNF131,0.00027594838382980803
ZNF331,0.00027559469009991687
PIGN,0.00027346401446252033
B3GNT9,0.000272963128505199
ZFHX3,0.0002724449341441887
COL13A1,0.000270927306863401
HOXA10,0.00027073710807134046
BACE2,0.0002699491583256292
ZNF727,0.00026991419194256525
TAOK3,0.00026988394278698087
SUB1,0.00026883107311749825
HOTTIP,0.00026770831114578933
LINC02487,0.00026758392583074036
HAND2,0.0002675518842421077
SCIRT,0.00026545021132917115
ZNF782,0.0002631854436046841
ST18,0.0002627808177755993
COL4A2-AS2,0.00026052332092296287
PLAAT3,0.0002588817366234831
TAB1,0.0002582706788026105
PAX1,0.00025788789683286204
RETREG1-AS1,0.0002578096886312861
CLK2,0.00025738285664214796
ZMYND8,0.0002569968325685302
LSS,0.0002567669695017317
PPP2R5A,0.00025647465402200417
CAPN5,0.0002553171643429861
PHYH,0.0002544263290231494
PARD6G-AS1,0.0002541590657767871
PACSIN1,0.00025401411616082277
ZNF419,0.0002539840525329707
CBX3,0.0002538741451653642
NRIR,0.00025381724620301884
PIGM,0.00025357284200042775
THY1,0.000253077006408117
ETV2,0.00025305894894130446
ZNF527,0.00025177857611022845
CREB3,0.0002516791467198777
PHF1,0.0002515166724831465
SPHK2,0.00025113153727853853
DNMT3B,0.0002509475824891441
RBM24,0.00025062284798852113
NKX3-2,0.0002500319789916573
MYRF,0.00024967501665723645
SCX,0.00024834681738466867
NEDD4L,0.000248311365404139
JDP2-AS1,0.0002474286576231329
LAMB3,0.00024716197409611825
PTBP1,0.00024624099692325467
CBFA2T3,0.00024389113975482331
CITED1,0.00024387527304212987
DUSP16,0.000243443616601886
LBX2,0.0002432899255828635
ZNF853,0.00024320682906372987
SMARCA5,0.00024303946539898467
WNT5A-AS1,0.00024284449990212884
TEX14,0.00024267395956387806
TOLLIP,0.00024175130631601401
C8orf34-AS1,0.0002402103400194245
SLC22A4,0.00023952904903045796
DHCR24,0.00023929824053975425
ZNF514,0.00023883034371231638
RBM15B,0.00023750947413061406
MCCC2,0.00023643429259241524
PLA2G10,0.0002362472578116657
ZNF883,0.0002360632709501306
MIR600HG,0.00023585381710496697
ATP6V0A2,0.0002342140437074341
MIAT,0.00023166632016458414
CPA6,0.0002315203635364492
ZNF182,0.0002314211061525614
LINC00940,0.00023127983346893588
FEZF1,0.00023076947270120134
TP63,0.00023036277240865132
LINC00324,0.00022991953168034665
GATA4,0.00022984035570822463
KDM8,0.0002296654813582878
HOXB6,0.00022848133033386892
SEMA3C,0.00022800570039782192
LINC02298,0.0002278663302942159
ZNF80,0.0002272319892923484
RAPGEF1,0.00022687363709384743
PCAT7,0.00022639319102908797
HOXB-AS3,0.00022568636607082118
SMPD1,0.00022415090374620792
ZNF496,0.00022405684599118673
ZNF429,0.00022254786296604484
PCTP,0.0002221509062776316
VAX2,0.00021927177103540511
SRPK1,0.00021897434644507492
HOXD10,0.00021884515397381748
ENTPD5,0.00021672376735498093
KLF15,0.0002165228960967682
WNK4,0.00021611414422640144
ZNF215,0.00021607091275138208
ZNF326,0.00021563852700031322
ZNF197,0.00021362069077385416
JAG1,0.0002130371371550848
FDFT1,0.00021288526657841806
ZBTB5,0.0002125996753837474
AAK1,0.00021258110208774184
MICAL2,0.0002114184479039224
TCF7,0.0002113838489627468
DCAF13,0.00021063496267097515
CBR1,0.00021046105116292985
ADAMTS9,0.00020924197916874526
HOXC11,0.000208996777212982
LINC01271,0.0002082757138286451
CSRNP2,0.00020821872053292364
ZFX,0.00020756333803473526
ST3GAL3,0.00020734529801464907
TLK1,0.00020708190899194917
ZNF681,0.00020663527877246967
NUDT12,0.00020581127511999826
