source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
A2M-AS1	A2M	A2M-AS1	A2M	0.2927	0.3854	0.4151	0.5722	0.0000
A2M-AS1	AAK1	A2M-AS1	AAK1	0.2691	0.3154	0.3645	0.1962	0.0000
A2M-AS1	ABCA2	A2M-AS1	ABCA2	0.2487	0.2791	0.2637	0.3487	0.0000
A2M-AS1	ABCD2	A2M-AS1	ABCD2	0.3103	0.3737	0.2740	0.3354	0.0000
A2M-AS1	ACSL6	A2M-AS1	ACSL6	0.3151	0.3049	0.3310	0.5382	0.0000
A2M-AS1	ADAM23	A2M-AS1	ADAM23	0.2368	0.2616	0.2725	0.3531	0.0000
A2M-AS1	ADGRG1	A2M-AS1	ADGRG1	0.3209	0.3811	0.4498	0.7115	0.0000
A2M-AS1	ALG10B	A2M-AS1	ALG10B	0.2909	0.3484	0.3657	0.1752	0.0000
A2M-AS1	ARHGAP32	A2M-AS1	ARHGAP32	0.2508	0.3050	0.3346	0.5643	0.0000
A2M-AS1	ARHGEF28	A2M-AS1	ARHGEF28	0.3033	0.3347	0.3110	0.4694	0.0000
A2M-AS1	BMP10	A2M-AS1	BMP10	0.2455	-0.2327	-0.2412	-0.2503	0.0002
A2M-AS1	BTG1P1	A2M-AS1	BTG1P1	0.3011	0.5056	0.5267	0.4998	0.0000
A2M-AS1	CARD6	A2M-AS1	CARD6	0.2556	0.0690	0.0593	0.1087	0.2702
A2M-AS1	CCN6	A2M-AS1	CCN6	0.2501	0.2080	0.2196	0.1151	0.0008
A2M-AS1	CCR5	A2M-AS1	CCR5	0.2981	0.3743	0.3934	0.6052	0.0000
A2M-AS1	CD226	A2M-AS1	CD226	0.2929	0.4123	0.4075	0.4388	0.0000
A2M-AS1	CD247	A2M-AS1	CD247	0.2765	0.3906	0.4125	0.5685	0.0000
A2M-AS1	CD3D	A2M-AS1	CD3D	0.3025	0.4119	0.4478	0.8899	0.0000
A2M-AS1	CD3G	A2M-AS1	CD3G	0.3163	0.4039	0.4539	0.7859	0.0000
A2M-AS1	CDA	A2M-AS1	CDA	0.2781	0.2408	0.2628	0.4277	0.0001
A2M-AS1	CHI3L1	A2M-AS1	CHI3L1	0.2239	0.1248	0.1429	0.2721	0.0457
A2M-AS1	CLDN9	A2M-AS1	CLDN9	0.2184	0.3002	0.2962	0.3146	0.0000
A2M-AS1	CRY1	A2M-AS1	CRY1	0.2710	0.1572	0.1123	0.4118	0.0116
A2M-AS1	CSNK1A1P1	A2M-AS1	CSNK1A1P1	0.3081	0.2977	0.2671	0.3007	0.0000
A2M-AS1	CTBP2	A2M-AS1	CTBP2	0.3092	0.3073	0.3371	0.2746	0.0000
A2M-AS1	CXCR2	A2M-AS1	CXCR2	0.2166	0.2627	0.2903	0.4925	0.0000
A2M-AS1	DLG5	A2M-AS1	DLG5	0.2857	0.4263	0.4160	0.9774	0.0000
A2M-AS1	ELOVL6	A2M-AS1	ELOVL6	0.3093	0.3581	0.3704	0.3392	0.0000
A2M-AS1	EVA1C	A2M-AS1	EVA1C	0.2479	0.3516	0.3844	0.6524	0.0000
A2M-AS1	FALEC	A2M-AS1	FALEC	0.3191	0.3636	0.3720	0.3171	0.0000
A2M-AS1	FAM186A	A2M-AS1	FAM186A	0.2844	0.3178	0.2587	0.4126	0.0000
A2M-AS1	FCN1	A2M-AS1	FCN1	0.3015	0.3884	0.3912	0.6372	0.0000
A2M-AS1	FCRL6	A2M-AS1	FCRL6	0.2756	0.4389	0.4961	0.9104	0.0000
A2M-AS1	FGD4	A2M-AS1	FGD4	0.2711	0.3118	0.3353	0.5106	0.0000
A2M-AS1	FTH1P22	A2M-AS1	FTH1P22	0.2735	0.4066	0.4171	0.4291	0.0000
A2M-AS1	FZD7	A2M-AS1	FZD7	0.2440	0.1004	0.1208	0.1370	0.1082
A2M-AS1	GIMAP4	A2M-AS1	GIMAP4	0.3198	0.3954	0.4281	0.7212	0.0000
A2M-AS1	GIMAP6	A2M-AS1	GIMAP6	0.3091	0.4039	0.4393	0.6209	0.0000
A2M-AS1	GZMA	A2M-AS1	GZMA	0.3185	0.5200	0.5340	0.8739	0.0000
A2M-AS1	GZMH	A2M-AS1	GZMH	0.3120	0.4630	0.4938	0.8216	0.0000
A2M-AS1	HDX	A2M-AS1	HDX	0.2374	0.2084	0.2057	0.5818	0.0008
A2M-AS1	HNMT	A2M-AS1	HNMT	0.2614	0.2509	0.2839	0.3894	0.0000
A2M-AS1	HNRNPA1P34	A2M-AS1	HNRNPA1P34	0.2493	0.3481	0.3797	0.3231	0.0000
A2M-AS1	HNRNPA1P9	A2M-AS1	HNRNPA1P9	0.2332	-0.0182	0.0050	-0.0223	0.7714
A2M-AS1	HS3ST3B1	A2M-AS1	HS3ST3B1	0.2587	0.3488	0.3971	0.5370	0.0000
A2M-AS1	ICA1	A2M-AS1	ICA1	0.2698	0.3114	0.2955	0.4967	0.0000
A2M-AS1	JAKMIP1	A2M-AS1	JAKMIP1	0.2903	0.4233	0.4397	0.8466	0.0000
A2M-AS1	KCTD12	A2M-AS1	KCTD12	0.2400	0.3428	0.3708	0.4996	0.0000
A2M-AS1	KIAA1671	A2M-AS1	KIAA1671	0.3052	0.3840	0.4205	0.7015	0.0000
A2M-AS1	KLRG1	A2M-AS1	KLRG1	0.3402	0.4757	0.5109	0.4713	0.0000
A2M-AS1	KLRK1-AS1	A2M-AS1	KLRK1-AS1	0.2642	0.3530	0.3869	0.6133	0.0000
A2M-AS1	KRT17P8	A2M-AS1	KRT17P8	0.3119	0.5071	0.5284	0.6251	0.0000
A2M-AS1	LDB2	A2M-AS1	LDB2	0.2781	0.4206	0.4372	0.6688	0.0000
A2M-AS1	LINC00612	A2M-AS1	LINC00612	0.2559	0.4374	0.4654	0.4175	0.0000
A2M-AS1	LINC00885	A2M-AS1	LINC00885	0.2569	0.2416	0.2311	0.3661	0.0001
A2M-AS1	LINC00892	A2M-AS1	LINC00892	0.2681	0.3053	0.3294	0.3998	0.0000
A2M-AS1	LINC00987	A2M-AS1	LINC00987	0.2868	0.3618	0.3833	0.3456	0.0000
A2M-AS1	LINC01375	A2M-AS1	LINC01375	0.2267	0.2487	0.2660	0.3044	0.0001
A2M-AS1	LINC01732	A2M-AS1	LINC01732	0.2481	0.2721	0.2650	0.3234	0.0000
A2M-AS1	LINC02086	A2M-AS1	LINC02086	0.2064	0.2825	0.2968	0.2865	0.0000
A2M-AS1	LINC02910	A2M-AS1	LINC02910	0.3164	0.3876	0.3984	0.4228	0.0000
A2M-AS1	LINC03053	A2M-AS1	LINC03053	0.2285	0.2488	0.2779	0.2521	0.0001
A2M-AS1	LRRIQ4	A2M-AS1	LRRIQ4	0.2169	0.2180	0.2588	0.2879	0.0004
A2M-AS1	LYPD2	A2M-AS1	LYPD2	0.2796	0.2904	0.2916	0.3945	0.0000
A2M-AS1	LYZ	A2M-AS1	LYZ	0.2514	0.3473	0.3572	0.5482	0.0000
A2M-AS1	MGST1	A2M-AS1	MGST1	0.2791	0.1954	0.1995	0.3043	0.0016
A2M-AS1	MICAL2	A2M-AS1	MICAL2	0.3039	0.3887	0.4521	0.8003	0.0000
A2M-AS1	MIR9-3HG	A2M-AS1	MIR9-3HG	0.2390	0.2502	0.2603	0.6996	0.0000
A2M-AS1	MSC-AS1	A2M-AS1	MSC-AS1	0.2397	0.3143	0.3637	0.5185	0.0000
A2M-AS1	MTCO1P30	A2M-AS1	MTCO1P30	0.2769	0.3050	0.3098	0.2456	0.0000
A2M-AS1	NACC2	A2M-AS1	NACC2	0.2832	0.3424	0.3325	0.4036	0.0000
A2M-AS1	NCALD	A2M-AS1	NCALD	0.2849	0.3452	0.4104	0.6665	0.0000
A2M-AS1	NCAM1	A2M-AS1	NCAM1	0.2890	0.4183	0.4181	0.6397	0.0000
A2M-AS1	NECTIN1	A2M-AS1	NECTIN1	0.2590	0.1284	0.1143	0.1695	0.0397
A2M-AS1	NFE4	A2M-AS1	NFE4	0.2277	0.1348	0.1631	0.1189	0.0307
A2M-AS1	NFIA	A2M-AS1	NFIA	0.2407	0.3152	0.3185	0.4823	0.0000
A2M-AS1	NMUR1	A2M-AS1	NMUR1	0.2938	0.4438	0.4731	0.7173	0.0000
A2M-AS1	OSBPL5	A2M-AS1	OSBPL5	0.2664	0.3298	0.3361	0.9237	0.0000
A2M-AS1	PARM1	A2M-AS1	PARM1	0.2573	0.1444	0.2110	0.2635	0.0206
A2M-AS1	PAX9	A2M-AS1	PAX9	0.2250	0.1386	0.1604	0.3502	0.0263
A2M-AS1	PCDH9-AS3	A2M-AS1	PCDH9-AS3	0.2763	0.3820	0.3868	0.3558	0.0000
A2M-AS1	PPARGC1B	A2M-AS1	PPARGC1B	0.3458	0.2527	0.2330	0.2052	0.0000
A2M-AS1	PPM1H	A2M-AS1	PPM1H	0.2608	0.2427	0.2688	0.3170	0.0001
A2M-AS1	PPM1L	A2M-AS1	PPM1L	0.2731	0.2818	0.2877	0.4064	0.0000
A2M-AS1	PRF1	A2M-AS1	PRF1	0.2975	0.4010	0.4293	0.6508	0.0000
A2M-AS1	PRKCQ	A2M-AS1	PRKCQ	0.2866	0.4055	0.4529	0.8995	0.0000
A2M-AS1	PRR4	A2M-AS1	PRR4	0.2512	0.2430	0.2396	0.1108	0.0001
A2M-AS1	PRSS23	A2M-AS1	PRSS23	0.3152	0.4701	0.4673	0.7841	0.0000
A2M-AS1	PTPRM	A2M-AS1	PTPRM	0.2933	0.4399	0.4645	0.8542	0.0000
A2M-AS1	PZP	A2M-AS1	PZP	0.2791	0.3449	0.3833	0.4703	0.0000
A2M-AS1	RAB6C-AS1	A2M-AS1	RAB6C-AS1	0.2473	0.1681	0.2374	0.2023	0.0069
A2M-AS1	RAET1K	A2M-AS1	RAET1K	0.2423	-0.0243	-0.0339	-0.0342	0.6978
A2M-AS1	RBFOX2	A2M-AS1	RBFOX2	0.2780	0.2943	0.2852	0.4150	0.0000
A2M-AS1	RCVRN	A2M-AS1	RCVRN	0.2271	0.1892	0.2005	0.1981	0.0023
A2M-AS1	RHOU	A2M-AS1	RHOU	0.2411	0.3492	0.3652	0.6315	0.0000
A2M-AS1	RNU4-25P	A2M-AS1	RNU4-25P	0.2418	0.2129	0.2191	0.2117	0.0006
A2M-AS1	RPL11P1	A2M-AS1	RPL11P1	0.3111	0.3115	0.3439	0.2174	0.0000
A2M-AS1	SAMD3	A2M-AS1	SAMD3	0.2756	0.4171	0.4622	0.8656	0.0000
A2M-AS1	SCAMP5	A2M-AS1	SCAMP5	0.2330	0.2162	0.2264	0.3676	0.0005
A2M-AS1	SLCO3A1	A2M-AS1	SLCO3A1	0.3042	0.3386	0.3696	0.4818	0.0000
A2M-AS1	SMIM43	A2M-AS1	SMIM43	0.2243	0.3481	0.3671	0.4194	0.0000
A2M-AS1	SORT1	A2M-AS1	SORT1	0.2862	0.3825	0.3743	0.4779	0.0000
A2M-AS1	SPEF2	A2M-AS1	SPEF2	0.3221	0.4445	0.4596	0.8293	0.0000
A2M-AS1	SPON2	A2M-AS1	SPON2	0.3205	0.2985	0.3011	0.4136	0.0000
A2M-AS1	STAU2-AS1	A2M-AS1	STAU2-AS1	0.3000	0.3328	0.3433	0.3704	0.0000
A2M-AS1	SYNE1-AS1	A2M-AS1	SYNE1-AS1	0.3025	0.3988	0.4025	0.3906	0.0000
A2M-AS1	TANC1	A2M-AS1	TANC1	0.2450	0.2271	0.2458	0.2811	0.0002
A2M-AS1	THEMIS	A2M-AS1	THEMIS	0.2806	0.4184	0.4361	0.8636	0.0000
A2M-AS1	TLR2	A2M-AS1	TLR2	0.2353	0.3315	0.3381	0.2371	0.0000
A2M-AS1	TMEM176A	A2M-AS1	TMEM176A	0.2892	0.3134	0.3251	0.7131	0.0000
A2M-AS1	TP63	A2M-AS1	TP63	0.2167	0.1722	0.1691	0.4124	0.0056
A2M-AS1	TPT1P12	A2M-AS1	TPT1P12	0.2608	0.3754	0.3984	0.4187	0.0000
A2M-AS1	TRAV12-2	A2M-AS1	TRAV12-2	0.2372	0.3223	0.2917	0.3449	0.0000
A2M-AS1	TRAV14DV4	A2M-AS1	TRAV14DV4	0.2224	0.2653	0.2699	0.2578	0.0000
A2M-AS1	TRBV3-1	A2M-AS1	TRBV3-1	0.2472	0.3691	0.3792	0.4270	0.0000
A2M-AS1	TRBV6-6	A2M-AS1	TRBV6-6	0.2468	0.2800	0.2661	0.2408	0.0000
A2M-AS1	TRBV9	A2M-AS1	TRBV9	0.2378	0.2794	0.2537	0.3097	0.0000
A2M-AS1	TRERF1	A2M-AS1	TRERF1	0.3247	0.4105	0.4492	0.6089	0.0000
A2M-AS1	TTC16	A2M-AS1	TTC16	0.3067	0.4396	0.5039	0.8093	0.0000
A2M-AS1	TTC39A	A2M-AS1	TTC39A	0.2481	0.0087	-0.0447	0.0131	0.8899
A2M-AS1	USP18	A2M-AS1	USP18	0.2089	0.1386	0.1170	0.1693	0.0263
A2M-AS1	VCAN	A2M-AS1	VCAN	0.2392	0.3352	0.3576	0.6629	0.0000
A2M-AS1	VENTXP6	A2M-AS1	VENTXP6	0.2549	0.2572	0.2777	0.2204	0.0000
A2ML1-AS1	INSM1	A2ML1-AS1	INSM1	0.3014	0.3822	0.2867	0.3370	0.0000
A2ML1-AS1	RIMKLB	A2ML1-AS1	RIMKLB	0.4053	0.2203	0.0636	0.2427	0.0004
AATBC	AAR2	AATBC	AAR2	0.3903	0.3628	0.4172	0.2620	0.0000
AATBC	ABHD2	AATBC	ABHD2	0.3692	0.3883	0.4238	0.2167	0.0000
AATBC	ADAMTSL4	AATBC	ADAMTSL4	0.3145	0.2710	0.3121	0.4198	0.0000
AATBC	ADGRL1	AATBC	ADGRL1	0.3584	0.3887	0.4032	0.3466	0.0000
AATBC	AGO2	AATBC	AGO2	0.3311	0.4559	0.4909	0.3609	0.0000
AATBC	AQP9	AATBC	AQP9	0.2976	0.1346	0.1455	0.4151	0.0310
AATBC	ASPDH	AATBC	ASPDH	0.3407	0.4578	0.5010	0.6841	0.0000
AATBC	ATXN3	AATBC	ATXN3	0.3615	0.4546	0.4813	0.2546	0.0000
AATBC	AVPR2	AATBC	AVPR2	0.3381	0.5841	0.5900	0.5068	0.0000
AATBC	AZU1	AATBC	AZU1	0.2620	0.3613	0.4335	0.6829	0.0000
AATBC	B3GNT5	AATBC	B3GNT5	0.2804	0.1951	0.2930	0.2492	0.0017
AATBC	B4GALT7	AATBC	B4GALT7	0.4609	0.5980	0.6140	0.3775	0.0000
AATBC	BAGE2	AATBC	BAGE2	0.3496	0.2984	0.3571	0.7523	0.0000
AATBC	BAIAP2L1	AATBC	BAIAP2L1	0.3052	0.3709	0.3267	0.3630	0.0000
AATBC	C6orf132	AATBC	C6orf132	0.3150	0.4778	0.4975	0.8489	0.0000
AATBC	CD244	AATBC	CD244	0.3088	0.4519	0.4934	0.4840	0.0000
AATBC	CDHR5	AATBC	CDHR5	0.4085	0.4893	0.6186	1.1581	0.0000
AATBC	CDK12	AATBC	CDK12	0.3769	0.4899	0.5291	0.3236	0.0000
AATBC	CHD7	AATBC	CHD7	0.4528	0.4439	0.4617	0.3169	0.0000
AATBC	CLEC12A	AATBC	CLEC12A	0.2780	0.0482	0.1332	0.1272	0.4414
AATBC	CREBBP	AATBC	CREBBP	0.3932	0.6067	0.6067	0.3522	0.0000
AATBC	CSDE1	AATBC	CSDE1	0.4073	0.3686	0.3905	0.2012	0.0000
AATBC	CSF1R	AATBC	CSF1R	0.3125	0.1047	0.1531	0.3618	0.0939
AATBC	CSPG4	AATBC	CSPG4	0.2708	0.3401	0.3313	0.4880	0.0000
AATBC	CST3	AATBC	CST3	0.2941	0.0981	0.1811	0.2417	0.1166
AATBC	CSTA	AATBC	CSTA	0.2774	0.1798	0.1915	0.4474	0.0038
AATBC	CXCR6	AATBC	CXCR6	0.3406	0.4397	0.4564	0.4574	0.0000
AATBC	CYP4F29P	AATBC	CYP4F29P	0.2493	-0.0746	-0.0249	-0.1990	0.2331
AATBC	DBTP1	AATBC	DBTP1	0.3521	0.4758	0.4879	0.5431	0.0000
AATBC	DNAJB8	AATBC	DNAJB8	0.3250	0.4667	0.5238	0.9537	0.0000
AATBC	DNAJB8-AS1	AATBC	DNAJB8-AS1	0.3212	0.4916	0.4694	0.8236	0.0000
AATBC	DPPA3P6	AATBC	DPPA3P6	0.2542	0.3189	0.2922	0.4222	0.0000
AATBC	DUSP4	AATBC	DUSP4	0.3138	0.2122	0.2632	0.5417	0.0006
AATBC	DYNC1H1	AATBC	DYNC1H1	0.4083	0.4647	0.4799	0.2694	0.0000
AATBC	EIF4G1	AATBC	EIF4G1	0.4076	0.5059	0.5346	0.3113	0.0000
AATBC	FABP5P8	AATBC	FABP5P8	0.4023	0.4199	0.4518	0.5452	0.0000
AATBC	FAM114A1	AATBC	FAM114A1	0.2917	0.2620	0.3257	0.2649	0.0000
AATBC	FAM98B	AATBC	FAM98B	0.3752	0.4494	0.4466	0.2997	0.0000
AATBC	FCGR3A	AATBC	FCGR3A	0.2886	0.0342	0.0457	0.0730	0.5855
AATBC	FKBP1AP1	AATBC	FKBP1AP1	0.2237	0.4044	0.3752	0.4546	0.0000
AATBC	FOXP3	AATBC	FOXP3	0.3472	0.0951	0.3723	0.2577	0.1283
AATBC	GMEB1	AATBC	GMEB1	0.4239	0.4587	0.4615	0.2504	0.0000
AATBC	GNL3L	AATBC	GNL3L	0.3626	0.5421	0.5503	0.2624	0.0000
AATBC	GP6	AATBC	GP6	0.2689	0.3224	0.3712	0.4909	0.0000
AATBC	HERC1	AATBC	HERC1	0.3600	0.4413	0.4791	0.2888	0.0000
AATBC	HPDL	AATBC	HPDL	0.3563	0.4927	0.5052	0.5432	0.0000
AATBC	HUWE1	AATBC	HUWE1	0.4000	0.5120	0.5461	0.2640	0.0000
AATBC	IBA57	AATBC	IBA57	0.3732	0.5557	0.5548	0.3647	0.0000
AATBC	IFITM5	AATBC	IFITM5	0.2842	0.4599	0.4310	0.5730	0.0000
AATBC	IHO1	AATBC	IHO1	0.3261	0.4009	0.4136	0.5217	0.0000
AATBC	IL3RA	AATBC	IL3RA	0.3771	0.4133	0.5427	0.7436	0.0000
AATBC	ILVBL	AATBC	ILVBL	0.3660	0.4416	0.4370	0.2831	0.0000
AATBC	KCNC3	AATBC	KCNC3	0.2646	0.2858	0.2846	0.3400	0.0000
AATBC	KCNC4	AATBC	KCNC4	0.3544	0.5243	0.5027	0.4132	0.0000
AATBC	KMT2D	AATBC	KMT2D	0.3870	0.6041	0.6167	0.4499	0.0000
AATBC	KRT18P7	AATBC	KRT18P7	0.3596	0.4830	0.5014	0.5402	0.0000
AATBC	LAMP1	AATBC	LAMP1	0.3987	0.4705	0.4936	0.2966	0.0000
AATBC	LILRA1	AATBC	LILRA1	0.3067	0.0979	0.1390	0.2550	0.1176
AATBC	LINC02432	AATBC	LINC02432	0.2959	0.1836	0.1563	0.4296	0.0031
AATBC	LINC02603	AATBC	LINC02603	0.2902	0.3457	0.3266	0.3415	0.0000
AATBC	LMTK2	AATBC	LMTK2	0.3763	0.4800	0.4782	0.3259	0.0000
AATBC	LRRC4B	AATBC	LRRC4B	0.3487	0.5623	0.5486	0.6835	0.0000
AATBC	LURAP1	AATBC	LURAP1	0.2657	0.2429	0.2194	0.3805	0.0001
AATBC	MAPK8IP1P1	AATBC	MAPK8IP1P1	0.3208	0.0779	0.1114	0.1713	0.2131
AATBC	MAPK8IP1P2	AATBC	MAPK8IP1P2	0.3113	0.1139	0.1474	0.2754	0.0682
AATBC	MED1	AATBC	MED1	0.3663	0.3697	0.3651	0.2398	0.0000
AATBC	MED28P1	AATBC	MED28P1	0.2702	0.3256	0.3861	0.4028	0.0000
AATBC	MGRN1	AATBC	MGRN1	0.4049	0.4582	0.4518	0.3227	0.0000
AATBC	MRPL23-AS1	AATBC	MRPL23-AS1	0.3007	0.4008	0.3669	0.3996	0.0000
AATBC	MTMR2	AATBC	MTMR2	0.3809	0.4062	0.4343	0.2430	0.0000
AATBC	MUC5B	AATBC	MUC5B	0.3277	0.5494	0.5516	0.7001	0.0000
AATBC	MYADM	AATBC	MYADM	0.2770	0.1958	0.2023	0.3968	0.0016
AATBC	NAP1L4P1	AATBC	NAP1L4P1	0.3688	0.4655	0.5008	0.4248	0.0000
AATBC	NCOR1	AATBC	NCOR1	0.3726	0.4866	0.4956	0.2659	0.0000
AATBC	NLGN3	AATBC	NLGN3	0.3589	0.4507	0.5263	0.4631	0.0000
AATBC	NUTM2F	AATBC	NUTM2F	0.3732	0.3876	0.4724	0.5045	0.0000
AATBC	OR10AD1	AATBC	OR10AD1	0.2841	0.2619	0.2323	0.3301	0.0000
AATBC	OR6L2P	AATBC	OR6L2P	0.2956	0.4245	0.4596	0.4910	0.0000
AATBC	PABPN1L	AATBC	PABPN1L	0.3542	0.3257	0.4130	0.3892	0.0000
AATBC	PHKG1	AATBC	PHKG1	0.3665	0.4900	0.5187	0.3472	0.0000
AATBC	PIP5KL1	AATBC	PIP5KL1	0.3537	0.3924	0.3890	0.3918	0.0000
AATBC	PLPPR3	AATBC	PLPPR3	0.3768	0.2974	0.3924	0.6978	0.0000
AATBC	POM121B	AATBC	POM121B	0.3733	0.3195	0.4599	0.5547	0.0000
AATBC	POM121L6P	AATBC	POM121L6P	0.2691	0.4104	0.3679	0.5251	0.0000
AATBC	PRKDC	AATBC	PRKDC	0.3809	0.4676	0.5072	0.2622	0.0000
AATBC	PRPF8	AATBC	PRPF8	0.3825	0.4420	0.4641	0.2757	0.0000
AATBC	PRRC2A	AATBC	PRRC2A	0.4121	0.5317	0.5345	0.3132	0.0000
AATBC	PTMAP11	AATBC	PTMAP11	0.2801	0.4371	0.4425	0.4437	0.0000
AATBC	RAD54L2	AATBC	RAD54L2	0.4014	0.4179	0.4830	0.4400	0.0000
AATBC	RAPGEF1	AATBC	RAPGEF1	0.4006	0.4855	0.4799	0.3240	0.0000
AATBC	RHOU	AATBC	RHOU	0.2626	0.0509	0.1321	0.1228	0.4163
AATBC	RN7SKP151	AATBC	RN7SKP151	0.3248	0.3454	0.3386	0.5294	0.0000
AATBC	RN7SL105P	AATBC	RN7SL105P	0.2889	0.2829	0.2396	0.4153	0.0000
AATBC	RNF222	AATBC	RNF222	0.2494	0.1343	0.1711	0.1891	0.0314
AATBC	RPLP1P11	AATBC	RPLP1P11	0.3061	0.4661	0.4596	0.4423	0.0000
AATBC	RPS10P16	AATBC	RPS10P16	0.3278	0.3713	0.3842	0.3943	0.0000
AATBC	RPS12P27	AATBC	RPS12P27	0.2772	0.4181	0.3139	0.5070	0.0000
AATBC	RPS15AP29	AATBC	RPS15AP29	0.2981	0.2905	0.3066	0.4083	0.0000
AATBC	RRP7A	AATBC	RRP7A	0.3622	0.4928	0.5078	0.3181	0.0000
AATBC	SAMD4B	AATBC	SAMD4B	0.4095	0.4886	0.5014	0.3742	0.0000
AATBC	SCML1	AATBC	SCML1	0.2648	0.1039	0.1664	0.3298	0.0965
AATBC	SEPTIN7P1	AATBC	SEPTIN7P1	0.2591	0.2327	0.2540	0.2687	0.0002
AATBC	SHISA7	AATBC	SHISA7	0.3519	0.3508	0.4395	0.4869	0.0000
AATBC	SLC12A6	AATBC	SLC12A6	0.3122	0.4221	0.4252	0.2059	0.0000
AATBC	SLC1A4	AATBC	SLC1A4	0.3113	0.3907	0.4186	0.3575	0.0000
AATBC	SLC35F6	AATBC	SLC35F6	0.4121	0.4914	0.4951	0.3154	0.0000
AATBC	SLC35G6	AATBC	SLC35G6	0.3153	0.3777	0.3471	0.4469	0.0000
AATBC	SRR	AATBC	SRR	0.3710	0.3858	0.4079	0.2025	0.0000
AATBC	TMTC1	AATBC	TMTC1	0.3046	0.0774	0.0868	0.1819	0.2163
AATBC	TOX4	AATBC	TOX4	0.4201	0.3691	0.3913	0.2024	0.0000
AATBC	TSPAN4	AATBC	TSPAN4	0.4137	0.5481	0.5315	0.5669	0.0000
AATBC	TTYH1	AATBC	TTYH1	0.2917	0.4224	0.4298	0.4137	0.0000
AATBC	UBR5	AATBC	UBR5	0.4081	0.4550	0.4899	0.2440	0.0000
AATBC	UICLM	AATBC	UICLM	0.3021	0.0423	0.1055	0.1431	0.4996
AATBC	USP19	AATBC	USP19	0.4118	0.3894	0.4042	0.2355	0.0000
AATBC	XRN1	AATBC	XRN1	0.3694	0.4463	0.4926	0.2917	0.0000
AATBC	YBX1P4	AATBC	YBX1P4	0.3091	0.4288	0.3172	0.4880	0.0000
AATBC	YLPM1	AATBC	YLPM1	0.4035	0.5668	0.5923	0.3484	0.0000
AATBC	YY2	AATBC	YY2	0.3722	0.3772	0.3841	0.2925	0.0000
AATBC	ZNF268	AATBC	ZNF268	0.3537	0.4590	0.4635	0.3022	0.0000
AATBC	ZNF324	AATBC	ZNF324	0.3696	0.5055	0.5206	0.3164	0.0000
AATBC	ZNF469	AATBC	ZNF469	0.2459	0.2992	0.2751	0.6357	0.0000
AATBC	ZNF526	AATBC	ZNF526	0.3782	0.4226	0.4249	0.2743	0.0000
AATBC	ZNF611	AATBC	ZNF611	0.3596	0.4674	0.4725	0.2196	0.0000
AATBC	ZNF649	AATBC	ZNF649	0.3440	0.3944	0.4179	0.2555	0.0000
AATBC	ZNF750	AATBC	ZNF750	0.3084	0.3333	0.3183	0.6446	0.0000
AATBC	ZNF765	AATBC	ZNF765	0.3848	0.4479	0.4495	0.2423	0.0000
AATBC	ZNF813	AATBC	ZNF813	0.3245	0.4176	0.4089	0.2431	0.0000
ABCA15P	ABCA3	ABCA15P	ABCA3	0.2642	0.3882	0.4387	0.5347	0.0000
ABCA15P	ABCA6	ABCA15P	ABCA6	0.3241	0.3619	0.4709	0.2528	0.0000
ABCA15P	ACTRT3	ABCA15P	ACTRT3	0.2786	0.3304	0.3870	0.2748	0.0000
ABCA15P	AHDC1	ABCA15P	AHDC1	0.3339	0.4051	0.4550	0.2731	0.0000
ABCA15P	AHNAK	ABCA15P	AHNAK	0.3068	0.3846	0.4662	0.2017	0.0000
ABCA15P	AIFM3	ABCA15P	AIFM3	0.3007	0.3404	0.3678	0.4671	0.0000
ABCA15P	ALDH4A1	ABCA15P	ALDH4A1	0.3761	0.4748	0.4613	0.3977	0.0000
ABCA15P	ALOX12P2	ABCA15P	ALOX12P2	0.3119	0.3521	0.4803	0.3755	0.0000
ABCA15P	ANKS4B	ABCA15P	ANKS4B	0.2687	0.3740	0.3994	0.4312	0.0000
ABCA15P	ANO8	ABCA15P	ANO8	0.3522	0.5199	0.5449	0.5170	0.0000
ABCA15P	ARHGAP18	ABCA15P	ARHGAP18	0.3287	0.4705	0.4345	0.3009	0.0000
ABCA15P	ARHGAP5-AS1	ABCA15P	ARHGAP5-AS1	0.3714	0.3985	0.4449	0.2929	0.0000
ABCA15P	BNIP3P39	ABCA15P	BNIP3P39	0.2544	0.3534	0.2713	0.3198	0.0000
ABCA15P	BSPRY	ABCA15P	BSPRY	0.3248	0.2234	0.3781	0.1742	0.0003
ABCA15P	BTBD19	ABCA15P	BTBD19	0.3088	0.3736	0.4595	0.2947	0.0000
ABCA15P	CA13	ABCA15P	CA13	0.3884	0.4845	0.5171	0.3186	0.0000
ABCA15P	CA3	ABCA15P	CA3	0.3181	0.3956	0.4385	0.2240	0.0000
ABCA15P	CAMSAP2	ABCA15P	CAMSAP2	0.2544	0.3619	0.3724	0.6454	0.0000
ABCA15P	CCDC113	ABCA15P	CCDC113	0.2772	0.1865	0.3205	0.1821	0.0027
ABCA15P	CEACAM1	ABCA15P	CEACAM1	0.3300	0.4704	0.4888	0.4111	0.0000
ABCA15P	CHPF	ABCA15P	CHPF	0.3454	0.4887	0.4967	0.6796	0.0000
ABCA15P	CICP7	ABCA15P	CICP7	0.3437	0.3849	0.3883	0.2429	0.0000
