source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ADNP2	ACTBP15	ADNP2	ACTBP15	0.3758	-0.1446	-0.2775	-0.1617	0.1265
ADNP2	ADIPOR1	ADNP2	ADIPOR1	0.5535	0.5121	0.6216	0.2268	0.0000
ADNP2	AFF1	ADNP2	AFF1	0.3879	0.1911	0.1903	0.1832	0.0426
ADNP2	AHCTF1	ADNP2	AHCTF1	0.4605	0.5400	0.6501	0.3019	0.0000
ADNP2	AKAP8	ADNP2	AKAP8	0.4685	0.3769	0.4690	0.1574	0.0000
ADNP2	ALCAM	ADNP2	ALCAM	0.3944	0.1898	0.2410	0.1212	0.0440
ADNP2	ALOXE3	ADNP2	ALOXE3	0.3508	0.4293	0.4361	0.6676	0.0000
ADNP2	AMD1	ADNP2	AMD1	0.5359	0.5541	0.7037	0.3972	0.0000
ADNP2	ANKRD49P1	ADNP2	ANKRD49P1	0.4100	0.5024	0.5589	0.5122	0.0000
ADNP2	AQP8	ADNP2	AQP8	0.4805	0.6232	0.6445	0.6597	0.0000
ADNP2	ARIH1	ADNP2	ARIH1	0.4359	0.5658	0.6844	0.3059	0.0000
ADNP2	ARSI	ADNP2	ARSI	0.4362	0.4434	0.5817	1.3168	0.0000
ADNP2	ATF4	ADNP2	ATF4	0.4396	0.4309	0.4799	0.2213	0.0000
ADNP2	BIRC2	ADNP2	BIRC2	0.5363	0.5044	0.5919	0.3322	0.0000
ADNP2	C1R	ADNP2	C1R	0.3744	0.3831	0.4578	0.3155	0.0000
ADNP2	CALM1	ADNP2	CALM1	0.4587	0.4437	0.5620	0.2615	0.0000
ADNP2	CEBPG	ADNP2	CEBPG	0.4680	0.5537	0.6615	0.2886	0.0000
ADNP2	CFAP45	ADNP2	CFAP45	0.4178	0.5221	0.5407	0.4542	0.0000
ADNP2	CFAP65	ADNP2	CFAP65	0.4200	0.2517	0.3275	0.2649	0.0072
ADNP2	CGRRF1	ADNP2	CGRRF1	0.5268	0.6074	0.7155	0.3367	0.0000
ADNP2	CHD1	ADNP2	CHD1	0.4719	0.5756	0.7050	0.4360	0.0000
ADNP2	CHMP4BP1	ADNP2	CHMP4BP1	0.4297	0.5634	0.5930	0.7206	0.0000
ADNP2	CHST10	ADNP2	CHST10	0.4564	0.4079	0.5333	0.2897	0.0000
ADNP2	CNTF	ADNP2	CNTF	0.4609	0.4625	0.5630	0.3509	0.0000
ADNP2	CNTN2	ADNP2	CNTN2	0.3734	0.2214	0.3156	0.2082	0.0185
ADNP2	CRLF1	ADNP2	CRLF1	0.4088	0.4321	0.4904	0.2760	0.0000
ADNP2	CRYBA1	ADNP2	CRYBA1	0.4034	0.3894	0.4933	0.3749	0.0000
ADNP2	CRYBB1	ADNP2	CRYBB1	0.3373	-0.3635	-0.3446	-0.5478	0.0001
ADNP2	CUL3	ADNP2	CUL3	0.4875	0.5494	0.6251	0.2947	0.0000
ADNP2	CX3CR1	ADNP2	CX3CR1	0.3908	-0.4145	-0.4446	-0.7937	0.0000
ADNP2	DBF4	ADNP2	DBF4	0.5445	0.6707	0.7803	0.5065	0.0000
ADNP2	DBF4P1	ADNP2	DBF4P1	0.4603	0.5315	0.6129	0.5840	0.0000
ADNP2	DDX24	ADNP2	DDX24	0.5300	0.4755	0.6099	0.2466	0.0000
ADNP2	DHX40	ADNP2	DHX40	0.5338	0.6037	0.6986	0.3554	0.0000
ADNP2	DNAJA1	ADNP2	DNAJA1	0.4359	0.3789	0.5051	0.3782	0.0000
ADNP2	DPRXP4	ADNP2	DPRXP4	0.3840	0.4438	0.4964	0.5895	0.0000
ADNP2	EIF1	ADNP2	EIF1	0.5244	0.5262	0.6683	0.3220	0.0000
ADNP2	EIF1AD	ADNP2	EIF1AD	0.5378	0.5004	0.6549	0.2869	0.0000
ADNP2	EIF2AK3	ADNP2	EIF2AK3	0.5191	0.5984	0.6820	0.5875	0.0000
ADNP2	EIF4A1P4	ADNP2	EIF4A1P4	0.3785	0.2388	0.2276	0.2106	0.0109
ADNP2	EIF5	ADNP2	EIF5	0.4913	0.3653	0.5213	0.2093	0.0001
ADNP2	EIF5A	ADNP2	EIF5A	0.4248	0.4098	0.4576	0.2347	0.0000
ADNP2	ELL2	ADNP2	ELL2	0.5306	0.6473	0.7227	0.7396	0.0000
ADNP2	ESCO1	ADNP2	ESCO1	0.4678	0.3908	0.4783	0.2092	0.0000
ADNP2	ETF1	ADNP2	ETF1	0.5305	0.6160	0.7300	0.4661	0.0000
ADNP2	FBXO33	ADNP2	FBXO33	0.4803	0.5751	0.6875	0.3807	0.0000
ADNP2	FFAR1	ADNP2	FFAR1	0.3636	0.4339	0.5270	0.6109	0.0000
ADNP2	FSCN3	ADNP2	FSCN3	0.4395	0.4850	0.5912	0.4758	0.0000
ADNP2	FTH1P4	ADNP2	FTH1P4	0.4212	0.3555	0.4281	0.3529	0.0001
ADNP2	G3BP2	ADNP2	G3BP2	0.5693	0.5531	0.6952	0.3601	0.0000
ADNP2	GAREM1	ADNP2	GAREM1	0.4580	0.4444	0.5851	0.4883	0.0000
ADNP2	GMPR2	ADNP2	GMPR2	0.4509	0.2187	0.2929	0.1001	0.0199
ADNP2	GNA13	ADNP2	GNA13	0.5774	0.6017	0.7269	0.4692	0.0000
ADNP2	GNPNAT1	ADNP2	GNPNAT1	0.4114	-0.0939	-0.0282	-0.0664	0.3225
ADNP2	GNRHR2	ADNP2	GNRHR2	0.3900	-0.3101	-0.2698	-0.2163	0.0008
ADNP2	GPR143	ADNP2	GPR143	0.3841	0.4310	0.5309	0.5428	0.0000
ADNP2	GRK3	ADNP2	GRK3	0.3890	0.1725	0.2108	0.1045	0.0677
ADNP2	GZF1	ADNP2	GZF1	0.5300	0.6288	0.6970	0.4935	0.0000
ADNP2	HOXB-AS2	ADNP2	HOXB-AS2	0.3385	-0.0919	-0.0579	-0.1259	0.3329
ADNP2	HOXB4	ADNP2	HOXB4	0.3380	-0.0843	-0.1046	-0.1718	0.3749
ADNP2	HSPA9	ADNP2	HSPA9	0.5786	0.5799	0.6917	0.2974	0.0000
ADNP2	ICOSLG	ADNP2	ICOSLG	0.5301	0.5413	0.6340	0.4543	0.0000
ADNP2	IDI1	ADNP2	IDI1	0.5624	0.6693	0.7392	0.5033	0.0000
ADNP2	IFITM3P2	ADNP2	IFITM3P2	0.3999	-0.2515	-0.3185	-0.3543	0.0072
ADNP2	IFNGR1	ADNP2	IFNGR1	0.4831	0.5217	0.5684	0.3307	0.0000
ADNP2	IFRD1	ADNP2	IFRD1	0.5811	0.5867	0.7407	0.4992	0.0000
ADNP2	ING3	ADNP2	ING3	0.5517	0.4690	0.5984	0.2529	0.0000
ADNP2	JMY	ADNP2	JMY	0.5144	0.6305	0.7067	0.5838	0.0000
ADNP2	KCND3	ADNP2	KCND3	0.3979	0.3358	0.5146	0.4191	0.0003
ADNP2	KCNQ1DN	ADNP2	KCNQ1DN	0.3321	0.1937	0.2231	0.2491	0.0398
ADNP2	KDM3A	ADNP2	KDM3A	0.4889	0.5493	0.6479	0.2703	0.0000
ADNP2	KLF12	ADNP2	KLF12	0.4289	0.0780	0.1336	0.0546	0.4112
ADNP2	LINC00638	ADNP2	LINC00638	0.4401	-0.4531	-0.5132	-0.6095	0.0000
ADNP2	LINC01393	ADNP2	LINC01393	0.3677	0.0863	0.1983	0.0788	0.3634
ADNP2	LINC01888	ADNP2	LINC01888	0.4262	0.5009	0.6189	0.4269	0.0000
ADNP2	MAP1B	ADNP2	MAP1B	0.3688	0.3375	0.4260	0.4052	0.0003
ADNP2	MAPRE3	ADNP2	MAPRE3	0.3306	0.1167	0.1237	0.1226	0.2185
ADNP2	MATN1	ADNP2	MATN1	0.4687	0.4578	0.5604	0.3910	0.0000
ADNP2	MIDN	ADNP2	MIDN	0.4886	0.5691	0.6137	0.5347	0.0000
ADNP2	MIR33B	ADNP2	MIR33B	0.3851	0.3229	0.4169	0.3646	0.0005
ADNP2	MIR570	ADNP2	MIR570	0.4097	-0.1506	-0.1642	-0.1350	0.1115
ADNP2	MRPL42P2	ADNP2	MRPL42P2	0.3192	0.0575	0.0767	0.0663	0.5455
ADNP2	MTMR6	ADNP2	MTMR6	0.5195	0.6133	0.7254	0.5478	0.0000
ADNP2	MYLIP	ADNP2	MYLIP	0.4667	0.3773	0.4270	0.3320	0.0000
ADNP2	MYLK	ADNP2	MYLK	0.3945	-0.2206	-0.3168	-0.7075	0.0189
ADNP2	NAF1	ADNP2	NAF1	0.5811	0.5485	0.6918	0.2939	0.0000
ADNP2	NDUFA3P1	ADNP2	NDUFA3P1	0.4035	-0.2915	-0.2644	-0.3227	0.0017
ADNP2	NDUFAF2P2	ADNP2	NDUFAF2P2	0.4619	0.5165	0.5336	0.5328	0.0000
ADNP2	NGDN	ADNP2	NGDN	0.5769	0.6011	0.7308	0.3010	0.0000
ADNP2	NOCT	ADNP2	NOCT	0.4927	0.3969	0.5230	0.4024	0.0000
ADNP2	NOP58	ADNP2	NOP58	0.5216	0.5713	0.6635	0.4164	0.0000
ADNP2	NR4A2	ADNP2	NR4A2	0.4402	0.4928	0.6067	0.6356	0.0000
ADNP2	NUP43	ADNP2	NUP43	0.3791	-0.2905	-0.3577	-0.2877	0.0018
ADNP2	NXN	ADNP2	NXN	0.4291	0.1517	0.2428	0.1461	0.1087
ADNP2	ODC1	ADNP2	ODC1	0.4910	0.5668	0.6476	0.4355	0.0000
ADNP2	OTUD4	ADNP2	OTUD4	0.5117	0.4970	0.6438	0.2955	0.0000
ADNP2	OTUD4P1	ADNP2	OTUD4P1	0.3281	0.0597	0.1021	0.0755	0.5303
ADNP2	PAK6	ADNP2	PAK6	0.3755	0.4112	0.4112	0.6714	0.0000
ADNP2	PAQR8	ADNP2	PAQR8	0.4415	-0.3803	-0.3969	-0.4421	0.0000
ADNP2	PER1	ADNP2	PER1	0.5013	0.6153	0.6471	0.5840	0.0000
ADNP2	PHF5A	ADNP2	PHF5A	0.5412	0.5300	0.6677	0.2872	0.0000
ADNP2	PI4K2A	ADNP2	PI4K2A	0.5152	0.5898	0.6631	0.4876	0.0000
ADNP2	PIGA	ADNP2	PIGA	0.5564	0.6404	0.7612	0.4218	0.0000
ADNP2	PIGZ	ADNP2	PIGZ	0.3388	-0.0487	-0.0386	-0.0432	0.6085
ADNP2	PNO1	ADNP2	PNO1	0.5698	0.5768	0.7103	0.3630	0.0000
ADNP2	PNPLA8	ADNP2	PNPLA8	0.5301	0.5604	0.7009	0.3273	0.0000
ADNP2	PPIL4	ADNP2	PPIL4	0.5042	0.6387	0.7074	0.3797	0.0000
ADNP2	PPP1R35-AS1	ADNP2	PPP1R35-AS1	0.4572	0.5306	0.5925	0.5413	0.0000
ADNP2	PPP2R5CP	ADNP2	PPP2R5CP	0.4844	0.6132	0.7072	0.4992	0.0000
ADNP2	PPP6C	ADNP2	PPP6C	0.4609	0.4379	0.4348	0.2164	0.0000
ADNP2	PRDM4	ADNP2	PRDM4	0.4664	0.5430	0.6152	0.4525	0.0000
ADNP2	PSMA6	ADNP2	PSMA6	0.5391	0.4730	0.5992	0.2409	0.0000
ADNP2	RAVER2	ADNP2	RAVER2	0.3821	0.2165	0.2219	0.1974	0.0213
ADNP2	RBM38	ADNP2	RBM38	0.5111	0.5441	0.6210	0.3419	0.0000
ADNP2	RETN	ADNP2	RETN	0.3573	-0.2594	-0.2794	-0.4328	0.0055
ADNP2	RHEB	ADNP2	RHEB	0.6166	0.6331	0.7315	0.3701	0.0000
ADNP2	RIT1	ADNP2	RIT1	0.5585	0.5466	0.6802	0.2754	0.0000
ADNP2	RLF	ADNP2	RLF	0.5358	0.5808	0.7087	0.3555	0.0000
ADNP2	RMI2	ADNP2	RMI2	0.3534	-0.3766	-0.3817	-0.4534	0.0000
ADNP2	RN7SL34P	ADNP2	RN7SL34P	0.4174	0.5043	0.5901	0.4531	0.0000
ADNP2	RNF11	ADNP2	RNF11	0.5317	0.5909	0.7324	0.4369	0.0000
ADNP2	RNF138	ADNP2	RNF138	0.5556	0.5725	0.7171	0.4747	0.0000
ADNP2	RNU6-1143P	ADNP2	RNU6-1143P	0.4255	0.5439	0.5779	0.6915	0.0000
ADNP2	RNU6-190P	ADNP2	RNU6-190P	0.3868	0.4041	0.5262	0.3852	0.0000
ADNP2	RNU6-786P	ADNP2	RNU6-786P	0.4186	0.4591	0.5722	0.6887	0.0000
ADNP2	RNU6V	ADNP2	RNU6V	0.3856	0.3252	0.4170	0.3123	0.0004
ADNP2	RNU7-133P	ADNP2	RNU7-133P	0.4436	0.5892	0.6175	0.7849	0.0000
ADNP2	RNU7-82P	ADNP2	RNU7-82P	0.4611	0.3660	0.4187	0.3798	0.0001
ADNP2	RPL17P38	ADNP2	RPL17P38	0.4716	0.4250	0.5481	0.4024	0.0000
ADNP2	RPL26	ADNP2	RPL26	0.4242	0.3253	0.3400	0.1827	0.0004
ADNP2	RPL31P43	ADNP2	RPL31P43	0.3420	-0.0664	-0.0727	-0.1484	0.4849
ADNP2	RPL39	ADNP2	RPL39	0.3587	0.3417	0.3571	0.1640	0.0002
ADNP2	RPL3P6	ADNP2	RPL3P6	0.3519	0.4727	0.5127	0.4208	0.0000
ADNP2	RPL5P9	ADNP2	RPL5P9	0.3839	0.2756	0.3199	0.2502	0.0031
ADNP2	RPS19	ADNP2	RPS19	0.3544	0.3470	0.3369	0.1937	0.0002
ADNP2	RPS23P2	ADNP2	RPS23P2	0.3472	0.1335	0.1728	0.2132	0.1587
ADNP2	RPS25	ADNP2	RPS25	0.4061	0.4183	0.4649	0.1859	0.0000
ADNP2	RPS7	ADNP2	RPS7	0.4020	0.3686	0.3885	0.1618	0.0001
ADNP2	RSRC2	ADNP2	RSRC2	0.5492	0.5481	0.6961	0.2847	0.0000
ADNP2	SBDS	ADNP2	SBDS	0.5217	0.5427	0.7027	0.3374	0.0000
ADNP2	SELENOK	ADNP2	SELENOK	0.6134	0.6303	0.7393	0.4558	0.0000
ADNP2	SIRT1	ADNP2	SIRT1	0.4965	0.5535	0.6664	0.3594	0.0000
ADNP2	SLC12A5	ADNP2	SLC12A5	0.3616	0.3664	0.4243	0.3950	0.0001
ADNP2	SLC18A2	ADNP2	SLC18A2	0.4866	0.4341	0.5543	0.2860	0.0000
ADNP2	SLC20A1	ADNP2	SLC20A1	0.4910	0.5716	0.6810	0.4324	0.0000
ADNP2	SLC35G5	ADNP2	SLC35G5	0.3741	-0.3527	-0.3905	-0.4161	0.0001
ADNP2	SLC3A1	ADNP2	SLC3A1	0.3967	0.3235	0.4695	0.2535	0.0005
ADNP2	SLC5A6	ADNP2	SLC5A6	0.4661	0.4908	0.6112	0.3727	0.0000
ADNP2	SMARCA5	ADNP2	SMARCA5	0.5617	0.5285	0.6882	0.2874	0.0000
ADNP2	SNIP1	ADNP2	SNIP1	0.5375	0.6408	0.7592	0.4066	0.0000
ADNP2	SNORA2C	ADNP2	SNORA2C	0.4956	0.5627	0.6975	0.5418	0.0000
ADNP2	SNORA33	ADNP2	SNORA33	0.5032	0.5056	0.5579	0.4172	0.0000
ADNP2	SNORD100	ADNP2	SNORD100	0.4563	0.4773	0.5493	0.4138	0.0000
ADNP2	SNORD101	ADNP2	SNORD101	0.4285	0.3983	0.4830	0.3816	0.0000
ADNP2	SNORD59A	ADNP2	SNORD59A	0.4408	0.4768	0.5946	0.4313	0.0000
ADNP2	SRSF7	ADNP2	SRSF7	0.4362	0.4844	0.5671	0.3309	0.0000
ADNP2	STK17B	ADNP2	STK17B	0.5679	0.5381	0.6676	0.4303	0.0000
ADNP2	STK33	ADNP2	STK33	0.3529	0.1758	0.1745	0.5403	0.0625
ADNP2	STRAP	ADNP2	STRAP	0.5321	0.5954	0.7070	0.3904	0.0000
ADNP2	STX17-DT	ADNP2	STX17-DT	0.4593	0.5018	0.5318	0.5367	0.0000
ADNP2	SUPV3L1	ADNP2	SUPV3L1	0.5140	0.5810	0.6675	0.2799	0.0000
ADNP2	TAF13	ADNP2	TAF13	0.5748	0.5281	0.7058	0.3803	0.0000
ADNP2	THAP12	ADNP2	THAP12	0.4839	0.3051	0.4534	0.1508	0.0010
ADNP2	THUMPD2	ADNP2	THUMPD2	0.5475	0.5512	0.5965	0.2954	0.0000
ADNP2	TMEM52	ADNP2	TMEM52	0.4356	0.4678	0.5146	0.6061	0.0000
ADNP2	TMPRSS11CP	ADNP2	TMPRSS11CP	0.3610	-0.3143	-0.3623	-0.3599	0.0007
ADNP2	TNFAIP8L2	ADNP2	TNFAIP8L2	0.3535	-0.4400	-0.5547	-0.6154	0.0000
ADNP2	TP53BP2	ADNP2	TP53BP2	0.5496	0.5382	0.6532	0.2946	0.0000
ADNP2	TP53INP2	ADNP2	TP53INP2	0.5725	0.5630	0.7133	0.6270	0.0000
ADNP2	TRAF4	ADNP2	TRAF4	0.4487	0.4369	0.5034	0.3155	0.0000
ADNP2	TRIM17	ADNP2	TRIM17	0.4756	-0.3799	-0.4381	-0.4038	0.0000
ADNP2	TRMO	ADNP2	TRMO	0.4380	0.5119	0.4886	0.3223	0.0000
ADNP2	TUBB2A	ADNP2	TUBB2A	0.4092	0.4870	0.5469	0.6023	0.0000
ADNP2	TUBB2B	ADNP2	TUBB2B	0.3491	0.3641	0.4308	0.7210	0.0001
ADNP2	UBE2A	ADNP2	UBE2A	0.5382	0.5227	0.6405	0.2715	0.0000
ADNP2	UBE2S	ADNP2	UBE2S	0.4727	0.4682	0.5560	0.4155	0.0000
ADNP2	USP42	ADNP2	USP42	0.4990	0.5383	0.6454	0.2892	0.0000
ADNP2	WBP11	ADNP2	WBP11	0.5794	0.6103	0.7307	0.3782	0.0000
ADNP2	WTAP	ADNP2	WTAP	0.5913	0.6793	0.7636	0.3084	0.0000
ADNP2	YTHDC1	ADNP2	YTHDC1	0.5824	0.5553	0.6901	0.2582	0.0000
ADNP2	YTHDF3	ADNP2	YTHDF3	0.5371	0.5296	0.6966	0.2912	0.0000
ADNP2	ZBTB11	ADNP2	ZBTB11	0.5313	0.5417	0.6854	0.3150	0.0000
ADNP2	ZBTB12	ADNP2	ZBTB12	0.4204	-0.4356	-0.5407	-0.4069	0.0000
ADNP2	ZBTB21	ADNP2	ZBTB21	0.5861	0.4888	0.6437	0.3544	0.0000
ADNP2	ZC3H15	ADNP2	ZC3H15	0.5723	0.6237	0.7682	0.3406	0.0000
ADNP2	ZC3HAV1	ADNP2	ZC3HAV1	0.4545	0.4691	0.5851	0.3264	0.0000
ADNP2	ZCCHC2	ADNP2	ZCCHC2	0.5003	0.4746	0.6299	0.2579	0.0000
ADNP2	ZFAND5	ADNP2	ZFAND5	0.4651	0.5791	0.6804	0.3543	0.0000
ADNP2	ZNF10	ADNP2	ZNF10	0.4929	0.6296	0.6822	0.6032	0.0000
ADNP2	ZNF184	ADNP2	ZNF184	0.4575	0.5385	0.6522	0.3124	0.0000
ADNP2	ZNF274	ADNP2	ZNF274	0.5175	0.4781	0.5497	0.2194	0.0000
ADNP2	ZNF317	ADNP2	ZNF317	0.5377	0.5548	0.6862	0.2567	0.0000
ADNP2	ZNF331	ADNP2	ZNF331	0.4940	0.6406	0.6896	0.9355	0.0000
ADNP2	ZNF350	ADNP2	ZNF350	0.4707	0.3952	0.5156	0.2160	0.0000
ADNP2	ZNF410	ADNP2	ZNF410	0.4902	0.5697	0.6929	0.3912	0.0000
ADNP2	ZNF431	ADNP2	ZNF431	0.4992	0.4929	0.5785	0.2437	0.0000
ADNP2	ZNF571	ADNP2	ZNF571	0.5008	0.5614	0.6101	0.3716	0.0000
ADNP2	ZNF587P1	ADNP2	ZNF587P1	0.3615	0.2560	0.2993	0.2705	0.0062
ADNP2	ZNF628	ADNP2	ZNF628	0.4354	0.2658	0.4259	0.2141	0.0044
ADNP2	ZNF705A	ADNP2	ZNF705A	0.3841	0.3912	0.3541	0.4374	0.0000
AEBP1	ABCA2	AEBP1	ABCA2	0.3252	0.3689	0.3477	0.3300	0.0001
AEBP1	ABCB9	AEBP1	ABCB9	0.3364	0.2207	0.2751	0.1841	0.0188
AEBP1	ACAT1	AEBP1	ACAT1	0.3299	0.0213	-0.0111	0.0084	0.8229
AEBP1	ACYP2	AEBP1	ACYP2	0.3413	0.2868	0.3342	0.1152	0.0021
AEBP1	ADAMTS6	AEBP1	ADAMTS6	0.3493	0.3308	0.4135	0.2331	0.0003
AEBP1	ADK	AEBP1	ADK	0.3132	-0.2500	-0.2838	-0.1115	0.0076
AEBP1	ADTRP	AEBP1	ADTRP	0.3290	0.0035	0.1860	0.0030	0.9705
AEBP1	AFAP1L2	AEBP1	AFAP1L2	0.3807	0.4415	0.4874	0.3496	0.0000
AEBP1	AFF4-DT	AEBP1	AFF4-DT	0.3244	0.3329	0.3985	0.2150	0.0003
AEBP1	AHDC1	AEBP1	AHDC1	0.3134	0.4816	0.4884	0.2444	0.0000
AEBP1	ANO8	AEBP1	ANO8	0.3619	0.4830	0.4970	0.3628	0.0000
AEBP1	ARHGAP20	AEBP1	ARHGAP20	0.2750	-0.3121	-0.3876	-0.3024	0.0008
AEBP1	ARID3A	AEBP1	ARID3A	0.3510	0.4976	0.4960	0.3047	0.0000
AEBP1	ASH2LP1	AEBP1	ASH2LP1	0.2946	0.5069	0.5109	0.6890	0.0000
AEBP1	ASIC3	AEBP1	ASIC3	0.3098	0.2372	0.3006	0.1275	0.0114
AEBP1	AURKB	AEBP1	AURKB	0.2961	0.2482	0.2786	0.1557	0.0080
AEBP1	AVPI1	AEBP1	AVPI1	0.3067	-0.0373	-0.0518	-0.0186	0.6948
AEBP1	BCAS2	AEBP1	BCAS2	0.2960	-0.0257	0.0001	-0.0096	0.7870
AEBP1	BFSP2	AEBP1	BFSP2	0.2898	0.2747	0.3580	0.2493	0.0032
AEBP1	BHLHE41	AEBP1	BHLHE41	0.3151	0.2608	0.2326	0.4296	0.0053
AEBP1	BMP3	AEBP1	BMP3	0.3067	0.3550	0.3584	0.6995	0.0001
AEBP1	BMS1P8	AEBP1	BMS1P8	0.3202	0.0142	-0.0045	0.0083	0.8815
AEBP1	BTBD19	AEBP1	BTBD19	0.3308	0.2292	0.3413	0.1701	0.0146
AEBP1	C10orf105	AEBP1	C10orf105	0.2760	-0.0527	0.0031	-0.0407	0.5791
AEBP1	C1DP5	AEBP1	C1DP5	0.4046	0.1362	0.2016	0.0997	0.1503
AEBP1	CACNA1B	AEBP1	CACNA1B	0.2744	0.1989	0.3046	0.2585	0.0347
AEBP1	CACNA1H	AEBP1	CACNA1H	0.3099	0.2380	0.2416	0.2485	0.0111
AEBP1	CAHM	AEBP1	CAHM	0.3149	0.2267	0.3440	0.1443	0.0157
AEBP1	CAPG	AEBP1	CAPG	0.3312	0.3334	0.3817	0.2284	0.0003
AEBP1	CASC11	AEBP1	CASC11	0.3595	0.4448	0.4487	0.3502	0.0000
AEBP1	CASP8	AEBP1	CASP8	0.2962	0.0201	0.0233	0.0065	0.8327
AEBP1	CCDC9B	AEBP1	CCDC9B	0.3368	0.2949	0.3364	0.2081	0.0015
AEBP1	CD248	AEBP1	CD248	0.3100	0.1504	0.2098	0.1914	0.1117
AEBP1	CD83	AEBP1	CD83	0.3446	-0.0911	-0.0625	-0.0598	0.3370
AEBP1	CDH22	AEBP1	CDH22	0.2766	-0.1006	-0.1107	-0.0821	0.2889
AEBP1	CERS4	AEBP1	CERS4	0.3649	0.5054	0.5511	0.2716	0.0000
AEBP1	CGN	AEBP1	CGN	0.3240	-0.0409	-0.0216	-0.0319	0.6671
AEBP1	CHIT1	AEBP1	CHIT1	0.3601	0.5055	0.5847	0.3158	0.0000
AEBP1	CLDND2	AEBP1	CLDND2	0.3453	0.3420	0.4342	0.2386	0.0002
AEBP1	CLIC5	AEBP1	CLIC5	0.3137	0.0672	0.1095	0.0850	0.4795
AEBP1	CNTNAP2	AEBP1	CNTNAP2	0.2714	0.0652	-0.0640	0.2017	0.4926
AEBP1	COL20A1	AEBP1	COL20A1	0.3430	0.1398	0.2544	0.1205	0.1396
AEBP1	COL6A4P2	AEBP1	COL6A4P2	0.2743	0.2142	0.2147	0.2691	0.0227
AEBP1	COX6B2	AEBP1	COX6B2	0.2664	0.2267	0.3271	0.1697	0.0158
AEBP1	CPNE7	AEBP1	CPNE7	0.3423	0.3734	0.4166	0.5408	0.0000
AEBP1	CRACR2B	AEBP1	CRACR2B	0.3445	0.4731	0.4987	0.5203	0.0000
AEBP1	CRIP1	AEBP1	CRIP1	0.2665	0.1806	0.1807	0.1461	0.0556
AEBP1	CRIP2	AEBP1	CRIP2	0.2799	0.1831	0.1977	0.2434	0.0523
AEBP1	CTNS-AS1	AEBP1	CTNS-AS1	0.3151	0.4474	0.4730	0.2728	0.0000
AEBP1	CTPS2	AEBP1	CTPS2	0.3546	0.4481	0.4450	0.2025	0.0000
AEBP1	CYP4F35P	AEBP1	CYP4F35P	0.3323	0.2917	0.3079	0.4141	0.0017
AEBP1	DCUN1D3	AEBP1	DCUN1D3	0.3246	0.1187	0.1184	0.0398	0.2106
AEBP1	DENND5B-AS1	AEBP1	DENND5B-AS1	0.3554	0.1884	0.3036	0.1659	0.0457
AEBP1	DEPP1	AEBP1	DEPP1	0.3406	0.2683	0.3108	0.5558	0.0041
AEBP1	DNASE1L3	AEBP1	DNASE1L3	0.2982	0.4285	0.4324	0.5997	0.0000
AEBP1	DOK3	AEBP1	DOK3	0.3778	0.4926	0.5198	0.3699	0.0000
AEBP1	DPPA3	AEBP1	DPPA3	0.3126	0.4292	0.4074	0.6743	0.0000
AEBP1	DRICH1	AEBP1	DRICH1	0.3178	0.1216	0.1781	0.1076	0.1996
AEBP1	DSP	AEBP1	DSP	0.3010	0.0636	-0.0054	0.0692	0.5032
AEBP1	DTHD1	AEBP1	DTHD1	0.3134	0.2770	0.2973	0.3273	0.0030
AEBP1	DTX1	AEBP1	DTX1	0.3330	0.5177	0.5597	0.7522	0.0000
AEBP1	DUSP26	AEBP1	DUSP26	0.3010	0.2733	0.3141	0.4578	0.0034
AEBP1	DYNLL1P4	AEBP1	DYNLL1P4	0.3059	0.3232	0.3515	0.2069	0.0005
AEBP1	E2F2	AEBP1	E2F2	0.3623	0.4737	0.4723	0.4761	0.0000
AEBP1	EEF1A1P29	AEBP1	EEF1A1P29	0.2802	-0.1428	-0.1803	-0.0866	0.1314
AEBP1	EEF1DP3	AEBP1	EEF1DP3	0.3314	0.3163	0.3792	0.2966	0.0006
AEBP1	EIF4EBP2P2	AEBP1	EIF4EBP2P2	0.3329	0.2803	0.3256	0.2958	0.0026
AEBP1	ELL3	AEBP1	ELL3	0.3345	0.2732	0.2963	0.2089	0.0034
AEBP1	ELOVL5	AEBP1	ELOVL5	0.2682	-0.2614	-0.3046	-0.1142	0.0052
AEBP1	ELOVL6	AEBP1	ELOVL6	0.3592	0.4115	0.4559	0.3725	0.0000
AEBP1	EPS8L2	AEBP1	EPS8L2	0.3113	0.2489	0.2829	0.1668	0.0079
AEBP1	EVC	AEBP1	EVC	0.3648	-0.0166	0.1146	-0.0439	0.8618
AEBP1	FABP5P7	AEBP1	FABP5P7	0.2798	0.0155	0.0276	0.0135	0.8704
AEBP1	FADS3	AEBP1	FADS3	0.2915	0.4832	0.5763	0.3442	0.0000
AEBP1	FAM174B	AEBP1	FAM174B	0.3055	0.4478	0.4660	0.6192	0.0000
AEBP1	FAM20BP1	AEBP1	FAM20BP1	0.3424	0.3352	0.4222	0.3524	0.0003
AEBP1	FAM95B1	AEBP1	FAM95B1	0.3079	0.0081	0.0762	0.0086	0.9324
AEBP1	FBXL8	AEBP1	FBXL8	0.3282	0.2664	0.2925	0.1683	0.0043
AEBP1	FBXO15	AEBP1	FBXO15	0.3045	0.2612	0.3325	0.1578	0.0052
AEBP1	FES	AEBP1	FES	0.3192	0.4601	0.4530	0.4542	0.0000
