source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
CFH	A2M-AS1	CFH	A2M-AS1	0.2476	0.1644	0.1983	0.1205	0.0847
CFH	A2ML1	CFH	A2ML1	0.2008	-0.1686	-0.1088	-0.1450	0.0768
CFH	AAK1	CFH	AAK1	0.2159	0.5032	0.5103	0.2448	0.0000
CFH	AASS	CFH	AASS	0.2118	0.1058	0.1841	0.1614	0.2690
CFH	ABCA9	CFH	ABCA9	0.1685	-0.1318	-0.1103	-0.0795	0.1681
CFH	ABCC5	CFH	ABCC5	0.3448	0.1745	0.1329	0.0824	0.0670
CFH	ABCD2	CFH	ABCD2	0.1856	0.2320	0.2170	0.1514	0.0143
CFH	ABCF2	CFH	ABCF2	0.2205	0.1772	0.1582	0.0498	0.0628
CFH	ABCF3	CFH	ABCF3	0.1813	0.1070	0.1303	0.0262	0.2636
CFH	ABHD10	CFH	ABHD10	0.1608	0.1960	0.1915	0.0727	0.0393
CFH	ABHD17AP4	CFH	ABHD17AP4	0.1915	0.1588	0.1830	0.2418	0.0959
CFH	ABI3	CFH	ABI3	0.1910	0.4303	0.4147	0.4259	0.0000
CFH	ABLIM3	CFH	ABLIM3	0.2575	0.4663	0.4586	0.2983	0.0000
CFH	ABTB3	CFH	ABTB3	0.2622	0.6302	0.6330	0.6168	0.0000
CFH	ACAA2P1	CFH	ACAA2P1	0.2573	-0.0339	0.0150	-0.0235	0.7240
CFH	ACADS	CFH	ACADS	0.2218	0.3217	0.3403	0.1204	0.0006
CFH	ACADSB	CFH	ACADSB	0.3523	0.3225	0.3225	0.0895	0.0006
CFH	ACADVL	CFH	ACADVL	0.2502	0.0968	0.1064	0.0308	0.3123
CFH	ACE2	CFH	ACE2	0.2265	0.1155	0.1390	0.0722	0.2274
CFH	ACER1	CFH	ACER1	0.2623	0.3352	0.3206	0.1831	0.0003
CFH	ACER2	CFH	ACER2	0.2466	0.0935	0.1295	0.0358	0.3288
CFH	ACHE	CFH	ACHE	0.1548	0.1118	0.1621	0.0858	0.2427
CFH	ACKR1	CFH	ACKR1	0.2447	0.0686	0.0933	0.0461	0.4744
CFH	ACO1	CFH	ACO1	0.1886	0.2084	0.2329	0.0570	0.0282
CFH	ACOT11	CFH	ACOT11	0.1974	0.4043	0.4178	0.2345	0.0000
CFH	ACOXL-AS1	CFH	ACOXL-AS1	0.1794	-0.0295	-0.0397	-0.0173	0.7587
CFH	ACP2	CFH	ACP2	0.1467	0.3361	0.3449	0.0873	0.0003
CFH	ACP5	CFH	ACP5	0.2263	0.1233	0.1343	0.0524	0.1975
CFH	ACSF3	CFH	ACSF3	0.2732	0.2696	0.2546	0.0760	0.0042
CFH	ACSL6	CFH	ACSL6	0.4551	0.6727	0.7021	0.5749	0.0000
CFH	ACTG1P15	CFH	ACTG1P15	0.1615	-0.1351	-0.0825	-0.0842	0.1575
CFH	ACTN1	CFH	ACTN1	0.3154	0.6325	0.6575	0.6041	0.0000
CFH	ACTN4	CFH	ACTN4	0.3736	0.2884	0.2551	0.0913	0.0021
CFH	ACVR1C	CFH	ACVR1C	0.1982	0.3097	0.3242	0.2236	0.0009
CFH	ADAM19	CFH	ADAM19	0.1970	0.2040	0.2284	0.0672	0.0318
CFH	ADAM23	CFH	ADAM23	0.2722	0.6291	0.6236	0.4948	0.0000
CFH	ADAM29	CFH	ADAM29	0.1894	0.3101	0.2958	0.6970	0.0009
CFH	ADAMTS1	CFH	ADAMTS1	0.5984	0.7141	0.7165	0.5913	0.0000
CFH	ADAMTS10	CFH	ADAMTS10	0.2588	0.7078	0.7208	0.7465	0.0000
CFH	ADAMTS14	CFH	ADAMTS14	0.2562	0.1746	0.1896	0.1377	0.0669
CFH	ADAMTS17	CFH	ADAMTS17	0.2675	0.4711	0.5196	0.3412	0.0000
CFH	ADAT2	CFH	ADAT2	0.1702	0.0925	0.0987	0.0291	0.3345
CFH	ADCK5	CFH	ADCK5	0.1665	0.1226	0.0944	0.0549	0.1998
CFH	ADCY10P1	CFH	ADCY10P1	0.1675	0.0306	0.0244	0.0135	0.7495
CFH	ADGRA2	CFH	ADGRA2	0.4358	0.1913	0.2071	0.1224	0.0443
CFH	ADGRA3	CFH	ADGRA3	0.3182	0.5872	0.5603	0.4218	0.0000
CFH	ADGRB2	CFH	ADGRB2	0.2439	0.4496	0.4973	0.4479	0.0000
CFH	ADGRE1	CFH	ADGRE1	0.3623	0.4420	0.4256	0.3094	0.0000
CFH	ADGRE2	CFH	ADGRE2	0.1637	0.2052	0.2045	0.1127	0.0308
CFH	ADGRE5	CFH	ADGRE5	0.1480	-0.1296	-0.0804	-0.0624	0.1751
CFH	ADGRG1	CFH	ADGRG1	0.1952	0.6962	0.6913	0.7429	0.0000
CFH	ADGRG3	CFH	ADGRG3	0.1952	0.5083	0.5482	0.6478	0.0000
CFH	ADGRG5	CFH	ADGRG5	0.1952	0.4745	0.4874	0.4755	0.0000
CFH	ADIPOR1	CFH	ADIPOR1	0.1866	-0.0273	-0.0230	-0.0065	0.7764
CFH	ADM5	CFH	ADM5	0.1956	-0.0842	-0.0846	-0.0443	0.3798
CFH	ADORA2A	CFH	ADORA2A	0.2204	-0.1038	-0.0241	-0.0437	0.2781
CFH	AFAP1	CFH	AFAP1	0.3346	0.6392	0.6422	0.5586	0.0000
CFH	AFMID	CFH	AFMID	0.2883	0.2156	0.1773	0.0969	0.0231
CFH	AGAP1	CFH	AGAP1	0.2214	0.6812	0.6882	0.6549	0.0000
CFH	AGAP4	CFH	AGAP4	0.1729	0.0310	0.1057	0.0295	0.7464
CFH	AGAP9	CFH	AGAP9	0.3389	-0.0467	-0.0881	-0.0276	0.6267
CFH	AGBL4	CFH	AGBL4	0.2949	0.0285	0.0309	0.0164	0.7668
CFH	AHCTF1	CFH	AHCTF1	0.1616	-0.0088	-0.0204	-0.0027	0.9269
CFH	AHCTF1P1	CFH	AHCTF1P1	0.1463	-0.2356	-0.2584	-0.1188	0.0128
CFH	AHI1-DT	CFH	AHI1-DT	0.2298	-0.0875	-0.1059	-0.0445	0.3612
CFH	AHR	CFH	AHR	0.2702	0.0894	0.1570	0.1157	0.3509
CFH	AIFM3	CFH	AIFM3	0.1655	0.1360	0.1098	0.1065	0.1546
CFH	AK5	CFH	AK5	0.1898	0.4863	0.4740	0.2944	0.0000
CFH	AK7	CFH	AK7	0.1732	0.0427	0.0080	0.0244	0.6566
CFH	AKIP1	CFH	AKIP1	0.1809	0.1896	0.2071	0.1089	0.0462
CFH	AKR1C1	CFH	AKR1C1	0.1450	0.5610	0.5279	0.3754	0.0000
CFH	AKR1C3	CFH	AKR1C3	0.4245	0.7379	0.7301	0.7309	0.0000
CFH	AKR1E2	CFH	AKR1E2	0.2773	0.5287	0.4919	0.3041	0.0000
CFH	AKR7A3	CFH	AKR7A3	0.1448	0.1945	0.2046	0.0558	0.0407
CFH	ALAS2	CFH	ALAS2	0.1634	0.2796	0.3802	0.2841	0.0030
CFH	ALG12	CFH	ALG12	0.1615	0.2614	0.2732	0.0612	0.0056
CFH	ALG3	CFH	ALG3	0.3184	0.1062	0.1190	0.0292	0.2673
CFH	ALKBH8	CFH	ALKBH8	0.2241	0.2111	0.2425	0.0758	0.0262
CFH	ALOX12P1	CFH	ALOX12P1	0.1651	0.1560	0.1115	0.0853	0.1020
CFH	ALOX12P2	CFH	ALOX12P2	0.3050	-0.0356	-0.0255	-0.0227	0.7107
CFH	ALPL	CFH	ALPL	0.2789	0.2705	0.3224	0.2190	0.0041
CFH	ALS2CL	CFH	ALS2CL	0.6109	0.5281	0.5336	0.4071	0.0000
CFH	AMPD2	CFH	AMPD2	0.2759	0.2676	0.3022	0.0923	0.0045
CFH	AMPH	CFH	AMPH	0.3499	0.1191	0.1225	0.0933	0.2132
CFH	ANAPC2	CFH	ANAPC2	0.2413	0.3475	0.3599	0.0799	0.0002
CFH	ANGPT4	CFH	ANGPT4	0.1865	0.0884	0.1045	0.0578	0.3564
CFH	ANGPTL3	CFH	ANGPTL3	0.1648	-0.2051	-0.1528	-0.1058	0.0308
CFH	ANK2	CFH	ANK2	0.1618	-0.2171	-0.1972	-0.2640	0.0221
CFH	ANK3	CFH	ANK3	0.1650	0.4487	0.4523	0.3974	0.0000
CFH	ANKH	CFH	ANKH	0.2467	0.2099	0.2064	0.0820	0.0270
CFH	ANKRD18A	CFH	ANKRD18A	0.4222	0.5648	0.5726	0.3299	0.0000
CFH	ANKRD30BL	CFH	ANKRD30BL	0.2879	0.0234	0.0536	0.0441	0.8076
CFH	ANKRD36C	CFH	ANKRD36C	0.1949	-0.1613	-0.1255	-0.0632	0.0909
CFH	ANKRD55	CFH	ANKRD55	0.1488	0.5373	0.5556	0.4205	0.0000
CFH	ANXA1	CFH	ANXA1	0.3690	0.6581	0.6828	0.5811	0.0000
CFH	AOAH	CFH	AOAH	0.1771	0.5136	0.5305	0.4043	0.0000
CFH	APBA2	CFH	APBA2	0.3506	0.7688	0.7639	0.7190	0.0000
CFH	APBB1IP	CFH	APBB1IP	0.3284	0.2874	0.2956	0.1056	0.0022
CFH	APOBEC2	CFH	APOBEC2	0.3532	0.0260	0.0256	0.0135	0.7867
CFH	APOBR	CFH	APOBR	0.4379	0.5771	0.5892	0.3832	0.0000
CFH	APOL4	CFH	APOL4	0.2313	0.1125	0.1233	0.1278	0.2397
CFH	APP	CFH	APP	0.2459	-0.0220	-0.0059	-0.0318	0.8186
CFH	APRT	CFH	APRT	0.1992	0.1635	0.1493	0.0488	0.0863
CFH	APTX	CFH	APTX	0.1526	0.1336	0.1302	0.0291	0.1622
CFH	AQP11	CFH	AQP11	0.1793	0.1036	0.0919	0.0385	0.2795
CFH	AQP9	CFH	AQP9	0.1613	0.4677	0.4802	0.6226	0.0000
CFH	ARAP3	CFH	ARAP3	0.3163	0.5774	0.5811	0.4541	0.0000
CFH	ARHGAP10	CFH	ARHGAP10	0.2648	0.4219	0.5230	0.4147	0.0000
CFH	ARHGAP19	CFH	ARHGAP19	0.1973	0.2968	0.2831	0.0888	0.0016
CFH	ARHGAP33	CFH	ARHGAP33	0.2965	0.1966	0.1933	0.0785	0.0386
CFH	ARHGAP42	CFH	ARHGAP42	0.2002	-0.1581	-0.2342	-0.1631	0.0975
CFH	ARHGAP5	CFH	ARHGAP5	0.2351	-0.0167	0.0355	-0.0061	0.8617
CFH	ARHGAP9	CFH	ARHGAP9	0.1987	0.2024	0.1900	0.0549	0.0331
CFH	ARHGEF18-AS1	CFH	ARHGEF18-AS1	0.1507	0.2027	0.1854	0.1471	0.0329
CFH	ARHGEF37	CFH	ARHGEF37	0.2158	-0.0033	-0.0222	-0.0016	0.9730
CFH	ARHGEF4	CFH	ARHGEF4	0.1554	-0.0161	0.0927	-0.0164	0.8671
CFH	ARHGEF5	CFH	ARHGEF5	0.1641	0.2452	0.2808	0.3052	0.0095
CFH	ARID3B	CFH	ARID3B	0.2800	0.1743	0.2175	0.0527	0.0673
CFH	ARID3BP1	CFH	ARID3BP1	0.2443	-0.1791	-0.1850	-0.1074	0.0600
CFH	ARL13A	CFH	ARL13A	0.1685	0.0507	0.0946	0.0226	0.5973
CFH	ARL15	CFH	ARL15	0.1776	0.1458	0.1718	0.0585	0.1269
CFH	ARL4A	CFH	ARL4A	0.1597	-0.0472	-0.1172	-0.0551	0.6229
CFH	ARL4C	CFH	ARL4C	0.3542	0.2650	0.2570	0.1239	0.0049
CFH	ARLNC1	CFH	ARLNC1	0.2336	-0.0801	0.0158	-0.0710	0.4035
CFH	ARMCX7P	CFH	ARMCX7P	0.2653	-0.3318	-0.3220	-0.2653	0.0004
CFH	ARNT2	CFH	ARNT2	0.2581	-0.0534	-0.0377	-0.0376	0.5777
CFH	ARPC3P5	CFH	ARPC3P5	0.2390	-0.2454	-0.2589	-0.1601	0.0094
CFH	ARR3	CFH	ARR3	0.1907	0.1011	0.0617	0.0479	0.2910
CFH	ARRB1	CFH	ARRB1	0.3763	0.6463	0.6664	0.5102	0.0000
CFH	ARSA	CFH	ARSA	0.2104	0.1448	0.1474	0.0534	0.1295
CFH	ARSG	CFH	ARSG	0.1772	0.3579	0.3592	0.1372	0.0001
CFH	ARV1	CFH	ARV1	0.2151	0.1771	0.1364	0.0793	0.0629
CFH	ARVCF	CFH	ARVCF	0.3633	0.2569	0.2241	0.1359	0.0065
CFH	ASAH2	CFH	ASAH2	0.1704	-0.0110	-0.0406	-0.0068	0.9091
CFH	ASB13	CFH	ASB13	0.1897	0.2791	0.2791	0.2564	0.0030
CFH	ASB15	CFH	ASB15	0.3395	0.0092	0.0086	0.0070	0.9235
CFH	ASCL2	CFH	ASCL2	0.2732	0.5446	0.5257	0.4655	0.0000
CFH	ASPH	CFH	ASPH	0.3701	0.5074	0.5292	0.4470	0.0000
CFH	ATAD3C	CFH	ATAD3C	0.1768	0.0880	0.1023	0.1436	0.3585
CFH	ATF4	CFH	ATF4	0.1540	-0.2086	-0.1951	-0.0579	0.0280
CFH	ATF5	CFH	ATF5	0.3222	-0.2327	-0.1686	-0.1465	0.0140
CFH	ATG3	CFH	ATG3	0.1618	-0.0854	-0.0307	-0.0225	0.3726
CFH	ATMIN	CFH	ATMIN	0.2223	0.1246	0.1374	0.0344	0.1926
CFH	ATP10A	CFH	ATP10A	0.4006	0.6750	0.6964	0.6543	0.0000
CFH	ATP10B	CFH	ATP10B	0.3508	-0.0455	-0.0675	-0.0337	0.6355
CFH	ATP11C	CFH	ATP11C	0.3063	0.1379	0.1442	0.0402	0.1490
CFH	ATP13A2	CFH	ATP13A2	0.3309	0.2540	0.2501	0.0822	0.0071
CFH	ATP1B1P1	CFH	ATP1B1P1	0.1780	-0.0122	0.0232	-0.0055	0.8986
CFH	ATP2A3	CFH	ATP2A3	0.1652	0.2528	0.2170	0.0837	0.0074
CFH	ATP5F1EP2	CFH	ATP5F1EP2	0.1584	-0.1199	-0.0991	-0.0615	0.2101
CFH	ATP5MFP4	CFH	ATP5MFP4	0.2250	0.0306	0.0254	0.0192	0.7499
CFH	ATP6V0A1	CFH	ATP6V0A1	0.2809	-0.1234	-0.0796	-0.0558	0.1970
CFH	ATP6V0D1	CFH	ATP6V0D1	0.2748	0.0779	0.1066	0.0295	0.4164
CFH	ATP6V1F	CFH	ATP6V1F	0.1804	0.0806	0.0759	0.0243	0.4004
CFH	ATP6V1H	CFH	ATP6V1H	0.1748	0.2961	0.3349	0.0670	0.0016
CFH	ATP7A	CFH	ATP7A	0.2839	0.0377	0.0711	0.0109	0.6944
CFH	ATP8A2	CFH	ATP8A2	0.2837	0.4016	0.5043	0.2878	0.0000
CFH	ATP8B4	CFH	ATP8B4	0.2677	0.6071	0.6253	0.5159	0.0000
CFH	ATP9A	CFH	ATP9A	0.2741	0.4274	0.4742	0.4790	0.0000
CFH	AVPR2	CFH	AVPR2	0.1812	0.1322	0.1495	0.0534	0.1667
CFH	AXDND1	CFH	AXDND1	0.1666	-0.1003	-0.0659	-0.0645	0.2948
CFH	B3GALNT1	CFH	B3GALNT1	0.1746	-0.0880	-0.0397	-0.1600	0.3582
CFH	B3GAT1-DT	CFH	B3GAT1-DT	0.2549	0.4256	0.4564	0.3464	0.0000
CFH	B3GAT2	CFH	B3GAT2	0.1636	-0.0818	-0.0568	-0.0277	0.3933
CFH	B4GALNT4	CFH	B4GALNT4	0.1488	0.5219	0.5522	0.3721	0.0000
CFH	B4GALT6	CFH	B4GALT6	0.4238	0.4346	0.5423	0.3540	0.0000
CFH	BAALC	CFH	BAALC	0.1630	0.1883	0.1845	0.1235	0.0478
CFH	BABAM1	CFH	BABAM1	0.4132	0.2511	0.2577	0.0657	0.0079
CFH	BABAM2	CFH	BABAM2	0.2233	0.3764	0.4159	0.0936	0.0000
CFH	BBS5	CFH	BBS5	0.1491	0.0029	-0.0618	0.0019	0.9756
CFH	BCL10-AS1	CFH	BCL10-AS1	0.1634	-0.0067	0.0137	-0.0037	0.9440
CFH	BCL11B	CFH	BCL11B	0.3784	0.7524	0.7602	0.7002	0.0000
CFH	BCL2	CFH	BCL2	0.2376	0.2180	0.2089	0.0716	0.0215
CFH	BCL6B	CFH	BCL6B	0.1705	0.1555	0.1513	0.1325	0.1032
CFH	BCR	CFH	BCR	0.1473	0.1383	0.0703	0.0874	0.1478
CFH	BCRP4	CFH	BCRP4	0.2780	-0.1884	-0.1997	-0.1626	0.0477
CFH	BDH1	CFH	BDH1	0.2390	0.3071	0.3081	0.1063	0.0010
CFH	BDH2	CFH	BDH2	0.3284	0.2038	0.2238	0.0746	0.0320
CFH	BDH2P1	CFH	BDH2P1	0.1789	0.0216	-0.0054	0.0119	0.8219
CFH	BEST1	CFH	BEST1	0.4160	0.2635	0.2829	0.1125	0.0052
CFH	BEX3	CFH	BEX3	0.1540	0.3386	0.4871	0.3839	0.0003
CFH	BEX4	CFH	BEX4	0.2436	-0.1269	0.0338	-0.1102	0.1843
CFH	BEX5	CFH	BEX5	0.2476	0.3709	0.3978	0.4787	0.0001
CFH	BFSP1	CFH	BFSP1	0.1521	0.4798	0.4675	0.3899	0.0000
CFH	BHLHA15	CFH	BHLHA15	0.1883	0.0104	0.0992	0.0063	0.9141
CFH	BIRC7	CFH	BIRC7	0.2456	0.2606	0.3037	0.2377	0.0057
CFH	BLVRA	CFH	BLVRA	0.1954	0.0648	0.0157	0.0400	0.4994
CFH	BMERB1	CFH	BMERB1	0.2048	0.0672	0.0478	0.0437	0.4832
CFH	BMP2K-DT	CFH	BMP2K-DT	0.1839	-0.0957	-0.0656	-0.0677	0.3176
CFH	BMS1	CFH	BMS1	0.1512	0.1299	0.1296	0.0322	0.1743
CFH	BNC2	CFH	BNC2	0.1952	0.6415	0.6363	0.5718	0.0000
CFH	BNIP3L	CFH	BNIP3L	0.1476	0.1196	0.1376	0.0383	0.2114
CFH	BNIP3P1	CFH	BNIP3P1	0.1506	-0.1401	-0.1789	-0.0886	0.1425
CFH	BNIP3P10	CFH	BNIP3P10	0.1557	0.0880	0.0678	0.0515	0.3582
CFH	BNIP3P22	CFH	BNIP3P22	0.1665	-0.0963	-0.1098	-0.0577	0.3148
CFH	BNIP3P24	CFH	BNIP3P24	0.2125	-0.2645	-0.2129	-0.1654	0.0050
CFH	BNIP3P26	CFH	BNIP3P26	0.1624	0.0919	0.1076	0.0556	0.3373
CFH	BNIP3P29	CFH	BNIP3P29	0.4310	-0.0993	-0.0884	-0.0759	0.3000
CFH	BNIP3P42	CFH	BNIP3P42	0.2955	-0.1297	-0.1371	-0.0712	0.1749
CFH	BOLA2P2	CFH	BOLA2P2	0.1501	0.1554	0.1535	0.0916	0.1035
CFH	BRD3	CFH	BRD3	0.2828	0.2913	0.3035	0.0891	0.0019
CFH	BRD7P4	CFH	BRD7P4	0.2286	-0.2447	-0.2572	-0.1428	0.0096
CFH	BRD8	CFH	BRD8	0.3010	0.1660	0.1824	0.0481	0.0816
CFH	BRWD1-IT1	CFH	BRWD1-IT1	0.2612	0.0119	-0.0030	0.0068	0.9015
CFH	BTBD3	CFH	BTBD3	0.1899	0.4278	0.4972	0.3967	0.0000
CFH	BTG1P1	CFH	BTG1P1	0.2963	0.5725	0.6036	0.4013	0.0000
CFH	BTG2	CFH	BTG2	0.2181	0.3023	0.3256	0.1178	0.0013
CFH	BTG2-DT	CFH	BTG2-DT	0.1468	-0.1169	-0.0851	-0.0703	0.2216
CFH	BTG3	CFH	BTG3	0.1646	-0.2252	-0.2282	-0.1082	0.0175
CFH	BTRC	CFH	BTRC	0.2599	0.3644	0.3725	0.0795	0.0001
CFH	BUB1	CFH	BUB1	0.2550	-0.2041	-0.1666	-0.0979	0.0316
CFH	BUB1B	CFH	BUB1B	0.2492	-0.1880	-0.1528	-0.1005	0.0481
CFH	BUD13P1	CFH	BUD13P1	0.1792	-0.1322	-0.1047	-0.0785	0.1666
CFH	C12orf75	CFH	C12orf75	0.3367	0.4531	0.4843	0.3189	0.0000
CFH	C14orf132	CFH	C14orf132	0.1781	0.1899	0.2130	0.1922	0.0459
CFH	C14orf178	CFH	C14orf178	0.3781	0.2092	0.1807	0.1096	0.0275
CFH	C16orf95-DT	CFH	C16orf95-DT	0.2273	0.1978	0.2100	0.1123	0.0374
CFH	C17orf114	CFH	C17orf114	0.1804	0.1397	0.1175	0.0766	0.1437
CFH	C17orf97	CFH	C17orf97	0.2358	0.0797	0.0783	0.0854	0.4055
CFH	C18orf54	CFH	C18orf54	0.4155	-0.0357	-0.0412	-0.0178	0.7098
CFH	C1QBP	CFH	C1QBP	0.1634	0.1365	0.1498	0.0422	0.1532
CFH	C1QTNF7-AS1	CFH	C1QTNF7-AS1	0.2243	-0.3961	-0.3975	-0.2367	0.0000
CFH	C1RL	CFH	C1RL	0.2650	0.2002	0.1553	0.0781	0.0351
CFH	C1orf100	CFH	C1orf100	0.3625	0.2142	0.2093	0.1290	0.0240
CFH	C1orf105	CFH	C1orf105	0.2946	0.0680	0.0828	0.0376	0.4781
CFH	C1orf131	CFH	C1orf131	0.2980	0.2287	0.2273	0.0587	0.0158
CFH	C1orf198	CFH	C1orf198	0.1848	0.1591	0.1624	0.0735	0.0953
CFH	C1orf21	CFH	C1orf21	0.3185	0.6867	0.6786	0.7178	0.0000
CFH	C1orf52	CFH	C1orf52	0.1931	-0.1048	-0.0883	-0.0266	0.2738
CFH	C21orf58	CFH	C21orf58	0.2732	0.0896	0.0877	0.0478	0.3496
CFH	C2orf88	CFH	C2orf88	0.1677	0.0543	0.0532	0.0339	0.5715
CFH	C3AR1	CFH	C3AR1	0.1626	0.4421	0.4386	0.3790	0.0000
CFH	C3orf86P	CFH	C3orf86P	0.1969	0.1437	0.1677	0.0766	0.1325
CFH	C4orf46P3	CFH	C4orf46P3	0.2933	-0.0369	-0.0677	-0.0272	0.7007
CFH	C4orf47	CFH	C4orf47	0.1949	-0.2866	-0.2372	-0.1524	0.0023
CFH	C4orf50	CFH	C4orf50	0.3508	0.5168	0.5413	0.3784	0.0000
CFH	C5orf58	CFH	C5orf58	0.1778	0.1668	0.1624	0.1101	0.0802
CFH	C6orf132	CFH	C6orf132	0.2103	-0.0904	-0.1169	-0.0492	0.3456
CFH	CA15P1	CFH	CA15P1	0.1987	0.1443	0.1688	0.0823	0.1308
CFH	CA4	CFH	CA4	0.1668	0.2190	0.2938	0.1414	0.0209
CFH	CA6	CFH	CA6	0.2003	0.4355	0.5200	0.3681	0.0000
CFH	CACNA1H	CFH	CACNA1H	0.2214	0.6703	0.6751	0.5264	0.0000
CFH	CACNA1I	CFH	CACNA1I	0.5361	0.7635	0.7806	0.7407	0.0000
CFH	CADM1	CFH	CADM1	0.1710	0.6119	0.6031	0.5853	0.0000
CFH	CALHM2	CFH	CALHM2	0.1850	0.1365	0.0901	0.0705	0.1531
CFH	CALM2	CFH	CALM2	0.3192	-0.0170	-0.0052	-0.0046	0.8596
CFH	CALY	CFH	CALY	0.1645	-0.0022	-0.0137	-0.0014	0.9820
CFH	CAMK2D	CFH	CAMK2D	0.2141	-0.0958	-0.0061	-0.0589	0.3171
CFH	CAMK4	CFH	CAMK4	0.3423	0.4165	0.5243	0.5008	0.0000
CFH	CAMSAP3	CFH	CAMSAP3	0.1566	-0.0357	-0.0492	-0.0263	0.7102
CFH	CAMTA2	CFH	CAMTA2	0.5100	0.2359	0.2091	0.0693	0.0127
CFH	CANT1	CFH	CANT1	0.1506	0.2133	0.2506	0.0612	0.0246
CFH	CAPN10	CFH	CAPN10	0.4254	0.2193	0.2043	0.0646	0.0208
CFH	CAPN14	CFH	CAPN14	0.1483	-0.1685	-0.1696	-0.0661	0.0771
CFH	CAPN3	CFH	CAPN3	0.2068	0.0377	0.0378	0.0127	0.6943
CFH	CAPS2	CFH	CAPS2	0.2699	0.1961	0.2120	0.1088	0.0392
CFH	CARD6	CFH	CARD6	0.1952	0.0202	0.0486	0.0269	0.8334
CFH	CARD8-AS1	CFH	CARD8-AS1	0.1848	0.2291	0.2443	0.1048	0.0156
CFH	CARD9	CFH	CARD9	0.3185	0.1471	0.1530	0.1071	0.1235
CFH	CARF	CFH	CARF	0.1693	0.0112	0.0333	0.0057	0.9071
CFH	CARMIL3	CFH	CARMIL3	0.1715	0.1779	0.1795	0.1479	0.0618
CFH	CASK-AS1	CFH	CASK-AS1	0.2281	-0.0550	-0.0802	-0.0306	0.5665
CFH	CASP10	CFH	CASP10	0.2404	0.0020	0.0287	0.0017	0.9832
CFH	CASP1P2	CFH	CASP1P2	0.2434	0.3806	0.3676	0.2458	0.0000
CFH	CASP5	CFH	CASP5	0.2048	0.1782	0.1864	0.1008	0.0613
CFH	CASP9	CFH	CASP9	0.1640	0.2370	0.1956	0.0643	0.0123
CFH	CATSPERB	CFH	CATSPERB	0.1504	0.3917	0.4468	0.3448	0.0000
CFH	CATSPERD	CFH	CATSPERD	0.1625	-0.0017	0.0174	-0.0008	0.9855
CFH	CAV2	CFH	CAV2	0.1596	-0.0425	-0.0034	-0.0225	0.6580
CFH	CAVIN2	CFH	CAVIN2	0.2352	0.4877	0.4714	0.4971	0.0000
CFH	CBFA2T3	CFH	CBFA2T3	0.1633	0.2757	0.2292	0.0862	0.0034
CFH	CBY3	CFH	CBY3	0.1759	0.0191	0.0377	0.0102	0.8425
CFH	CCDC144CP	CFH	CCDC144CP	0.1633	0.0851	0.1159	0.0576	0.3747
CFH	CCDC144NL	CFH	CCDC144NL	0.1485	-0.0261	-0.0455	-0.0326	0.7858
CFH	CCDC149	CFH	CCDC149	0.1986	0.4686	0.4840	0.4294	0.0000
CFH	CCDC162P	CFH	CCDC162P	0.2939	-0.2715	-0.2743	-0.1810	0.0039
CFH	CCDC24	CFH	CCDC24	0.1469	0.0818	0.0860	0.0499	0.3932
CFH	CCDC34	CFH	CCDC34	0.1717	0.0944	0.0737	0.0417	0.3244
CFH	CCND1	CFH	CCND1	0.2419	0.1889	0.1713	0.0953	0.0471
CFH	CCND3	CFH	CCND3	0.1734	0.1975	0.1912	0.0861	0.0377
CFH	CCNJL	CFH	CCNJL	0.1917	0.5260	0.5307	0.4346	0.0000
CFH	CCNYL6	CFH	CCNYL6	0.1757	-0.1509	-0.1235	-0.0946	0.1138
CFH	CCR4	CFH	CCR4	0.3306	0.6058	0.6359	0.6674	0.0000
CFH	CCR5	CFH	CCR5	0.3013	0.6309	0.6530	0.6473	0.0000
CFH	CCR9	CFH	CCR9	0.2146	0.2811	0.2931	0.1263	0.0028
CFH	CCT6P2	CFH	CCT6P2	0.1848	-0.2067	-0.2167	-0.1322	0.0295
CFH	CD101-AS1	CFH	CD101-AS1	0.2762	0.0834	0.0746	0.0482	0.3844
CFH	CD109	CFH	CD109	0.2156	0.1701	0.1700	0.1083	0.0742
CFH	CD2	CFH	CD2	0.2040	0.5973	0.6440	0.5676	0.0000
CFH	CD226	CFH	CD226	0.1952	0.6087	0.6528	0.4258	0.0000
CFH	CD244	CFH	CD244	0.2859	0.1129	0.0866	0.0768	0.2381
CFH	CD247	CFH	CD247	0.3506	0.7520	0.7585	0.6797	0.0000
CFH	CD28	CFH	CD28	0.3744	0.7617	0.7737	0.6796	0.0000
CFH	CD300A	CFH	CD300A	0.5051	0.6186	0.6322	0.6058	0.0000
CFH	CD34	CFH	CD34	0.1818	0.3681	0.3010	0.2669	0.0001
CFH	CD37	CFH	CD37	0.3201	0.1825	0.1674	0.0537	0.0552
CFH	CD3D	CFH	CD3D	0.3979	0.7262	0.7398	0.6774	0.0000
CFH	CD3E	CFH	CD3E	0.5267	0.7515	0.7618	0.7520	0.0000
CFH	CD3G	CFH	CD3G	0.3610	0.7078	0.7138	0.6747	0.0000
CFH	CD4	CFH	CD4	0.4089	0.7064	0.7235	0.7058	0.0000
CFH	CD44-AS1	CFH	CD44-AS1	0.1933	-0.2436	-0.2290	-0.1490	0.0100
