source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
CAPN15	A1BG	CAPN15	A1BG	0.1717	0.2230	0.3071	0.3018	0.0187
CAPN15	A2ML1	CAPN15	A2ML1	0.1835	0.2448	0.2598	0.5557	0.0096
CAPN15	AACS	CAPN15	AACS	0.2493	0.4687	0.5017	0.3844	0.0000
CAPN15	AARS1	CAPN15	AARS1	0.4327	0.4988	0.5901	0.4677	0.0000
CAPN15	ABAT	CAPN15	ABAT	0.2376	0.4105	0.4732	0.3739	0.0000
CAPN15	ABCA7	CAPN15	ABCA7	0.3702	0.6987	0.6734	0.6792	0.0000
CAPN15	ABCB1	CAPN15	ABCB1	0.2362	-0.2574	-0.3042	-0.6545	0.0064
CAPN15	ABCB10	CAPN15	ABCB10	0.3918	0.2128	0.2492	0.2315	0.0249
CAPN15	ABCB7	CAPN15	ABCB7	0.3352	0.3593	0.4652	0.2392	0.0001
CAPN15	ABCB8	CAPN15	ABCB8	0.2000	0.4574	0.4683	0.2879	0.0000
CAPN15	ABCC10	CAPN15	ABCC10	0.2891	0.6833	0.6733	0.4876	0.0000
CAPN15	ABCC5	CAPN15	ABCC5	0.4311	0.6109	0.6563	0.7618	0.0000
CAPN15	ABCC6	CAPN15	ABCC6	0.1665	0.4228	0.4868	0.4424	0.0000
CAPN15	ABCD1	CAPN15	ABCD1	0.2981	0.6404	0.5469	0.7143	0.0000
CAPN15	ABCD2	CAPN15	ABCD2	0.1710	0.4276	0.5734	0.7365	0.0000
CAPN15	ABCF2	CAPN15	ABCF2	0.2716	0.3800	0.5413	0.2819	0.0000
CAPN15	ABHD1	CAPN15	ABHD1	0.1910	0.3218	0.3221	0.4507	0.0006
CAPN15	ABHD10	CAPN15	ABHD10	0.4366	0.3920	0.4814	0.3840	0.0000
CAPN15	ABHD11	CAPN15	ABHD11	0.2865	0.2083	0.2487	0.2137	0.0282
CAPN15	ABHD12	CAPN15	ABHD12	0.2784	0.5739	0.6796	0.4023	0.0000
CAPN15	ABHD12B	CAPN15	ABHD12B	0.1883	0.3371	0.4517	0.7492	0.0003
CAPN15	ABHD13	CAPN15	ABHD13	0.1644	0.1075	0.1053	0.0862	0.2615
CAPN15	ABHD14A	CAPN15	ABHD14A	0.3963	0.6673	0.6375	0.7429	0.0000
CAPN15	ABHD3	CAPN15	ABHD3	0.1654	0.2771	0.3883	0.2165	0.0032
CAPN15	ABHD8	CAPN15	ABHD8	0.4954	0.7561	0.7397	0.9773	0.0000
CAPN15	ABRA	CAPN15	ABRA	0.3588	0.3531	0.4311	0.6303	0.0001
CAPN15	ABTB1	CAPN15	ABTB1	0.6459	0.7481	0.7480	0.6086	0.0000
CAPN15	ACAD10	CAPN15	ACAD10	0.2746	0.6391	0.7127	0.4866	0.0000
CAPN15	ACAD8	CAPN15	ACAD8	0.4394	0.3413	0.4192	0.2256	0.0002
CAPN15	ACADS	CAPN15	ACADS	0.2056	0.6067	0.5791	0.5993	0.0000
CAPN15	ACADSB	CAPN15	ACADSB	0.2479	0.4098	0.4706	0.3002	0.0000
CAPN15	ACADVL	CAPN15	ACADVL	0.3539	0.3894	0.4299	0.3269	0.0000
CAPN15	ACAP1	CAPN15	ACAP1	0.2084	0.5719	0.5696	0.5544	0.0000
CAPN15	ACAT1	CAPN15	ACAT1	0.6085	0.2581	0.3412	0.2089	0.0062
CAPN15	ACAT2	CAPN15	ACAT2	0.2383	0.2593	0.2966	0.1768	0.0060
CAPN15	ACBD3	CAPN15	ACBD3	0.1448	0.2807	0.3999	0.1962	0.0028
CAPN15	ACBD4	CAPN15	ACBD4	0.2863	0.6846	0.6310	0.6898	0.0000
CAPN15	ACBD6	CAPN15	ACBD6	0.3952	0.5510	0.6478	0.6590	0.0000
CAPN15	ACER2	CAPN15	ACER2	0.2717	0.3503	0.3883	0.3541	0.0002
CAPN15	ACLY	CAPN15	ACLY	0.4431	0.5400	0.7055	0.3791	0.0000
CAPN15	ACO2	CAPN15	ACO2	0.2567	0.4616	0.5441	0.2981	0.0000
CAPN15	ACOT11	CAPN15	ACOT11	0.1726	0.0903	0.0965	0.1383	0.3458
CAPN15	ACOT13	CAPN15	ACOT13	0.5460	0.4576	0.5517	0.3993	0.0000
CAPN15	ACOT7	CAPN15	ACOT7	0.4698	0.6803	0.6458	0.6929	0.0000
CAPN15	ACOT8	CAPN15	ACOT8	0.4072	0.6123	0.7083	0.4258	0.0000
CAPN15	ACOX3	CAPN15	ACOX3	0.4049	0.4695	0.5221	0.3187	0.0000
CAPN15	ACP2	CAPN15	ACP2	0.6272	0.4748	0.5718	0.3256	0.0000
CAPN15	ACP6	CAPN15	ACP6	0.4818	0.4995	0.5888	0.7132	0.0000
CAPN15	ACRBP	CAPN15	ACRBP	0.2817	0.5143	0.6006	0.5801	0.0000
CAPN15	ACSF2	CAPN15	ACSF2	0.3463	0.3734	0.4052	0.3191	0.0001
CAPN15	ACSF3	CAPN15	ACSF3	0.4020	0.6018	0.6358	0.4479	0.0000
CAPN15	ACSL4	CAPN15	ACSL4	0.2167	0.1223	0.2354	0.0855	0.2012
CAPN15	ACSL5	CAPN15	ACSL5	0.6758	0.5300	0.6052	0.3340	0.0000
CAPN15	ACSM3	CAPN15	ACSM3	0.2034	-0.2452	-0.1009	-0.2990	0.0095
CAPN15	ACSM6	CAPN15	ACSM6	0.2269	0.1189	0.2318	0.2059	0.2140
CAPN15	ACSS1	CAPN15	ACSS1	0.5070	0.6884	0.7890	0.5322	0.0000
CAPN15	ACSS2	CAPN15	ACSS2	0.4113	0.4705	0.5376	0.4771	0.0000
CAPN15	ACTA2	CAPN15	ACTA2	0.2103	0.4336	0.5065	0.5540	0.0000
CAPN15	ACTA2-AS1	CAPN15	ACTA2-AS1	0.2272	0.3527	0.4552	0.5367	0.0001
CAPN15	ACTBP15	CAPN15	ACTBP15	0.2517	0.4328	0.4798	0.6889	0.0000
CAPN15	ACTG1P17	CAPN15	ACTG1P17	0.2919	0.3915	0.4376	0.4858	0.0000
CAPN15	ACTL6A	CAPN15	ACTL6A	0.4773	0.4244	0.5657	0.2902	0.0000
CAPN15	ACTN1	CAPN15	ACTN1	0.1534	0.3531	0.2913	0.8902	0.0001
CAPN15	ACTN4	CAPN15	ACTN4	0.5322	0.8184	0.7612	0.6840	0.0000
CAPN15	ACTN4P1	CAPN15	ACTN4P1	0.1938	0.3771	0.3399	0.5350	0.0000
CAPN15	ACTR2	CAPN15	ACTR2	0.1547	0.3264	0.3827	0.2823	0.0005
CAPN15	ACY1	CAPN15	ACY1	0.3004	0.4338	0.5435	0.4869	0.0000
CAPN15	ADAM15	CAPN15	ADAM15	0.3067	0.6999	0.6644	0.6692	0.0000
CAPN15	ADAM1A	CAPN15	ADAM1A	0.3887	0.6179	0.6606	0.7677	0.0000
CAPN15	ADAM1B	CAPN15	ADAM1B	0.5056	0.6189	0.5828	0.7955	0.0000
CAPN15	ADAM20P1	CAPN15	ADAM20P1	0.2125	0.3533	0.4904	0.5197	0.0001
CAPN15	ADAM21	CAPN15	ADAM21	0.3128	0.3325	0.4365	0.5684	0.0004
CAPN15	ADAM8	CAPN15	ADAM8	0.1666	0.3436	0.2819	0.4101	0.0002
CAPN15	ADAMTS15	CAPN15	ADAMTS15	0.2279	-0.2618	-0.2787	-0.4773	0.0055
CAPN15	ADAMTS4	CAPN15	ADAMTS4	0.3925	0.3539	0.4699	0.5763	0.0001
CAPN15	ADAMTS6	CAPN15	ADAMTS6	0.3638	-0.0516	-0.0303	-0.0762	0.5903
CAPN15	ADAMTS7P3	CAPN15	ADAMTS7P3	0.3161	0.3905	0.4438	0.7464	0.0000
CAPN15	ADAMTSL3	CAPN15	ADAMTSL3	0.1663	-0.0685	-0.0485	-0.1998	0.4749
CAPN15	ADAT1	CAPN15	ADAT1	0.4158	0.3073	0.3998	0.2372	0.0010
CAPN15	ADCK1	CAPN15	ADCK1	0.4353	0.5154	0.5182	0.4234	0.0000
CAPN15	ADCK2	CAPN15	ADCK2	0.2551	0.5224	0.5785	0.3822	0.0000
CAPN15	ADCK5	CAPN15	ADCK5	0.4264	0.6595	0.5049	0.7798	0.0000
CAPN15	ADCY5	CAPN15	ADCY5	0.4124	0.4567	0.5023	0.6871	0.0000
CAPN15	ADCY7	CAPN15	ADCY7	0.3481	0.5501	0.4758	0.4689	0.0000
CAPN15	ADD1	CAPN15	ADD1	0.6126	0.4934	0.6009	0.3697	0.0000
CAPN15	ADD3	CAPN15	ADD3	0.4006	0.0564	0.2037	0.1170	0.5568
CAPN15	ADGRA3	CAPN15	ADGRA3	0.2888	0.2308	0.1958	0.4378	0.0148
CAPN15	ADGRE1	CAPN15	ADGRE1	0.2018	0.1277	0.1602	0.2360	0.1818
CAPN15	ADGRE2	CAPN15	ADGRE2	0.2085	0.2820	0.3085	0.4092	0.0027
CAPN15	ADGRE3	CAPN15	ADGRE3	0.3431	0.4112	0.5104	0.6074	0.0000
CAPN15	ADGRE4P	CAPN15	ADGRE4P	0.1842	-0.0834	0.0003	-0.3470	0.3844
CAPN15	ADGRE5	CAPN15	ADGRE5	0.2598	0.0967	0.0942	0.1229	0.3126
CAPN15	ADGRF3	CAPN15	ADGRF3	0.3586	0.5061	0.5413	0.5108	0.0000
CAPN15	ADGRG2	CAPN15	ADGRG2	0.2083	0.3015	0.3531	0.4160	0.0013
CAPN15	ADGRL1	CAPN15	ADGRL1	0.3062	0.6158	0.5679	0.9706	0.0000
CAPN15	ADH5	CAPN15	ADH5	0.1730	0.2966	0.4510	0.2041	0.0016
CAPN15	ADH6	CAPN15	ADH6	0.1537	0.1443	0.2246	0.1864	0.1308
CAPN15	ADHFE1	CAPN15	ADHFE1	0.1982	0.2906	0.4783	0.5134	0.0020
CAPN15	ADIPOR2	CAPN15	ADIPOR2	0.3911	0.4197	0.4531	0.2995	0.0000
CAPN15	ADM-DT	CAPN15	ADM-DT	0.1651	0.1099	0.1518	0.1925	0.2510
CAPN15	ADORA2A	CAPN15	ADORA2A	0.3273	0.2257	0.3051	0.2505	0.0172
CAPN15	ADPRH	CAPN15	ADPRH	0.1896	0.3755	0.4937	0.4051	0.0000
CAPN15	AEN	CAPN15	AEN	0.2157	0.3400	0.4523	0.3001	0.0003
CAPN15	AFMID	CAPN15	AFMID	0.2678	0.4174	0.4035	0.4951	0.0000
CAPN15	AGA	CAPN15	AGA	0.3053	0.3570	0.4760	0.2535	0.0001
CAPN15	AGAP2	CAPN15	AGAP2	0.2807	0.6503	0.6749	0.6290	0.0000
CAPN15	AGAP5	CAPN15	AGAP5	0.3926	0.5014	0.5575	0.8207	0.0000
CAPN15	AGFG2	CAPN15	AGFG2	0.3695	0.7216	0.7273	0.8565	0.0000
CAPN15	AGMAT	CAPN15	AGMAT	0.3924	0.5534	0.5967	0.7614	0.0000
CAPN15	AGO3	CAPN15	AGO3	0.3308	0.4559	0.5301	0.3213	0.0000
CAPN15	AGO4	CAPN15	AGO4	0.3301	0.4157	0.5385	0.3480	0.0000
CAPN15	AGPAT1	CAPN15	AGPAT1	0.4620	0.7062	0.7215	0.8259	0.0000
CAPN15	AGPAT2	CAPN15	AGPAT2	0.4465	0.7238	0.5997	0.8608	0.0000
CAPN15	AGPAT3	CAPN15	AGPAT3	0.1587	0.5783	0.5592	0.5072	0.0000
CAPN15	AGTRAP	CAPN15	AGTRAP	0.3610	0.7373	0.7370	0.9605	0.0000
CAPN15	AHCYL1	CAPN15	AHCYL1	0.2551	0.3650	0.5671	0.2749	0.0001
CAPN15	AHDC1	CAPN15	AHDC1	0.4150	0.3658	0.3452	0.3854	0.0001
CAPN15	AHNAK	CAPN15	AHNAK	0.2727	0.3005	0.3800	0.2936	0.0014
CAPN15	AHSP	CAPN15	AHSP	0.1749	0.3058	0.3706	1.0580	0.0011
CAPN15	AICDA	CAPN15	AICDA	0.3784	0.0855	0.0680	0.3062	0.3721
CAPN15	AIDA	CAPN15	AIDA	0.5598	0.4693	0.6063	0.5184	0.0000
CAPN15	AIDAP2	CAPN15	AIDAP2	0.3026	0.2356	0.3137	0.5221	0.0128
CAPN15	AIFM3	CAPN15	AIFM3	0.1666	0.3767	0.3484	0.7792	0.0000
CAPN15	AK1	CAPN15	AK1	0.3271	0.3122	0.4065	0.2930	0.0009
CAPN15	AK2	CAPN15	AK2	0.4031	0.5663	0.6948	0.4407	0.0000
CAPN15	AK3	CAPN15	AK3	0.4034	0.4278	0.5377	0.3012	0.0000
CAPN15	AK3P5	CAPN15	AK3P5	0.2495	-0.1952	-0.1919	-0.3203	0.0400
CAPN15	AK4P3	CAPN15	AK4P3	0.1656	0.2458	0.1921	0.4722	0.0093
CAPN15	AKAP1	CAPN15	AKAP1	0.2346	0.4687	0.5142	0.3348	0.0000
CAPN15	AKAP10	CAPN15	AKAP10	0.2591	0.3697	0.4703	0.2506	0.0001
CAPN15	AKAP13	CAPN15	AKAP13	0.2607	0.1243	0.3211	0.0796	0.1937
CAPN15	AKAP17A	CAPN15	AKAP17A	0.2305	0.4169	0.3967	0.2878	0.0000
CAPN15	AKAP3	CAPN15	AKAP3	0.1652	0.4321	0.5524	0.6375	0.0000
CAPN15	AKAP6	CAPN15	AKAP6	0.3330	0.1847	0.1879	0.6352	0.0522
CAPN15	AKAP9	CAPN15	AKAP9	0.1588	-0.0302	0.0974	-0.0196	0.7528
CAPN15	AKR1A1	CAPN15	AKR1A1	0.4872	0.6407	0.6706	0.5239	0.0000
CAPN15	AKR1B1	CAPN15	AKR1B1	0.5192	0.5267	0.5691	0.4372	0.0000
CAPN15	AKR7A2	CAPN15	AKR7A2	0.3254	0.6884	0.6995	0.7997	0.0000
CAPN15	ALAD	CAPN15	ALAD	0.5139	0.6902	0.7874	0.5770	0.0000
CAPN15	ALAS1	CAPN15	ALAS1	0.3324	0.3095	0.4811	0.2816	0.0009
CAPN15	ALDH16A1	CAPN15	ALDH16A1	0.2911	0.5670	0.5259	0.5520	0.0000
CAPN15	ALDH18A1	CAPN15	ALDH18A1	0.2141	0.5416	0.6195	0.4253	0.0000
CAPN15	ALDH3A2	CAPN15	ALDH3A2	0.3839	0.4141	0.4577	0.4718	0.0000
CAPN15	ALDH4A1	CAPN15	ALDH4A1	0.1745	0.5772	0.5347	0.6484	0.0000
CAPN15	ALDH6A1	CAPN15	ALDH6A1	0.2710	0.5996	0.6843	0.6912	0.0000
CAPN15	ALDOA	CAPN15	ALDOA	0.3935	0.6664	0.6464	0.4863	0.0000
CAPN15	ALDOB	CAPN15	ALDOB	0.2641	0.1763	0.2611	0.2867	0.0642
CAPN15	ALG1	CAPN15	ALG1	0.3722	0.6312	0.6892	0.5116	0.0000
CAPN15	ALG12	CAPN15	ALG12	0.4665	0.7291	0.7214	0.4504	0.0000
CAPN15	ALG14	CAPN15	ALG14	0.2643	0.3626	0.4699	0.3023	0.0001
CAPN15	ALG3	CAPN15	ALG3	0.5208	0.5201	0.6183	0.3771	0.0000
CAPN15	ALG5	CAPN15	ALG5	0.1653	0.3218	0.4456	0.2166	0.0006
CAPN15	ALG8	CAPN15	ALG8	0.3424	0.6322	0.7109	0.4589	0.0000
CAPN15	ALKBH4	CAPN15	ALKBH4	0.1521	0.2838	0.3677	0.3897	0.0025
CAPN15	ALOX12	CAPN15	ALOX12	0.3793	0.4219	0.4359	0.4702	0.0000
CAPN15	ALOX12P1	CAPN15	ALOX12P1	0.3786	0.1706	0.3144	0.2462	0.0734
CAPN15	ALOX15	CAPN15	ALOX15	0.3788	0.4952	0.5242	0.8604	0.0000
CAPN15	ALOX5AP	CAPN15	ALOX5AP	0.2640	0.4132	0.4973	0.5396	0.0000
CAPN15	ALOXE3	CAPN15	ALOXE3	0.2404	-0.1481	-0.1002	-0.3284	0.1208
CAPN15	AMACR	CAPN15	AMACR	0.4163	0.3181	0.4265	0.3364	0.0007
CAPN15	AMH	CAPN15	AMH	0.1594	0.5443	0.4657	0.9935	0.0000
CAPN15	AMMECR1L	CAPN15	AMMECR1L	0.1575	0.1367	0.2152	0.0846	0.1525
CAPN15	AMN	CAPN15	AMN	0.1496	0.4334	0.3113	0.7626	0.0000
CAPN15	AMPD2	CAPN15	AMPD2	0.3742	0.5705	0.5759	0.5194	0.0000
CAPN15	AMPH	CAPN15	AMPH	0.3806	0.1499	0.2337	0.3102	0.1163
CAPN15	AMY2A	CAPN15	AMY2A	0.2072	0.0319	0.0170	0.0718	0.7393
CAPN15	AMZ2P2	CAPN15	AMZ2P2	0.4108	-0.2012	-0.1481	-0.2908	0.0342
CAPN15	ANAPC11	CAPN15	ANAPC11	0.1746	0.6758	0.5488	0.5518	0.0000
CAPN15	ANAPC1P4	CAPN15	ANAPC1P4	0.1994	0.1576	0.2072	0.2233	0.0986
CAPN15	ANAPC2	CAPN15	ANAPC2	0.3177	0.6045	0.5384	0.3670	0.0000
CAPN15	ANAPC5	CAPN15	ANAPC5	0.5017	0.4802	0.6000	0.3583	0.0000
CAPN15	ANGEL1	CAPN15	ANGEL1	0.4076	0.5340	0.6455	0.5849	0.0000
CAPN15	ANGPTL6	CAPN15	ANGPTL6	0.3014	0.4737	0.4772	0.5930	0.0000
CAPN15	ANK1	CAPN15	ANK1	0.6186	0.5814	0.5995	0.6631	0.0000
CAPN15	ANK2	CAPN15	ANK2	0.1951	0.0975	0.1312	0.3131	0.3086
CAPN15	ANKDD1A	CAPN15	ANKDD1A	0.2922	0.4589	0.5168	0.4061	0.0000
CAPN15	ANKDD1B	CAPN15	ANKDD1B	0.2838	0.2711	0.4028	0.3276	0.0040
CAPN15	ANKH	CAPN15	ANKH	0.3992	0.4221	0.4828	0.4353	0.0000
CAPN15	ANKIB1	CAPN15	ANKIB1	0.1620	0.3979	0.4380	0.2907	0.0000
CAPN15	ANKRD13B	CAPN15	ANKRD13B	0.2616	0.4673	0.4700	0.8480	0.0000
CAPN15	ANKRD20A9P	CAPN15	ANKRD20A9P	0.1537	0.0039	-0.0180	0.0071	0.9676
CAPN15	ANKRD26P1	CAPN15	ANKRD26P1	0.3067	-0.0480	-0.0327	-0.0692	0.6171
CAPN15	ANKRD30BP2	CAPN15	ANKRD30BP2	0.1823	0.1498	0.2220	0.3840	0.1166
CAPN15	ANKRD33BP1	CAPN15	ANKRD33BP1	0.1583	0.2307	0.3248	0.5311	0.0148
CAPN15	ANKRD44-IT1	CAPN15	ANKRD44-IT1	0.2996	0.2577	0.3545	0.3506	0.0063
CAPN15	ANKZF1	CAPN15	ANKZF1	0.3098	0.5169	0.6078	0.3502	0.0000
CAPN15	ANO6	CAPN15	ANO6	0.3995	0.3837	0.5129	0.5820	0.0000
CAPN15	ANO7	CAPN15	ANO7	0.2550	0.2371	0.2899	0.3688	0.0122
CAPN15	ANO8	CAPN15	ANO8	0.1559	0.5151	0.5320	0.8100	0.0000
CAPN15	ANP32BP1	CAPN15	ANP32BP1	0.1751	0.2436	0.3132	0.3422	0.0100
CAPN15	ANXA11	CAPN15	ANXA11	0.3007	0.4816	0.5677	0.3142	0.0000
CAPN15	ANXA2R	CAPN15	ANXA2R	0.1514	0.1909	0.2875	0.2346	0.0448
CAPN15	ANXA2R-AS1	CAPN15	ANXA2R-AS1	0.2865	0.3429	0.4539	0.4106	0.0002
CAPN15	ANXA3	CAPN15	ANXA3	0.1632	0.1962	0.2262	0.3536	0.0390
CAPN15	ANXA9	CAPN15	ANXA9	0.4128	0.4796	0.5845	0.6117	0.0000
CAPN15	AOPEP	CAPN15	AOPEP	0.3127	0.1792	0.1942	0.2051	0.0598
CAPN15	AP1M1	CAPN15	AP1M1	0.6285	0.7705	0.7249	0.8011	0.0000
CAPN15	APBB1	CAPN15	APBB1	0.2198	0.3839	0.5453	0.3645	0.0000
CAPN15	APBB1IP	CAPN15	APBB1IP	0.2415	0.4024	0.4416	0.3905	0.0000
CAPN15	APC2	CAPN15	APC2	0.4940	0.7000	0.5700	0.8171	0.0000
CAPN15	APEH	CAPN15	APEH	0.5636	0.6653	0.7564	0.4944	0.0000
CAPN15	APIP	CAPN15	APIP	0.2465	0.4029	0.4453	0.3871	0.0000
CAPN15	APOBEC3C	CAPN15	APOBEC3C	0.4643	0.6035	0.6938	0.8906	0.0000
CAPN15	APOBEC3D	CAPN15	APOBEC3D	0.3829	0.6145	0.7249	0.7112	0.0000
CAPN15	APOBEC3F	CAPN15	APOBEC3F	0.4957	0.5921	0.7192	0.7725	0.0000
CAPN15	APOD	CAPN15	APOD	0.2244	0.1215	0.1451	0.5390	0.2040
CAPN15	APOL1	CAPN15	APOL1	0.3365	0.3279	0.3702	0.5541	0.0004
CAPN15	APPBP2-DT	CAPN15	APPBP2-DT	0.2767	0.3612	0.4351	0.5291	0.0001
CAPN15	APRT	CAPN15	APRT	0.4729	0.7446	0.6638	0.5861	0.0000
CAPN15	AQP10	CAPN15	AQP10	0.1832	0.1862	0.1601	0.2496	0.0504
CAPN15	AQP7P1	CAPN15	AQP7P1	0.4359	-0.1767	-0.1520	-0.5888	0.0636
CAPN15	ARF1	CAPN15	ARF1	0.1824	0.3824	0.3446	0.2482	0.0000
CAPN15	ARGFXP2	CAPN15	ARGFXP2	0.2901	0.2309	0.3465	0.4476	0.0148
CAPN15	ARHGAP10	CAPN15	ARHGAP10	0.4485	0.2420	0.2343	0.6282	0.0105
CAPN15	ARHGAP15-AS1	CAPN15	ARHGAP15-AS1	0.1609	-0.1746	-0.1943	-0.2509	0.0668
CAPN15	ARHGAP17	CAPN15	ARHGAP17	0.3362	0.4579	0.5700	0.3709	0.0000
CAPN15	ARHGAP19	CAPN15	ARHGAP19	0.4768	0.6287	0.6759	0.4967	0.0000
CAPN15	ARHGAP27	CAPN15	ARHGAP27	0.3328	0.6468	0.6331	0.5048	0.0000
CAPN15	ARHGAP30	CAPN15	ARHGAP30	0.3755	0.5620	0.6704	0.4655	0.0000
CAPN15	ARHGAP31	CAPN15	ARHGAP31	0.2749	0.3859	0.3487	0.5166	0.0000
CAPN15	ARHGAP33	CAPN15	ARHGAP33	0.3800	0.5844	0.5587	0.6158	0.0000
CAPN15	ARHGAP35	CAPN15	ARHGAP35	0.4802	0.6554	0.7072	0.5954	0.0000
CAPN15	ARHGAP45	CAPN15	ARHGAP45	0.3753	0.7465	0.6311	0.6545	0.0000
CAPN15	ARHGAP5-AS1	CAPN15	ARHGAP5-AS1	0.2684	0.3498	0.4732	0.5414	0.0002
CAPN15	ARHGAP6	CAPN15	ARHGAP6	0.1492	0.1104	0.1096	0.3120	0.2488
CAPN15	ARHGAP9	CAPN15	ARHGAP9	0.2169	0.4371	0.4999	0.3129	0.0000
CAPN15	ARHGEF1	CAPN15	ARHGEF1	0.2511	0.6788	0.5839	0.5413	0.0000
CAPN15	ARHGEF2-AS2	CAPN15	ARHGEF2-AS2	0.1613	0.2707	0.3761	0.4992	0.0041
CAPN15	ARHGEF26	CAPN15	ARHGEF26	0.3935	0.1471	0.2119	0.2534	0.1235
CAPN15	ARHGEF34P	CAPN15	ARHGEF34P	0.3657	0.2461	0.2226	0.6591	0.0092
CAPN15	ARHGEF37	CAPN15	ARHGEF37	0.3963	0.3047	0.3905	0.4064	0.0011
CAPN15	ARID2	CAPN15	ARID2	0.3774	-0.0690	0.0015	-0.0516	0.4716
CAPN15	ARID3A	CAPN15	ARID3A	0.1522	0.3836	0.2871	0.4888	0.0000
CAPN15	ARID3B	CAPN15	ARID3B	0.3015	0.5111	0.6437	0.4079	0.0000
CAPN15	ARID3C	CAPN15	ARID3C	0.1454	0.2075	0.1080	0.2982	0.0288
CAPN15	ARID5A	CAPN15	ARID5A	0.1776	-0.1227	-0.2412	-0.1622	0.1994
CAPN15	ARIH1	CAPN15	ARIH1	0.1636	-0.2744	-0.2296	-0.2114	0.0036
CAPN15	ARL11	CAPN15	ARL11	0.5375	0.3571	0.5570	0.8173	0.0001
CAPN15	ARL13A	CAPN15	ARL13A	0.3884	0.3058	0.4499	0.3605	0.0011
CAPN15	ARL2	CAPN15	ARL2	0.1815	0.4840	0.3931	0.6338	0.0000
CAPN15	ARL2BP	CAPN15	ARL2BP	0.1845	0.4077	0.5006	0.2938	0.0000
CAPN15	ARL4A	CAPN15	ARL4A	0.2400	0.2385	0.0663	0.7360	0.0117
CAPN15	ARL6IP4	CAPN15	ARL6IP4	0.2660	0.4446	0.3281	0.3627	0.0000
CAPN15	ARMC10P1	CAPN15	ARMC10P1	0.2040	0.2877	0.2529	0.4366	0.0022
CAPN15	ARMC12	CAPN15	ARMC12	0.2315	0.2121	0.2489	0.2781	0.0254
CAPN15	ARMC9	CAPN15	ARMC9	0.1688	0.3774	0.3901	0.5364	0.0000
CAPN15	ARMCX3-AS1	CAPN15	ARMCX3-AS1	0.1991	-0.0746	-0.0424	-0.1048	0.4363
CAPN15	ARMCX5-GPRASP2	CAPN15	ARMCX5-GPRASP2	0.2757	0.4180	0.5996	0.7582	0.0000
CAPN15	ARMCX7P	CAPN15	ARMCX7P	0.1529	0.0148	-0.0351	0.0313	0.8774
CAPN15	ARMH1	CAPN15	ARMH1	0.1862	0.3837	0.3499	0.7433	0.0000
CAPN15	ARMH2	CAPN15	ARMH2	0.2696	0.5401	0.5657	0.8931	0.0000
CAPN15	ARNT2	CAPN15	ARNT2	0.2123	0.1849	0.1601	0.3441	0.0520
CAPN15	ARPC3P2	CAPN15	ARPC3P2	0.4476	0.4338	0.4320	0.6867	0.0000
CAPN15	ARPC3P4	CAPN15	ARPC3P4	0.3753	0.3542	0.4994	0.5799	0.0001
CAPN15	ARRB1	CAPN15	ARRB1	0.3029	0.2603	0.3157	0.5425	0.0058
CAPN15	ARRB2	CAPN15	ARRB2	0.1506	0.3421	0.4423	0.3025	0.0002
CAPN15	ARRDC5	CAPN15	ARRDC5	0.5136	0.3712	0.4399	0.6757	0.0001
CAPN15	ARSA	CAPN15	ARSA	0.5570	0.7583	0.6590	0.7385	0.0000
CAPN15	ARSG	CAPN15	ARSG	0.2613	0.1613	0.2285	0.1633	0.0907
CAPN15	ARSK	CAPN15	ARSK	0.2825	0.2786	0.3196	0.2599	0.0031
CAPN15	ART4	CAPN15	ART4	0.2643	-0.0186	-0.1625	-0.0260	0.8461
CAPN15	ARV1	CAPN15	ARV1	0.7128	0.4092	0.4912	0.4840	0.0000
CAPN15	ARVCF	CAPN15	ARVCF	0.2931	0.5001	0.4603	0.6984	0.0000
CAPN15	ASAH2	CAPN15	ASAH2	0.1863	0.2172	0.3291	0.3566	0.0220
CAPN15	ASB1	CAPN15	ASB1	0.2687	0.3834	0.4692	0.3290	0.0000
CAPN15	ASB13	CAPN15	ASB13	0.3115	0.3623	0.4040	0.8785	0.0001
CAPN15	ASB2	CAPN15	ASB2	0.2098	0.0810	0.0705	0.1857	0.3981
CAPN15	ASB6	CAPN15	ASB6	0.1712	0.1858	0.1707	0.1361	0.0509
CAPN15	ASB8	CAPN15	ASB8	0.2384	0.2190	0.3038	0.1452	0.0209
CAPN15	ASCL2	CAPN15	ASCL2	0.3403	0.3460	0.3517	0.7809	0.0002
CAPN15	ASH2L	CAPN15	ASH2L	0.2827	0.3197	0.4243	0.2085	0.0006
CAPN15	ASL	CAPN15	ASL	0.3621	0.7021	0.5987	0.5095	0.0000
CAPN15	ASLP1	CAPN15	ASLP1	0.3121	0.5405	0.5550	0.7605	0.0000
CAPN15	ASMTL	CAPN15	ASMTL	0.3582	0.5865	0.6154	0.3786	0.0000
CAPN15	ASPRV1	CAPN15	ASPRV1	0.2785	0.4750	0.4849	0.5150	0.0000
CAPN15	ASRGL1	CAPN15	ASRGL1	0.1466	0.0553	0.1616	0.1199	0.5642
CAPN15	ASS1P13	CAPN15	ASS1P13	0.1581	-0.0141	0.0298	-0.0273	0.8835
CAPN15	ASS1P2	CAPN15	ASS1P2	0.3541	0.2297	0.2926	0.2394	0.0153
